Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2008-06-02,201106,3.4624,3.4624,3.4624,3.4624,0,0,73658,210539
2008-06-03,201106,3.3945,3.3945,3.3945,3.3945,0,0,63509,210009
2008-06-04,201106,3.3142,3.3142,3.3142,3.3142,0,0,78742,210607
2008-06-05,201106,3.4322,3.4322,3.4322,3.4322,0,0,62015,214790
2008-06-06,201106,3.6779,3.6779,3.6779,3.6779,0,0,99238,217376
2008-06-09,201106,3.5789,3.5789,3.5789,3.5789,0,0,80349,213935
2008-06-10,201106,3.5363,3.5363,3.5363,3.5363,0,0,75725,214434
2008-06-11,201106,3.6912,3.6912,3.6912,3.6912,0,0,83525,217755
2008-06-12,201106,3.6831,3.6831,3.6831,3.6831,0,0,86875,218007
2008-06-13,201106,3.6012,3.6012,3.6012,3.6012,0,0,62196,215968
2008-06-16,201106,3.6178,3.6178,3.6178,3.6178,0,0,80832,217831
2008-06-17,201106,3.6326,3.6326,3.6326,3.6326,0,0,72805,216092
2008-06-18,201106,3.6899,3.6899,3.6899,3.6899,0,0,77739,219026
2008-06-19,201106,3.5659,3.5659,3.5659,3.5659,0,0,81542,218476
2008-06-20,201106,3.6151,3.6151,3.6151,3.6151,0,0,70015,221539
2008-06-23,201106,3.642,3.642,3.642,3.642,0,0,71509,221625
2008-06-24,201106,3.669,3.669,3.669,3.669,0,0,67625,222793
2008-06-25,201106,3.626,3.626,3.626,3.626,0,0,102815,225763
2008-06-26,201106,3.7439,3.7439,3.7439,3.7439,0,0,97598,229264
2008-06-27,201106,3.76,3.76,3.76,3.76,0,0,92279,223970
2008-06-30,201106,3.7704,3.7704,3.7704,3.7704,0,0,71153,220218
2008-07-01,201106,3.8169,3.8169,3.8169,3.8169,0,0,63373,218265
2008-07-02,201106,3.9249,3.9249,3.9249,3.9249,0,0,76113,217833
2008-07-03,201106,3.9484,3.9484,3.9484,3.9484,0,0,48490,220657
2008-07-07,201106,3.852,3.852,3.852,3.852,0,0,62506,218584
2008-07-08,201106,3.7412,3.7412,3.7412,3.7412,0,0,82972,215338
2008-07-09,201106,3.7655,3.7655,3.7655,3.7655,0,0,68105,217312
2008-07-10,201106,3.9078,3.9078,3.9078,3.9078,0,0,93145,219836
2008-07-11,201106,3.9215,3.9215,3.9215,3.9215,0,0,72101,224247
2008-07-14,201106,3.9218,3.9218,3.9218,3.9218,0,0,54213,225236
2008-07-15,201106,3.7966,3.7966,3.7966,3.7966,0,0,93156,227987
2008-07-16,201106,3.7379,3.7379,3.7379,3.7379,0,0,77050,227662
2008-07-17,201106,3.6447,3.6447,3.6447,3.6447,0,0,77029,228542
2008-07-18,201106,3.5954,3.5954,3.5954,3.5954,0,0,68330,224996
2008-07-21,201106,3.6533,3.6533,3.6533,3.6533,0,0,55471,223974
2008-07-22,201106,3.6175,3.6175,3.6175,3.6002,1,1,70536,226122
2008-07-23,201106,3.4989,3.4989,3.4989,3.4989,0,1,79919,227081
2008-07-24,201106,3.476,3.476,3.476,3.476,0,1,74964,228511
2008-07-25,201106,3.4293,3.4293,3.4293,3.4293,1,1,60286,228976
2008-07-28,201106,3.4554,3.4554,3.4554,3.4554,0,1,53220,229570
2008-07-29,201106,3.3774,3.3774,3.3774,3.3774,0,1,76923,226852
2008-07-30,201106,3.4252,3.4252,3.4252,3.4252,0,1,89542,222759
2008-07-31,201106,3.3702,3.3702,3.3702,3.3702,0,1,73720,221011
2008-08-01,201106,3.3547,3.3547,3.3547,3.3547,0,1,62462,220367
2008-08-04,201106,3.278,3.278,3.278,3.278,0,1,60923,223364
2008-08-05,201106,3.2074,3.2074,3.2074,3.2074,0,1,75333,225915
2008-08-06,201106,3.1948,3.1948,3.1948,3.1948,0,1,80320,225440
2008-08-07,201106,3.1995,3.1995,3.1995,3.1995,0,1,75618,225092
2008-08-08,201106,3.1264,3.1264,3.1264,3.1264,3,3,82550,228348
2008-08-11,201106,3.117,3.117,3.117,3.117,330,333,65799,227487
2008-08-12,201106,3.0731,3.0731,3.0731,3.0731,100,458,78235,223001
2008-08-13,201106,3.1177,3.1177,3.1177,3.1177,0,458,106676,221898
2008-08-14,201106,3.0966,3.0966,3.0966,3.0966,0,458,78299,221025
2008-08-15,201106,3.1276,3.1276,3.1276,3.1276,100,558,74841,221254
2008-08-18,201106,3.0938,3.0938,3.0938,3.0938,200,758,65956,221995
2008-08-19,201106,3.1237,3.1237,3.1237,3.1237,102,860,73762,220026
2008-08-20,201106,3.1633,3.1633,3.1633,3.1633,0,860,70607,220025
2008-08-21,201106,3.3199,3.3199,3.3199,3.3199,0,860,94903,219979
