Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2010-09-17,201312,341.0,341.0,341.0,341.0,0,0,28458,143858
2010-09-20,201312,337.45,337.45,337.45,337.45,0,0,19054,143504
2010-09-21,201312,332.2,332.2,332.2,332.2,0,0,27943,142955
2010-09-22,201312,340.2,340.2,340.2,340.2,0,0,36026,145642
2010-09-23,201312,342.3,342.3,342.3,342.3,0,0,24791,145665
2010-09-24,201312,344.4,344.4,344.4,344.4,0,0,26800,147213
2010-09-27,201312,342.45,342.45,342.45,342.45,0,0,24181,146701
2010-09-28,201312,346.75,346.75,346.75,346.75,0,0,29429,147744
2010-09-29,201312,348.9,348.9,348.9,348.9,0,0,28633,147647
2010-09-30,201312,348.2,348.2,348.2,348.2,0,0,34494,148532
2010-10-01,201312,352.15,352.15,352.15,352.15,0,0,27123,149076
2010-10-04,201312,349.75,349.75,349.75,349.75,0,0,22738,149147
2010-10-05,201312,355.1,355.1,355.1,355.1,0,0,33183,153457
2010-10-06,201312,356.95,356.95,356.95,356.95,0,0,29300,154453
2010-10-07,201312,349.15,349.15,349.15,349.15,0,0,49792,154523
2010-10-08,201312,355.25,355.25,355.25,355.25,0,0,49091,160567
2010-10-11,201312,356.0,356.0,356.0,356.0,0,0,29412,158094
2010-10-12,201312,353.8,353.8,353.8,353.8,0,0,41794,158917
2010-10-13,201312,356.7,356.7,356.7,356.7,0,0,35395,159719
2010-10-14,201312,356.65,356.65,356.65,356.65,0,0,37341,160061
2010-10-15,201312,359.8,359.8,359.8,359.8,0,0,48780,162519
2010-10-18,201312,360.6,360.6,360.6,360.6,0,0,34678,164917
2010-10-19,201312,353.65,353.65,353.65,353.65,0,0,58255,162855
2010-10-20,201312,357.65,357.65,357.65,357.65,0,0,38406,165100
2010-10-21,201312,356.4,356.4,356.4,356.4,0,0,48894,164431
2010-10-22,201312,343.95,343.95,343.95,343.95,0,0,38457,164469
2010-10-25,201312,350.45,350.45,350.45,350.45,0,0,37582,166204
2010-10-26,201312,349.75,349.75,349.75,349.75,0,0,37632,167063
2010-10-27,201312,340.3,340.3,340.3,340.3,0,0,45585,164899
2010-10-28,201312,342.55,342.55,342.55,342.55,0,0,37956,164464
2010-10-29,201312,339.2,339.2,339.2,339.2,0,0,40952,161220
2010-11-01,201312,344.4,344.4,344.4,344.4,0,0,31515,162777
2010-11-02,201312,349.4,349.4,349.4,349.4,0,0,29497,163209
2010-11-03,201312,345.35,345.35,345.35,345.35,0,0,44851,163713
2010-11-04,201312,356.6,356.6,356.6,356.6,0,0,50226,171817
2010-11-05,201312,360.0,360.0,360.0,360.0,0,0,50227,169144
2010-11-08,201312,359.1,359.1,359.1,359.1,0,0,57229,165638
2010-11-09,201312,367.3,367.3,367.3,367.3,0,0,64840,164045
2010-11-10,201312,360.95,360.95,360.95,360.95,0,0,54669,161732
2010-11-11,201312,366.35,366.35,366.35,366.35,0,0,53135,160644
2010-11-12,201312,362.0,362.0,362.0,353.05,1,1,63207,159684
2010-11-15,201312,355.2,355.2,355.2,355.2,0,1,55566,159291
2010-11-16,201312,338.7,338.7,338.7,338.7,0,1,75225,152332
2010-11-17,201312,338.1,338.1,338.1,338.1,0,1,74010,149748
2010-11-18,201312,348.7,348.7,348.7,348.7,0,1,53909,150781
2010-11-19,201312,350.05,350.05,350.05,350.05,0,1,48068,150659
2010-11-22,201312,342.6,342.6,342.6,342.6,0,1,55637,152087
2010-11-23,201312,337.55,337.55,337.55,337.55,0,1,59069,146054
2010-11-24,201312,342.8,342.8,342.8,342.8,0,1,52465,147544
2010-11-26,201312,343.05,343.05,343.05,343.05,0,1,42986,148780
2010-11-29,201312,343.2,343.2,343.2,343.2,0,1,51619,146498
2010-11-30,201312,347.8,347.8,347.8,347.8,0,1,50829,148249
2010-12-01,201312,357.15,357.15,357.15,357.15,0,1,38163,151413
2010-12-02,201312,360.0,360.0,360.0,360.0,0,1,35702,153482
2010-12-03,201312,362.35,362.35,362.35,362.35,0,1,30437,154530
2010-12-06,201312,362.7,362.7,362.7,362.7,0,1,27995,155555
2010-12-07,201312,367.55,367.55,367.55,367.55,0,1,50414,157675
2010-12-08,201312,372.2,372.2,372.2,372.2,0,1,49602,160627
2010-12-09,201312,369.1,369.1,369.1,369.1,0,1,39275,161389
2010-12-10,201312,371.35,371.35,371.35,371.35,0,1,31481,162080
2010-12-13,201312,378.6,378.6,378.6,378.6,0,1,29174,164044
2010-12-14,201312,378.45,378.45,378.45,378.45,0,1,28004,163546
2010-12-15,201312,379.0,379.0,379.0,371.5,1,2,37018,164069
