Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2007-03-20,201003,384.5,384.5,384.5,384.5,0,10,226749,1418803
2007-03-21,201003,383.0,387.5,383.0,387.5,5,11,199959,1421242
2007-03-22,201003,387.0,387.0,387.0,387.5,1,12,123280,1420717
2007-03-23,201003,389.0,389.0,389.0,389.0,0,12,200245,1413155
2007-03-26,201003,389.0,389.0,389.0,389.0,20,32,240541,1409293
2007-03-27,201003,387.5,387.5,387.5,387.5,0,32,167602,1406448
2007-03-28,201003,387.5,387.5,387.5,387.5,0,32,213473,1398276
2007-03-29,201003,387.5,387.5,387.5,387.5,0,32,218799,1401913
2007-03-30,201003,372.0,372.0,372.0,372.0,3,35,205620,1422407
2007-04-02,201003,373.0,373.0,373.0,373.0,0,35,417269,1439965
2007-04-03,201003,385.0,385.0,385.0,385.0,0,35,425226,1428406
2007-04-04,201003,391.0,391.0,391.0,391.0,0,35,288241,1423173
2007-04-05,201003,392.0,392.0,392.0,392.0,0,35,217871,1420415
2007-04-09,201003,390.0,390.0,390.0,390.0,0,35,328327,1415963
2007-04-10,201003,390.0,390.0,390.0,390.0,0,35,325578,1398393
2007-04-11,201003,390.0,390.0,390.0,390.0,0,35,271983,1388596
2007-04-12,201003,389.0,389.0,389.0,389.0,0,35,403151,1372628
2007-04-13,201003,391.5,391.5,391.5,391.5,0,35,324938,1365353
2007-04-16,201003,389.0,391.5,389.0,391.5,5,40,197159,1368795
2007-04-17,201003,390.0,390.0,389.0,389.0,16,56,244259,1363229
2007-04-18,201003,388.0,388.0,388.0,388.0,2,58,365832,1347121
2007-04-19,201003,386.0,386.0,386.0,386.0,0,58,351005,1316651
2007-04-20,201003,385.5,385.5,385.5,385.5,0,58,232661,1283612
2007-04-23,201003,385.25,385.25,385.25,385.5,3,58,204028,1277249
2007-04-24,201003,387.0,392.0,387.0,391.0,6,64,235649,1277798
2007-04-25,201003,391.0,393.5,391.0,393.0,12,76,324255,1266254
2007-04-26,201003,396.5,396.5,396.0,388.0,5,81,255828,1257601
2007-04-27,201003,385.0,385.0,385.0,383.5,1,82,267527,1254963
2007-04-30,201003,386.0,386.0,386.0,386.0,0,82,204232,1252177
2007-05-01,201003,396.0,396.0,396.0,396.0,2,83,252182,1257141
2007-05-02,201003,397.0,397.0,397.0,397.0,2,84,204500,1259481
2007-05-03,201003,402.0,402.0,402.0,402.0,2,85,260149,1263029
2007-05-04,201003,405.0,405.0,405.0,403.5,4,89,169462,1265703
2007-05-07,201003,401.0,401.0,401.0,401.0,0,89,221936,1259933
2007-05-08,201003,391.0,391.0,391.0,391.0,0,89,256934,1261087
2007-05-09,201003,392.5,392.5,392.5,392.5,0,89,190682,1262232
2007-05-10,201003,390.0,390.0,390.0,390.0,0,89,183297,1262934
2007-05-11,201003,400.0,400.0,400.0,400.0,0,89,205882,1268162
2007-05-14,201003,397.0,397.0,397.0,397.0,0,89,146387,1262521
2007-05-15,201003,401.0,401.0,401.0,401.0,0,89,189227,1268173
2007-05-16,201003,402.0,402.0,402.0,402.0,0,89,212445,1266932
2007-05-17,201003,398.0,398.0,398.0,398.0,0,89,215488,1249211
2007-05-18,201003,396.0,396.0,396.0,396.0,0,89,164516,1240956
2007-05-21,201003,407.0,407.0,407.0,407.0,0,89,155914,1244678
2007-05-22,201003,400.0,400.0,399.0,399.0,20,99,199384,1241217
2007-05-23,201003,400.5,400.5,400.5,400.5,0,99,155727,1247345
2007-05-24,201003,401.0,401.0,401.0,401.0,0,99,150587,1244441
2007-05-25,201003,400.0,400.0,400.0,400.0,0,99,149774,1248600
2007-05-29,201003,396.0,396.0,396.0,396.0,0,99,181369,1260026
2007-05-30,201003,403.0,403.0,403.0,403.0,0,99,254762,1259570
2007-05-31,201003,402.5,406.0,402.5,405.0,9,108,272961,1274581
2007-06-01,201003,405.0,405.0,405.0,404.0,2,110,200032,1279012
2007-06-04,201003,404.0,404.0,404.0,404.0,0,110,153527,1275818
2007-06-05,201003,403.0,408.0,403.0,404.0,6,115,229643,1267365
2007-06-06,201003,405.5,405.5,405.5,405.5,0,115,243329,1255176
2007-06-07,201003,406.0,414.0,406.0,414.0,4,119,252051,1260719
2007-06-08,201003,412.0,412.5,412.0,412.5,1,120,258757,1255242
2007-06-11,201003,417.5,422.0,417.5,422.0,106,149,324450,1259216
2007-06-12,201003,421.0,421.0,421.0,421.0,0,149,324160,1259678
2007-06-13,201003,425.0,429.5,425.0,429.5,1,150,378991,1270233
2007-06-14,201003,430.0,431.5,430.0,431.5,6,156,325189,1263399
2007-06-15,201003,428.0,428.0,428.0,432.0,3,159,273200,1263277
2007-06-18,201003,434.0,434.0,434.0,431.5,50,209,223467,1269351
2007-06-19,201003,414.5,414.5,414.5,414.5,0,209,319398,1264701
2007-06-20,201003,415.75,417.5,415.75,417.5,2,209,278622,1265922
2007-06-21,201003,412.5,412.5,412.5,412.5,0,209,246982,1259410
2007-06-22,201003,404.0,404.0,404.0,404.0,0,209,312452,1229712
2007-06-25,201003,402.5,402.5,402.5,402.5,0,209,294342,1213163
2007-06-26,201003,403.0,407.0,403.0,405.0,12,213,274302,1184578
2007-06-27,201003,398.0,398.0,398.0,398.0,0,213,331875,1171381
2007-06-28,201003,399.0,399.0,399.0,399.0,0,213,274137,1173489
2007-06-29,201003,399.0,403.75,399.0,402.5,6,218,356528,1184697
2007-07-02,201003,401.0,401.0,401.0,401.0,0,218,294139,1185739
2007-07-03,201003,395.0,395.0,395.0,395.0,0,218,274028,1190188
2007-07-05,201003,398.0,398.0,398.0,398.0,0,218,177536,1186783
2007-07-06,201003,405.0,405.0,405.0,405.0,0,218,188835,1180058
