Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2008-02-01,201102,2.1292,2.1292,2.1292,2.1292,0,0,76024,246795
2008-02-04,201102,2.154,2.154,2.154,2.154,0,0,53993,244898
2008-02-05,201102,2.13,2.13,2.13,2.13,0,0,70647,247021
2008-02-06,201102,2.1097,2.1097,2.1097,2.1097,0,0,81173,249740
2008-02-07,201102,2.1299,2.1299,2.1299,2.1299,0,0,86004,251869
2008-02-08,201102,2.2084,2.2084,2.2084,2.2084,0,0,102478,254710
2008-02-11,201102,2.2269,2.2269,2.2269,2.2269,0,0,106019,254296
2008-02-12,201102,2.2162,2.2162,2.2162,2.2162,0,0,98927,257671
2008-02-13,201102,2.2246,2.2246,2.2246,2.2246,0,0,91705,262580
2008-02-14,201102,2.2813,2.2813,2.2813,2.2813,0,0,96557,260550
2008-02-15,201102,2.2688,2.2688,2.2688,2.2688,0,0,97149,259350
2008-02-19,201102,2.3369,2.3369,2.3369,2.3369,0,0,104146,258636
2008-02-20,201102,2.3389,2.3389,2.3389,2.3389,0,0,101464,262039
2008-02-21,201102,2.3152,2.3152,2.3152,2.3152,0,0,107628,258909
2008-02-22,201102,2.329,2.329,2.329,2.329,0,0,93120,260413
2008-02-25,201102,2.3371,2.3371,2.3371,2.3371,0,0,71233,257408
2008-02-26,201102,2.391,2.391,2.391,2.391,0,0,106031,251315
2008-02-27,201102,2.3651,2.3651,2.3651,2.3651,0,0,122686,250789
2008-02-28,201102,2.4254,2.4254,2.4254,2.4254,0,0,129732,244362
2008-02-29,201102,2.4106,2.4106,2.4106,2.4106,0,0,90511,242007
2008-03-03,201102,2.4087,2.4087,2.4087,2.4087,0,0,91654,238561
2008-03-04,201102,2.3338,2.3338,2.3338,2.3338,0,0,147992,230924
2008-03-05,201102,2.4463,2.4463,2.4463,2.4463,0,0,143498,235467
2008-03-06,201102,2.4367,2.4367,2.4367,2.4367,0,0,79379,238452
2008-03-07,201102,2.4392,2.4392,2.4392,2.4392,0,0,114890,234360
2008-03-10,201102,2.4397,2.4397,2.4397,2.4397,0,0,87656,236627
2008-03-11,201102,2.4438,2.4438,2.4438,2.4438,0,0,88667,239844
2008-03-12,201102,2.4781,2.4781,2.4781,2.4781,0,0,81882,246745
2008-03-13,201102,2.497,2.497,2.497,2.497,0,0,125536,255224
