Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2009-08-27,201103,681.75,681.75,681.75,681.75,0,0,82,101
2009-08-28,201103,695.25,695.25,695.25,695.25,0,0,36,99
2009-08-31,201103,665.0,665.0,665.0,665.0,0,0,24,84
2009-09-01,201103,665.75,665.75,665.75,665.75,0,0,24,76
2009-09-02,201103,656.0,656.0,656.0,656.0,0,0,77,8
2009-09-03,201103,649.75,649.75,649.75,649.75,0,0,105,72
2009-09-04,201103,642.0,642.0,642.0,642.0,0,0,120,33
2009-09-08,201103,672.5,672.5,672.5,672.5,0,0,64,28
2009-09-09,201103,678.0,678.0,678.0,678.0,0,0,68,0
2009-09-10,201103,669.25,669.25,669.25,669.25,0,0,1,0
2009-09-11,201103,666.75,666.75,666.75,666.75,0,0,52,51
2009-09-14,201103,654.25,654.25,654.25,654.25,0,0,0,51
2009-09-15,201103,652.5,652.5,652.5,652.5,0,0,28,23
2009-09-16,201103,664.5,664.5,664.5,664.5,0,0,13,28
2009-09-17,201103,685.25,685.25,685.25,685.25,0,0,21,11
2009-09-18,201103,678.0,678.0,678.0,678.0,0,0,0,11
2009-09-21,201103,661.75,661.75,661.75,661.75,0,0,2,11
2009-09-22,201103,672.25,672.25,672.25,672.25,0,0,0,11
2009-09-23,201103,657.0,657.0,657.0,657.0,0,0,0,11
2009-09-24,201103,642.5,642.5,642.5,642.5,0,0,7,15
2009-09-25,201103,637.25,637.25,637.25,637.25,0,0,0,15
2009-09-28,201103,644.0,644.0,644.0,644.0,0,0,0,15
2009-09-29,201103,639.75,639.75,639.75,639.75,0,0,1,15
2009-09-30,201103,653.0,653.0,653.0,653.0,0,0,12,19
2009-10-01,201103,662.75,662.75,662.75,662.75,0,0,8,28
2009-10-02,201103,656.0,656.0,656.0,656.0,0,0,6,24
2009-10-05,201103,649.5,649.5,649.5,649.5,0,0,0,26
2009-10-06,201103,672.5,672.5,672.5,672.5,0,0,0,26
2009-10-07,201103,665.75,665.75,665.75,665.75,0,0,0,26
2009-10-08,201103,670.5,670.5,670.5,670.5,0,0,0,28
2009-10-09,201103,676.75,676.75,676.75,676.75,0,0,0,28
2009-10-12,201103,688.5,688.5,688.5,688.5,0,0,0,23
2009-10-13,201103,692.0,692.0,692.0,692.0,0,0,0,23
2009-10-14,201103,700.5,700.5,700.5,700.5,0,0,0,17
2009-10-15,201103,708.25,708.25,708.25,708.25,0,0,0,17
2009-10-16,201103,716.5,716.5,716.5,716.5,0,0,0,17
2009-10-19,201103,721.75,721.75,721.75,721.75,0,0,0,15
2009-10-20,201103,726.75,726.75,726.75,726.75,0,0,0,75
2009-10-21,201103,736.25,736.25,736.25,736.25,0,0,0,75
2009-10-22,201103,740.75,740.75,740.75,740.75,0,0,0,75
2009-10-23,201103,735.5,735.5,735.5,735.5,0,0,0,75
2009-10-26,201103,730.5,730.5,730.5,730.5,0,0,0,75
2009-10-27,201103,732.0,732.0,732.0,732.0,0,0,0,75
2009-10-28,201103,716.0,716.0,716.0,716.0,0,0,0,75
2009-10-29,201103,733.75,733.75,733.75,733.75,0,0,0,75
2009-10-30,201103,716.75,716.75,716.75,716.75,0,0,0,0
2009-11-02,201103,721.0,721.0,721.0,721.0,0,0,0,75
2009-11-03,201103,721.5,721.5,721.5,721.5,0,0,0,85
2009-11-04,201103,736.75,736.75,736.75,736.75,0,0,0,86
2009-11-05,201103,736.25,736.25,736.25,736.25,0,0,0,85
2009-11-06,201103,708.0,708.0,708.0,708.0,0,0,4,85
2009-11-09,201103,727.5,727.5,727.5,727.5,0,0,16,77
2009-11-10,201103,725.5,725.5,725.5,725.5,0,0,134,203
2009-11-11,201103,724.0,724.0,724.0,724.0,0,0,12,175
2009-11-12,201103,707.75,707.75,707.75,707.75,0,0,0,175
2009-11-13,201103,704.5,704.5,704.5,704.5,0,0,0,175
2009-11-16,201103,722.0,722.0,722.0,722.0,0,0,0,175
2009-11-17,201103,725.25,725.25,725.25,725.25,0,0,0,175
2009-11-18,201103,736.5,736.5,736.5,736.5,0,0,0,175
2009-11-19,201103,719.25,719.25,719.25,719.25,0,0,0,175
2009-11-20,201103,712.5,712.5,712.5,712.5,0,0,0,175
2009-11-23,201103,728.0,728.0,728.0,728.0,0,0,0,175
2009-11-24,201103,703.25,703.25,703.25,703.25,0,0,0,175
2009-11-25,201103,712.25,712.25,712.25,712.25,0,0,0,175
2009-11-27,201103,707.0,707.0,707.0,707.0,0,0,0,169
2009-11-30,201103,716.25,716.25,716.25,716.25,0,0,4,169
2009-12-01,201103,733.75,733.75,733.75,733.75,0,0,4,171
2009-12-02,201103,719.0,719.0,719.0,719.0,0,0,0,171
2009-12-03,201103,726.5,726.5,726.5,726.5,0,0,0,171
2009-12-04,201103,729.5,729.5,729.5,729.5,0,0,0,37
2009-12-07,201103,716.25,716.25,716.25,716.25,0,0,10,37
2009-12-08,201103,707.75,707.75,707.75,707.75,0,0,0,37
2009-12-09,201103,699.5,699.5,699.5,699.5,0,0,0,37
2009-12-10,201103,682.75,682.75,682.75,682.75,0,0,0,34
