Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2020-12-14,202305,331.0,331.0,331.0,331.0,0,0,86107,430837
2020-12-15,202305,330.5,330.5,330.5,330.5,0,0,116002,431619
2020-12-16,202305,328.6,328.6,328.6,328.6,0,0,141933,432791
2020-12-17,202305,330.0,330.0,330.0,330.0,0,0,113758,432793
2020-12-18,202305,332.5,332.5,332.5,332.5,0,0,126482,437258
2020-12-21,202305,337.1,337.1,337.1,337.1,0,0,123724,436126
2020-12-22,202305,335.4,335.4,335.4,335.4,0,0,114119,434333
2020-12-23,202305,331.5,331.5,331.5,331.5,0,0,140377,434011
2020-12-24,202305,331.1,331.1,331.1,331.1,0,0,63032,428231
2020-12-28,202305,334.7,334.7,334.7,334.7,0,0,108965,421911
2020-12-29,202305,337.2,337.2,337.2,337.2,0,0,110872,417574
2020-12-30,202305,338.2,338.2,338.2,338.2,0,0,109406,415201
2020-12-31,202305,338.4,338.4,338.4,338.4,0,0,68521,415276
2021-01-04,202305,339.3,339.3,339.3,339.3,0,0,129991,416547
2021-01-05,202305,341.4,341.4,341.4,341.4,0,0,117742,417441
2021-01-06,202305,343.9,343.9,343.9,343.9,0,0,81277,420173
2021-01-07,202305,344.8,344.8,344.8,344.8,0,0,82095,418537
2021-01-08,202305,346.0,346.0,346.0,346.0,0,0,98819,418487
2021-01-11,202305,342.7,342.7,342.7,342.7,0,0,101056,420121
2021-01-12,202305,341.6,341.6,341.6,341.6,0,0,121400,418021
2021-01-13,202305,340.8,340.8,340.8,340.8,0,0,103613,411584
2021-01-14,202305,343.7,343.7,343.7,343.7,0,0,103759,411776
2021-01-15,202305,347.6,347.6,347.6,347.6,0,0,93477,414397
2021-01-19,202305,347.6,347.6,347.6,347.6,0,0,103242,409643
2021-01-20,202305,339.7,339.7,339.7,339.7,0,0,107347,408864
2021-01-21,202305,336.6,336.6,336.6,336.6,0,0,81702,409953
2021-01-22,202305,327.1,327.1,327.1,327.1,0,0,139712,406521
2021-01-25,202305,331.5,331.5,331.5,331.5,0,0,96659,405877
2021-01-26,202305,334.8,334.8,334.8,334.8,0,0,81915,407148
2021-01-27,202305,329.4,329.4,329.4,329.4,0,0,86569,404374
2021-01-28,202305,323.2,323.2,323.2,323.2,0,0,104547,405640
2021-01-29,202305,323.2,323.2,323.2,323.2,0,0,93018,403296
2021-02-01,202305,326.9,326.9,326.9,326.9,0,0,83462,405003
2021-02-02,202305,330.6,330.6,330.6,330.6,0,0,64889,403763
2021-02-03,202305,334.8,334.8,334.8,334.8,0,0,76457,409355
2021-02-04,202305,334.8,334.8,334.8,334.8,0,0,77028,407484
2021-02-05,202305,345.4,345.4,345.4,336.2,1,1,100129,407035
2021-02-08,202305,340.3,340.3,340.3,340.3,0,1,137255,406903
2021-02-09,202305,338.9,338.9,338.9,338.9,0,1,159946,413275
2021-02-10,202305,334.7,334.7,334.7,334.7,0,1,186271,417802
2021-02-11,202305,338.3,338.3,338.3,338.3,0,1,132657,424374
2021-02-12,202305,337.7,337.7,337.7,337.7,0,1,103327,421218
2021-02-16,202305,339.4,339.4,339.4,339.4,0,1,95871,417288
2021-02-17,202305,340.0,340.0,340.0,340.0,0,1,91147,419031
2021-02-18,202305,340.0,340.0,340.0,340.0,0,1,82737,418123
2021-02-19,202305,338.9,338.9,338.9,338.9,0,1,103286,413270
2021-02-22,202305,343.9,343.9,343.9,343.9,0,1,113845,413231
2021-02-23,202305,346.0,346.0,346.0,346.0,0,1,132701,409199
2021-02-24,202305,346.7,346.7,346.7,346.7,0,1,136990,407294
2021-02-25,202305,345.6,345.6,345.6,345.6,0,1,136843,408958
2021-02-26,202305,340.9,340.9,340.9,340.9,0,1,96680,407422
2021-03-01,202305,343.2,343.2,343.2,343.2,0,1,72523,404617
2021-03-02,202305,344.5,344.5,344.5,344.5,0,1,93240,402730
2021-03-03,202305,344.5,344.5,344.5,344.5,0,1,59858,402327
2021-03-04,202305,346.9,346.9,346.9,346.9,0,1,97609,408081
2021-03-05,202305,347.8,347.8,347.8,347.8,0,1,79274,409308
2021-03-08,202305,347.5,347.5,347.5,347.5,0,1,85944,411723
2021-03-09,202305,347.0,347.0,347.0,347.0,0,1,109462,411047
2021-03-10,202305,342.9,342.9,342.9,342.9,0,1,119538,414082
2021-03-11,202305,345.8,345.8,345.8,345.8,0,1,106595,412640
2021-03-12,202305,344.8,344.8,344.8,344.8,0,1,111227,412832
2021-03-15,202305,346.0,346.0,346.0,346.0,0,1,78423,413529
2021-03-16,202305,348.7,348.7,348.7,348.7,0,1,67828,414492
2021-03-17,202305,346.1,346.1,346.1,346.1,0,1,56818,413740
2021-03-18,202305,343.0,343.0,343.0,343.0,0,1,72101,411431
2021-03-19,202305,346.4,346.4,346.4,346.4,0,1,79090,409446
2021-03-22,202305,342.0,342.0,342.0,342.0,0,1,86873,409933
2021-03-23,202305,343.8,343.8,343.8,343.8,0,1,93181,408654
2021-03-24,202305,349.9,349.9,348.5,345.8,34,33,68718,409019
2021-03-25,202305,345.9,345.9,345.9,345.9,0,33,76473,410109
2021-03-26,202305,346.6,346.6,346.6,346.6,0,33,73466,410711
2021-03-29,202305,343.0,343.0,343.0,343.0,0,33,82041,408679
2021-03-30,202305,347.2,347.2,347.2,347.2,0,33,73057,409312
2021-03-31,202305,364.2,364.2,364.2,364.2,0,33,141728,413528
2021-04-01,202305,351.5,351.5,351.5,351.5,0,33,172539,416521
2021-04-05,202305,349.4,349.4,349.4,349.4,0,33,85111,415972
2021-04-06,202305,346.1,346.1,346.1,346.1,0,33,80051,414875
2021-04-07,202305,350.4,350.4,350.4,350.4,0,33,87078,415962
2021-04-08,202305,350.7,350.7,350.7,350.7,0,33,128017,414843
2021-04-09,202305,351.9,351.9,351.9,351.9,0,33,134029,414806
2021-04-12,202305,353.3,353.3,353.3,353.3,0,33,139295,413895
2021-04-13,202305,351.9,351.9,351.9,351.9,0,33,163431,415455
2021-04-14,202305,355.0,355.0,355.0,355.0,0,33,170289,414995
2021-04-15,202305,356.6,356.6,356.6,356.6,0,33,123331,416938
2021-04-16,202305,357.3,357.3,357.3,357.3,0,33,109994,415374
2021-04-19,202305,358.4,358.4,358.4,358.4,0,33,81160,413774
2021-04-20,202305,360.5,360.5,360.5,360.5,0,33,114273,414656
2021-04-21,202305,358.4,358.4,358.4,358.4,0,33,94502,414189
2021-04-22,202305,365.0,365.0,365.0,365.0,0,33,157823,417108
2021-04-23,202305,365.1,365.1,365.1,365.1,0,33,135612,411550
2021-04-26,202305,372.2,372.2,372.2,372.2,0,33,156364,410661
2021-04-27,202305,367.7,367.7,367.7,367.7,0,33,174366,405359
2021-04-28,202305,367.0,367.0,367.0,364.4,5,38,130256,398776
2021-04-29,202305,365.7,365.7,365.7,365.7,0,38,92592,398625
2021-04-30,202305,365.9,365.9,365.9,365.9,0,38,89461,400833
2021-05-03,202305,360.9,360.9,360.9,360.9,0,38,90837,403316
2021-05-04,202305,365.0,365.0,365.0,365.0,0,38,86647,404748
2021-05-05,202305,366.5,366.5,366.5,366.5,0,38,79075,408059
