Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2007-10-29,200912,248.0,248.0,248.0,248.0,10,10,40703,237789
2007-10-30,200912,249.5,249.5,249.5,249.5,0,10,41040,236309
2007-10-31,200912,245.5,245.5,245.5,245.5,0,10,43547,240742
2007-11-01,200912,238.5,238.5,238.5,238.5,0,10,60793,241735
2007-11-02,200912,239.7,239.7,239.7,239.7,20,30,32017,242478
2007-11-05,200912,231.3,231.3,231.3,231.3,0,30,37081,243045
2007-11-06,200912,248.0,248.0,243.0,243.0,5,35,55509,247552
2007-11-07,200912,241.5,241.5,241.5,241.5,0,35,60098,247672
2007-11-08,200912,241.3,241.3,241.3,241.3,0,35,41164,247047
2007-11-09,200912,243.0,243.0,243.0,243.0,0,35,44362,248237
2007-11-12,200912,240.8,240.8,240.8,240.8,0,35,35394,246251
2007-11-13,200912,245.5,245.5,245.5,245.5,0,35,52269,246475
2007-11-14,200912,258.0,258.0,254.8,250.5,2,37,50768,250927
2007-11-15,200912,258.5,258.5,258.5,258.5,35,37,37789,251953
2007-11-16,200912,256.5,256.5,256.5,256.5,0,37,83715,251811
2007-11-19,200912,256.5,256.6,254.5,254.5,16,53,63037,251014
2007-11-20,200912,253.0,254.5,253.0,254.5,8,61,63637,251094
2007-11-21,200912,256.2,256.2,253.0,253.0,159,182,43998,254054
2007-11-23,200912,255.0,255.0,253.0,253.0,20,202,36415,253580
2007-11-26,200912,254.0,255.0,254.0,255.0,4,206,66258,248129
2007-11-27,200912,252.0,255.0,249.0,249.0,84,290,74650,244977
2007-11-28,200912,248.8,248.8,248.8,248.8,20,310,62784,244430
2007-11-29,200912,250.0,250.0,249.0,249.0,20,330,71980,251622
2007-11-30,200912,241.5,241.5,241.5,241.5,0,330,66023,249732
2007-12-03,200912,243.5,243.5,243.5,243.5,0,330,62090,246758
2007-12-04,200912,252.0,252.0,249.5,249.5,2,332,45266,247337
2007-12-05,200912,253.0,253.0,253.0,253.0,0,332,65383,250193
2007-12-06,200912,250.5,250.5,250.5,250.5,0,332,55072,247579
2007-12-07,200912,255.0,255.0,255.0,255.0,30,351,52116,249602
2007-12-10,200912,258.5,259.5,256.5,259.5,324,416,64000,250560
2007-12-11,200912,259.6,261.0,258.0,261.0,111,483,66207,249390
2007-12-12,200912,261.0,261.0,259.4,261.5,231,699,67326,252465
2007-12-13,200912,260.0,262.0,253.0,253.0,532,942,61616,253388
2007-12-14,200912,257.5,258.0,247.0,247.0,131,988,54301,256070
2007-12-17,200912,252.7,252.7,252.7,251.5,249,979,69154,258127
2007-12-18,200912,255.0,255.0,253.0,253.0,73,998,58387,254201
2007-12-19,200912,254.8,254.8,254.8,256.5,228,1121,44931,251471
2007-12-20,200912,260.5,260.5,260.5,260.5,11,1110,66813,252292
2007-12-21,200912,265.5,265.5,265.5,265.5,0,1110,61433,254797
2007-12-24,200912,266.5,270.0,266.5,270.0,76,1156,16957,254459
2007-12-26,200912,271.0,277.5,271.0,273.5,150,1303,49317,257640
2007-12-27,200912,276.0,276.0,271.0,271.5,98,1346,53681,251244
2007-12-28,200912,275.9,275.9,269.0,269.0,19,1358,72183,243103
2007-12-31,200912,270.5,270.5,270.5,270.5,0,1358,64832,242030
2008-01-02,200912,272.7,272.7,272.7,272.7,50,1358,68925,239481
2008-01-03,200912,278.0,278.0,278.0,278.0,0,1358,54024,234893
2008-01-04,200912,278.2,278.2,278.2,278.2,0,1358,58790,230285
2008-01-07,200912,279.5,279.5,279.5,279.5,187,1381,47224,227840
2008-01-08,200912,288.0,295.5,288.0,289.5,98,1355,63977,230292
2008-01-09,200912,295.8,295.8,295.8,295.8,30,1355,68980,232385
2008-01-10,200912,298.5,298.5,298.5,298.5,0,1355,64711,235333
2008-01-11,200912,317.0,318.5,317.0,318.5,14,1365,62929,236320
2008-01-14,200912,330.5,330.5,315.3,315.3,1,1365,72882,237183
2008-01-15,200912,330.0,330.0,320.0,324.5,27,1364,47714,236869
2008-01-16,200912,333.1,334.9,330.5,330.5,12,1353,66421,234506
2008-01-17,200912,342.0,342.0,342.0,329.3,97,1387,64621,235110
2008-01-18,200912,325.5,325.5,325.5,325.5,42,1408,63377,235708
2008-01-22,200912,328.0,328.0,324.0,328.0,95,1503,54056,237598
2008-01-23,200912,323.8,326.0,308.0,308.0,179,1603,73184,236480
2008-01-24,200912,312.0,320.9,309.0,309.0,146,1689,63378,234989
2008-01-25,200912,317.0,320.0,317.0,314.7,13,1694,41935,232427
2008-01-28,200912,309.3,309.3,309.3,309.3,164,1802,32569,232055
2008-01-29,200912,312.0,312.0,308.0,311.7,90,1842,40466,234927
2008-01-30,200912,306.0,310.7,306.0,307.5,8,1849,48613,232523
2008-01-31,200912,309.2,309.2,309.2,309.2,0,1849,34729,233437
