Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2021-05-26,202108,2751.3,2751.3,2751.3,2751.3,0,0,4993,10393
2021-05-27,202108,2805.4,2805.4,2805.4,2805.4,0,0,3101,10352
2021-05-28,202108,2827.3,2827.3,2827.3,2827.3,0,0,1350,10504
2021-06-01,202108,2859.8,2859.8,2859.8,2859.8,0,0,1511,10608
2021-06-02,202108,2865.1,2865.1,2865.1,2865.1,0,0,847,10651
2021-06-03,202108,2825.8,2825.8,2825.8,2825.8,0,0,1432,10616
2021-06-04,202108,2841.0,2841.0,2841.0,2841.0,0,0,1020,10697
2021-06-07,202108,2836.5,2836.5,2836.5,2836.5,0,0,713,10757
2021-06-08,202108,2805.7,2805.7,2805.7,2805.7,0,0,1395,10767
2021-06-09,202108,2773.1,2773.1,2773.1,2773.1,0,0,749,10742
2021-06-10,202108,2777.8,2777.8,2777.8,2777.8,0,0,886,10711
2021-06-11,202108,2780.8,2780.8,2780.8,2780.8,0,0,1045,10768
2021-06-14,202108,2756.7,2756.7,2756.7,2756.7,0,0,868,10710
2021-06-15,202108,2764.9,2764.9,2764.9,2764.9,0,0,900,10757
2021-06-16,202108,2837.1,2837.1,2837.1,2837.1,0,0,2054,10732
2021-06-17,202108,2512.7,2512.7,2512.7,2512.7,0,0,4612,10130
2021-06-18,202108,2468.8,2468.8,2468.8,2468.8,0,0,3094,9722
2021-06-21,202108,2556.3,2556.3,2556.3,2556.3,0,0,2194,9402
2021-06-22,202108,2557.8,2557.8,2557.8,2557.8,0,0,1320,9213
2021-06-23,202108,2629.4,2629.4,2629.4,2629.4,0,0,1277,9111
2021-06-24,202108,2642.9,2642.9,2642.9,2642.9,0,0,1085,9128
2021-06-25,202108,2636.4,2636.4,2636.4,2636.4,0,0,816,9081
2021-06-28,202108,2699.0,2699.0,2699.0,2699.0,0,0,1147,9124
2021-06-29,202108,2680.8,2680.8,2680.8,2680.8,0,0,915,9193
2021-06-30,202108,2778.8,2778.8,2778.8,2778.8,0,0,1807,9276
2021-07-01,202108,2768.5,2768.5,2768.5,2768.5,0,0,1350,9464
2021-07-02,202108,2792.1,2792.1,2792.1,2792.1,0,0,1279,9632
2021-07-06,202108,2795.7,2795.7,2795.7,2795.7,0,0,2741,10114
2021-07-07,202108,2847.9,2847.9,2847.9,2847.9,0,0,1365,10311
2021-07-08,202108,2790.0,2793.0,2790.0,2809.8,8,2,1680,10281
2021-07-09,202108,2822.0,2822.5,2822.0,2811.6,1,2,1123,10335
2021-07-12,202108,2858.9,2858.9,2858.9,2858.9,0,2,1968,10516
2021-07-13,202108,2828.5,2828.5,2828.5,2832.1,1,2,1171,10469
2021-07-14,202108,2825.9,2825.9,2825.9,2825.9,0,2,1228,10500
2021-07-15,202108,2728.9,2728.9,2728.9,2728.9,0,2,1990,10372
2021-07-16,202108,2636.9,2636.9,2636.9,2636.9,0,2,1951,10323
2021-07-19,202108,2592.3,2592.3,2592.3,2592.3,0,2,2035,10201
2021-07-20,202108,2640.0,2640.0,2640.0,2640.0,0,2,1847,9934
2021-07-21,202108,2654.5,2654.5,2654.5,2654.5,0,2,1058,9912
2021-07-22,202108,2704.2,2704.2,2704.2,2704.2,0,2,1359,9955
2021-07-23,202108,2662.0,2662.0,2662.0,2662.0,0,2,1657,9933
2021-07-26,202108,2677.7,2677.7,2677.7,2677.7,0,2,1580,10039
2021-07-27,202108,2606.3,2606.3,2606.3,2606.3,0,2,2357,10098
2021-07-28,202108,2622.2,2622.2,2622.2,2622.2,0,2,1905,10043
2021-07-29,202108,2642.7,2642.7,2642.7,2642.7,0,2,2172,10111
2021-07-30,202108,2655.8,2655.8,2655.8,2655.8,0,0,1969,10193
2021-08-02,202108,2683.7,2683.7,2683.7,2683.7,0,0,1572,10320
2021-08-03,202108,2644.9,2644.9,2644.9,2644.9,0,0,2049,10485
2021-08-04,202108,2651.3,2651.3,2651.3,2651.3,0,0,1555,10448
2021-08-05,202108,2654.7,2654.7,2654.7,2654.7,0,0,2120,10484
2021-08-06,202108,2629.7,2629.7,2629.7,2629.7,0,0,1960,10435
2021-08-09,202108,2601.7,2601.7,2601.7,2601.7,0,0,2169,10457
2021-08-10,202108,2649.6,2649.6,2649.6,2649.6,0,0,2716,10452
2021-08-11,202108,2632.4,2632.4,2632.4,2632.4,0,0,2195,10565
2021-08-12,202108,2623.5,2623.5,2623.5,2623.5,0,0,1721,10590
2021-08-13,202108,2656.1,2656.1,2656.1,2656.1,0,0,2038,10634
2021-08-16,202108,2597.6,2597.6,2597.6,2597.6,0,0,2861,10666
2021-08-17,202108,2493.8,2493.8,2493.8,2493.8,0,0,4635,10681
2021-08-18,202108,2421.5,2421.5,2421.5,2421.5,0,0,5169,10548
2021-08-19,202108,2296.1,2296.1,2296.1,2296.1,0,0,5765,10264
2021-08-20,202108,2288.0,2288.0,2288.0,2274.7,1,1,5443,10164
2021-08-23,202108,2383.3,2383.3,2383.3,2383.3,0,0,6097,9395
2021-08-24,202108,2440.7,2440.7,2440.7,2440.7,0,0,5290,9173
2021-08-25,202108,2428.9,2428.9,2428.9,2428.9,0,0,3847,8851
2021-08-26,202108,2386.5,2386.5,2386.5,2386.5,0,0,5308,9033
2021-08-27,202108,2402.2,2402.2,2402.2,2402.2,0,0,3854,9176
