Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2020-11-25,202102,2357.8,2357.8,2357.8,2357.8,0,0,2574,10053
2020-11-27,202102,2439.6,2439.6,2439.6,2439.6,0,0,2724,10214
2020-11-30,202102,2407.7,2407.7,2407.7,2407.7,0,0,1770,9802
2020-12-01,202102,2431.5,2431.5,2431.5,2431.5,0,0,1562,9867
2020-12-02,202102,2410.0,2410.0,2410.0,2410.0,0,0,1528,9786
2020-12-03,202102,2314.7,2314.7,2314.7,2314.7,0,0,3653,10003
2020-12-04,202102,2358.4,2358.4,2358.4,2358.4,0,0,1943,9825
2020-12-07,202102,2352.4,2352.4,2352.4,2352.4,0,0,1055,9644
2020-12-08,202102,2329.2,2329.2,2329.2,2329.2,0,0,1470,9539
2020-12-09,202102,2292.6,2292.6,2292.6,2292.6,0,0,1188,9439
2020-12-10,202102,2337.3,2337.3,2337.3,2337.3,0,0,1805,9319
2020-12-11,202102,2334.4,2334.4,2334.4,2334.4,0,0,750,9199
2020-12-14,202102,2320.2,2320.2,2320.2,2320.2,0,0,1061,9262
2020-12-15,202102,2326.0,2326.0,2326.0,2326.0,0,0,1537,9251
2020-12-16,202102,2350.2,2350.2,2350.2,2350.2,0,0,982,9209
2020-12-17,202102,2349.5,2349.5,2349.5,2349.5,0,0,1211,9085
2020-12-18,202102,2372.4,2372.4,2372.4,2372.4,0,0,1158,9108
2020-12-21,202102,2315.9,2315.9,2315.9,2315.9,0,0,2444,9093
2020-12-22,202102,2322.6,2322.6,2322.6,2322.6,0,0,1425,9056
2020-12-23,202102,2337.8,2337.8,2337.8,2337.8,0,0,784,9056
2020-12-24,202102,2344.6,2344.6,2344.6,2344.6,0,0,527,9040
2020-12-28,202102,2350.5,2350.5,2350.5,2350.5,0,0,2488,9047
2020-12-29,202102,2343.0,2343.0,2343.0,2343.0,0,0,1268,9042
2020-12-30,202102,2377.1,2377.1,2377.1,2377.1,0,0,864,9078
2020-12-31,202102,2452.5,2452.5,2452.5,2452.5,0,0,1248,9128
2021-01-04,202102,2389.9,2389.9,2389.9,2389.9,0,0,2106,9270
2021-01-05,202102,2492.1,2492.1,2492.1,2492.1,0,0,2546,9676
2021-01-06,202102,2446.8,2446.8,2446.8,2446.8,0,0,1887,9654
2021-01-07,202102,2430.3,2430.3,2430.3,2430.3,0,0,1176,9642
2021-01-08,202102,2363.7,2363.7,2363.7,2363.7,0,0,2302,9538
2021-01-11,202102,2377.5,2377.5,2377.5,2377.5,0,0,1530,9370
2021-01-12,202102,2374.9,2374.9,2374.9,2374.9,0,0,1045,9479
2021-01-13,202102,2395.8,2395.8,2395.8,2395.8,0,0,929,9499
2021-01-14,202102,2422.0,2422.0,2422.0,2422.0,0,0,1174,9521
2021-01-15,202102,2393.8,2393.8,2393.8,2393.8,0,0,1588,9440
2021-01-19,202102,2363.7,2363.7,2363.7,2363.7,0,0,2406,9456
2021-01-20,202102,2401.9,2401.9,2401.9,2401.9,0,0,1634,9609
2021-01-21,202102,2373.8,2373.8,2373.8,2373.8,0,0,1132,9760
2021-01-22,202102,2363.9,2363.9,2363.9,2363.9,0,0,1960,9775
2021-01-25,202102,2345.6,2345.6,2345.6,2345.6,0,0,2858,9950
2021-01-26,202102,2323.7,2323.7,2323.7,2323.7,0,0,2406,9813
2021-01-27,202102,2309.2,2309.2,2309.2,2309.2,0,0,2380,9668
2021-01-28,202102,2321.0,2321.0,2321.0,2321.0,0,0,3151,9573
2021-01-29,202102,2207.1,2207.1,2207.1,2207.1,0,0,4310,9782
2021-02-01,202102,2240.4,2240.4,2240.4,2240.4,0,0,3621,9626
2021-02-02,202102,2226.4,2226.4,2226.4,2226.4,0,0,2686,9533
2021-02-03,202102,2275.3,2275.3,2275.3,2275.3,0,0,2683,9500
2021-02-04,202102,2279.4,2279.4,2279.4,2279.4,0,0,2473,9578
2021-02-05,202102,2325.0,2325.0,2325.0,2325.0,0,0,2716,9746
2021-02-08,202102,2335.4,2335.4,2335.4,2335.4,0,0,3073,9635
2021-02-09,202102,2319.3,2319.3,2319.3,2319.3,0,0,1939,9684
2021-02-10,202102,2351.2,2351.2,2351.2,2351.2,0,0,3299,9978
2021-02-11,202102,2345.7,2345.7,2345.7,2345.7,0,0,2411,9970
2021-02-12,202102,2381.3,2381.3,2381.3,2381.3,0,0,2126,10226
2021-02-16,202102,2386.9,2386.9,2386.9,2386.9,0,0,4121,10354
2021-02-17,202102,2368.4,2368.4,2368.4,2368.4,0,0,2613,10284
2021-02-18,202102,2347.5,2347.5,2347.5,2347.5,0,0,4100,10155
2021-02-19,202102,2367.9,2367.9,2367.9,2367.9,0,0,4368,10122
2021-02-22,202102,2390.8,2390.8,2390.8,2390.8,0,0,5916,10023
2021-02-23,202102,2333.8,2333.8,2333.8,2333.8,30,30,7766,9479
2021-02-24,202102,2420.8,2420.8,2420.8,2420.8,0,0,5508,9419
