Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2011-10-27,201210,147.425,147.425,147.425,147.425,0,0,5782,35255
2011-10-28,201210,147.425,147.425,147.425,147.425,0,0,5973,33374
2011-10-31,201210,147.425,147.425,147.425,147.425,0,0,5742,31973
2011-11-01,201210,147.0,150.0,147.0,148.4,7,5,7827,32196
2011-11-02,201210,149.5,149.5,149.5,149.5,0,5,4515,32454
2011-11-03,201210,149.075,149.075,149.075,149.5,2,7,5565,33662
2011-11-04,201210,149.0,149.675,149.0,149.5,25,19,6701,33583
2011-11-07,201210,149.35,149.35,149.35,149.5,2,19,5460,33731
2011-11-08,201210,149.125,149.125,149.125,149.5,2,19,5375,33736
2011-11-09,201210,149.25,150.175,148.775,149.9,14,27,3949,33372
2011-11-10,201210,150.0,150.25,149.35,149.9,16,39,5105,33437
2011-11-11,201210,150.0,150.25,149.6,150.25,8,43,4379,33172
2011-11-14,201210,150.0,150.05,150.0,150.05,15,55,3705,33188
2011-11-15,201210,150.5,152.65,150.5,152.65,23,71,6391,33959
2011-11-16,201210,152.1,153.4,151.75,153.4,15,77,4996,34472
2011-11-17,201210,152.8,153.5,152.7,153.25,17,89,6382,35951
2011-11-18,201210,152.0,152.0,152.0,152.0,0,89,5311,33633
2011-11-21,201210,150.075,150.8,150.075,150.8,2,91,5711,32622
2011-11-22,201210,151.5,151.975,151.5,151.8,4,94,3469,32505
2011-11-23,201210,151.0,152.0,151.0,151.5,8,99,5902,32134
2011-11-25,201210,151.5,151.5,151.5,151.5,0,99,3258,31729
2011-11-28,201210,151.1,151.1,150.85,151.5,3,102,4633,32226
2011-11-29,201210,150.95,150.95,150.95,151.5,2,102,3733,31760
2011-11-30,201210,152.1,152.35,151.825,152.1,25,115,4642,31715
2011-12-01,201210,151.9,152.4,151.9,152.1,16,126,4859,31809
2011-12-02,201210,152.375,152.55,152.25,152.1,13,138,4998,32641
2011-12-05,201210,152.9,152.9,150.5,151.0,35,153,6701,32475
2011-12-06,201210,149.8,149.8,149.025,149.3,12,158,10760,31152
2011-12-07,201210,149.3,149.825,149.3,149.3,2,158,8087,30458
2011-12-08,201210,150.0,150.0,149.7,149.3,27,176,5581,30136
2011-12-09,201210,149.0,149.0,148.85,149.3,3,176,5809,30154
2011-12-12,201210,148.75,149.0,148.1,149.3,7,181,6292,29880
2011-12-13,201210,150.075,150.75,150.05,150.75,7,186,6982,30048
2011-12-14,201210,149.8,150.35,149.4,150.0,14,189,4043,30051
2011-12-15,201210,149.9,149.9,149.9,150.0,1,189,3037,30130
2011-12-16,201210,149.1,149.475,148.9,150.0,8,194,3875,30189
2011-12-19,201210,149.75,151.0,149.55,150.9,10,193,5099,30184
2011-12-20,201210,150.6,150.6,150.6,150.6,0,193,3019,30297
2011-12-21,201210,150.6,150.6,150.6,150.6,0,193,4344,30573
2011-12-22,201210,150.575,152.65,150.575,152.2,36,213,5413,31339
2011-12-23,201210,152.8,153.35,152.65,153.35,25,231,4652,31760
2011-12-27,201210,153.3,153.35,152.35,152.75,18,234,4445,32581
