Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2022-01-03,202306,144.175,144.175,144.175,144.175,4,3,47258,328947
2022-01-04,202306,143.35,143.4,142.5,143.4,21,16,82000,330630
2022-01-05,202306,143.075,143.075,142.6,142.75,3,19,71827,332029
2022-01-06,202306,142.625,143.25,142.625,143.0,3,22,63207,335421
2022-01-07,202306,143.0,143.0,142.5,142.55,7,28,76631,331527
2022-01-10,202306,142.15,142.6,142.15,142.375,1,28,97642,325383
2022-01-11,202306,142.9,142.9,142.625,142.9,1,29,105843,322662
2022-01-12,202306,142.9,142.9,142.9,142.9,0,29,82992,323020
2022-01-13,202306,142.9,142.9,142.9,142.9,11,34,78440,326561
2022-01-14,202306,142.2,142.575,142.2,142.525,17,46,68775,328503
2022-01-18,202306,142.5,142.5,142.0,142.0,45,87,52612,328652
2022-01-19,202306,142.0,142.9,142.0,142.725,23,102,70827,330873
2022-01-20,202306,143.0,143.0,142.9,143.0,15,112,46847,330954
2022-01-21,202306,142.5,143.0,142.5,143.0,6,115,52293,332339
2022-01-24,202306,142.4,142.525,142.4,142.525,8,115,100362,334073
2022-01-25,202306,142.6,142.6,142.6,142.6,0,115,66989,335630
2022-01-26,202306,143.0,143.25,143.0,143.05,5,120,71570,330234
2022-01-27,202306,143.25,143.25,143.0,143.25,1,121,45611,330603
2022-01-28,202306,143.25,143.425,143.225,143.25,1,122,57958,330973
2022-01-31,202306,144.175,145.0,144.175,144.575,19,124,81170,331289
2022-02-01,202306,145.0,145.3,144.85,145.3,78,190,82898,334255
2022-02-02,202306,145.1,146.3,145.1,146.2,13,191,81903,341560
2022-02-03,202306,146.0,146.8,146.0,146.7,7,196,71446,345770
2022-02-04,202306,146.8,146.85,146.7,146.7,3,199,46922,346147
2022-02-07,202306,146.75,146.75,146.6,146.75,1,200,54361,345955
2022-02-08,202306,146.7,146.7,146.7,146.7,0,200,45281,345457
