Date,TotalOI,PMPUL_OI,PMPUS_OI,SDL_OI,SDS_OI,SDD_OI,MML_OI,MMS_OI,MMD_OI,ORL_OI,ORS_OI,ORD_OI,NRL_OI,NRS_OI,TotalOI_Old,PMPUL_Old,PMPUS_Old,SDL_Old,SDS_Old,SDD_Old,MML_Old,MMS_Old,MMD_Old,ORL_Old,ORS_Old,ORD_Old,NRL_Old,NRS_Old,PMPUL_Concentration,PMPUS_Concentration,SDL_Concentration,SDS_Concentration,SDD_Concentration,MML_Concentration,MMS_Concentration,MMD_Concentration,ORL_Concentration,ORS_Concentration,ORD_Concentration,NRL_Concentration,NRS_Concentration,TotalT,PMPUL_T,PMPUS_T,SDL_T,SDS_T,SDD_T,MML_T,MMS_T,MMD_T,ORL_T,ORS_T,ORD_T,Gross_Long_Top4,Gross_Short_Top4,Gross_Long_Top8,Gross_Short_Top8,Net_Long_Top4,Net_Short_Top4,Net_Long_Top8,Net_Short_Top8,PMPUL_Clustering,PMPUL_PosSize,PMPUS_Clustering,PMPUS_PosSize,MML_Clustering,MML_PosSize,MMS_Clustering,MMS_PosSize,MMD_Clustering,MMD_PosSize,SDL_Clustering,SDL_PosSize,SDS_Clustering,SDS_PosSize,SDD_Clustering,SDD_PosSize,ORL_Clustering,ORL_PosSize,ORS_Clustering,ORS_PosSize,Name
2006-11-28,349517,43198,123208,27309,65023,8873,75457,30862,60423,44621,9350,33928,55708,17850,349517,43198,123208,27309,65023,8873,75457,30862,60423,44621,9350,33928,55708,17850,12.4,35.3,7.8,18.6,2.5,21.6,8.8,17.3,12.8,2.7,9.7,15.9,5.1,210,18.0,21.0,11.0,8.0,8.0,53.0,15.0,10.0,68.0,24.0,34.0,33.0,44.7,43.2,60.7,12.3,24.8,18.4,36.2,8.57,2399.89,10.0,5867.05,25.24,1423.72,7.14,2057.47,4.76,6042.3,5.24,2482.64,3.81,8127.88,3.81,1109.12,32.38,656.19,11.43,389.58,Gold
2006-12-05,330530,34153,117141,26735,63915,10077,80731,28684,56140,41414,9822,27646,53634,17105,330530,34153,117141,26735,63915,10077,80731,28684,56140,41414,9822,27646,53634,17105,10.3,35.4,8.1,19.3,3.0,24.4,8.7,17.0,12.5,3.0,8.4,16.2,5.2,218,15.0,22.0,11.0,8.0,8.0,54.0,17.0,7.0,64.0,31.0,28.0,33.4,45.5,43.6,61.6,13.3,26.1,20.2,38.2,6.88,2276.87,10.09,5324.59,24.77,1495.02,7.8,1687.29,3.21,8020.0,5.05,2430.45,3.67,7989.38,3.67,1259.62,29.36,647.09,14.22,316.84,Gold
2006-12-12,333101,34159,119986,31820,62275,10805,78367,28281,59656,41761,10018,27645,48888,14435,333101,34159,119986,31820,62275,10805,78367,28281,59656,41761,10018,27645,48888,14435,10.3,36.0,9.6,18.7,3.2,23.5,8.5,17.9,12.5,3.0,8.3,14.7,4.3,217,14.0,21.0,10.0,9.0,9.0,54.0,16.0,7.0,65.0,32.0,28.0,35.0,46.5,45.4,63.0,13.8,26.3,20.4,38.3,6.45,2439.93,9.68,5713.62,24.88,1451.24,7.37,1767.56,3.23,8522.29,4.61,3182.0,4.15,6919.44,4.15,1200.56,29.95,642.48,14.75,313.06,Gold
2006-12-19,337096,40007,119734,38642,60647,10818,68672,29711,63770,41010,10078,27280,46897,15058,337096,40007,119734,38642,60647,10818,68672,29711,63770,41010,10078,27280,46897,15058,11.9,35.5,11.5,18.0,3.2,20.4,8.8,18.9,12.2,3.0,8.1,13.9,4.5,218,18.0,20.0,10.0,9.0,10.0,50.0,19.0,8.0,69.0,29.0,26.0,36.1,47.8,46.7,64.0,13.1,26.0,20.2,37.9,8.26,2222.61,9.17,5986.7,22.94,1373.44,8.72,1563.74,3.67,7971.25,4.59,3864.2,4.13,6738.56,4.59,1081.8,31.65,594.35,13.3,347.52,Gold
2006-12-26,340473,40150,121029,38470,60659,10991,69815,31696,64887,40671,10698,27639,47850,12874,340473,40150,121029,38470,60659,10991,69815,31696,64887,40671,10698,27639,47850,12874,11.8,35.5,11.3,17.8,3.2,20.5,9.3,19.1,11.9,3.1,8.1,14.1,3.8,216,17.0,22.0,10.0,9.0,10.0,47.0,20.0,10.0,64.0,31.0,31.0,36.3,48.2,47.0,63.8,13.2,25.6,20.2,37.4,7.87,2361.76,10.19,5501.32,21.76,1485.43,9.26,1584.8,4.63,6488.7,4.63,3847.0,4.17,6739.89,4.63,1099.1,29.63,635.48,14.35,345.1,Gold
2007-01-03,353494,36896,122207,34723,61859,10466,77786,30994,70029,42853,11762,28815,51926,17362,353494,36896,122207,34723,61859,10466,77786,30994,70029,42853,11762,28815,51926,17362,10.4,34.6,9.8,17.5,3.0,22.0,8.8,19.8,12.1,3.3,8.2,14.7,4.9,226,16.0,23.0,11.0,8.0,8.0,55.0,19.0,10.0,67.0,32.0,32.0,36.2,47.7,47.3,62.9,13.4,25.0,20.2,36.6,7.08,2306.0,10.18,5313.35,24.34,1414.29,8.41,1631.26,4.42,7002.9,4.87,3156.64,3.54,7732.38,3.54,1308.25,29.65,639.6,14.16,367.56,Gold
2007-01-09,347491,39737,108459,42838,55790,13190,65657,39661,70206,39500,12628,28197,48166,19360,347491,39737,108459,42838,55790,13190,65657,39661,70206,39500,12628,28197,48166,19360,11.4,31.2,12.3,16.1,3.8,18.9,11.4,20.2,11.4,3.6,8.1,13.9,5.6,226,19.0,23.0,12.0,7.0,9.0,43.0,30.0,14.0,65.0,35.0,30.0,36.6,47.7,47.3,61.5,13.0,23.7,20.7,34.3,8.41,2091.42,10.18,4715.61,19.03,1526.91,13.27,1322.03,6.19,5014.71,5.31,3569.83,3.1,7970.0,3.98,1465.56,28.76,607.69,15.49,360.8,Gold
2007-01-16,344685,44073,112691,35245,58736,15592,68430,33371,67836,40956,13065,26555,45998,16839,344685,44073,112691,35245,58736,15592,68430,33371,67836,40956,13065,26555,45998,16839,12.8,32.7,10.2,17.0,4.5,19.9,9.7,19.7,11.9,3.8,7.7,13.3,4.9,234,22.0,25.0,12.0,8.0,8.0,49.0,24.0,14.0,71.0,34.0,33.0,36.0,47.4,45.9,61.4,12.5,23.8,19.5,34.4,9.4,2003.32,10.68,4507.64,20.94,1396.53,10.26,1390.46,5.98,4845.43,5.13,2937.08,3.42,7342.0,3.42,1949.0,30.34,576.85,14.53,384.26,Gold
2007-01-23,361114,46493,127422,28827,66475,15320,85684,27746,68350,42779,16216,21720,51941,17865,361114,46493,127422,28827,66475,15320,85684,27746,68350,42779,16216,21720,51941,17865,12.9,35.3,8.0,18.4,4.2,23.7,7.7,18.9,11.8,4.5,6.0,14.4,4.9,232,19.0,21.0,10.0,10.0,9.0,58.0,18.0,14.0,64.0,41.0,36.0,35.6,47.7,45.3,60.9,12.2,23.8,19.1,35.0,8.19,2447.0,9.05,6067.71,25.0,1477.31,7.76,1541.44,6.03,4882.14,4.31,2882.7,4.31,6647.5,3.88,1702.22,27.59,668.42,17.67,395.51,Gold
2007-01-30,348035,39261,129221,28850,74501,7605,99352,29366,62220,44612,14253,18245,47890,12624,348035,39261,129221,28850,74501,7605,99352,29366,62220,44612,14253,18245,47890,12624,11.3,37.1,8.3,21.4,2.2,28.5,8.4,17.9,12.8,4.1,5.2,13.8,3.6,231,15.0,24.0,10.0,10.0,7.0,69.0,14.0,14.0,62.0,37.0,30.0,34.6,46.2,44.7,62.8,13.4,24.9,20.3,40.0,6.49,2617.4,10.39,5384.21,29.87,1439.88,6.06,2097.57,6.06,4444.29,4.33,2885.0,4.33,7450.1,3.03,1086.43,26.84,719.55,16.02,385.22,Gold
2007-02-06,360936,35549,136981,29834,75066,10513,109228,27766,64624,42663,15579,18331,50194,12076,360936,35549,136981,29834,75066,10513,109228,27766,64624,42663,15579,18331,50194,12076,9.8,38.0,8.3,20.8,2.9,30.3,7.7,17.9,11.8,4.3,5.1,13.9,3.3,242,16.0,24.0,10.0,11.0,6.0,72.0,15.0,15.0,63.0,39.0,23.0,31.8,44.8,42.3,61.9,12.9,26.4,20.2,40.8,6.61,2221.81,9.92,5707.54,29.75,1517.06,6.2,1851.07,6.2,4308.27,4.13,2983.4,4.55,6824.18,2.48,1752.17,26.03,677.19,16.12,399.46,Gold
2007-02-13,383169,37250,147302,27767,83179,10327,121684,24627,68521,45795,18102,18234,53591,12877,383169,37250,147302,27767,83179,10327,121684,24627,68521,45795,18102,18234,53591,12877,9.7,38.4,7.2,21.7,2.7,31.8,6.4,17.9,12.0,4.7,4.8,14.0,3.4,247,16.0,26.0,9.0,12.0,7.0,76.0,13.0,14.0,64.0,37.0,27.0,31.0,43.6,41.3,60.7,12.4,25.6,19.4,40.4,6.48,2328.12,10.53,5665.46,30.77,1601.11,5.26,1894.38,5.67,4894.36,3.64,3085.22,4.86,6931.58,2.83,1475.29,25.91,715.55,14.98,489.24,Gold
2007-02-20,396115,37677,152335,29509,83001,14737,121632,25830,72715,47206,13075,18490,54149,15932,396115,37677,152335,29509,83001,14737,121632,25830,72715,47206,13075,18490,54149,15932,9.5,38.5,7.4,21.0,3.7,30.7,6.5,18.4,11.9,3.3,4.7,13.7,4.0,245,15.0,26.0,11.0,11.0,9.0,69.0,20.0,15.0,66.0,35.0,27.0,30.9,43.5,41.1,62.0,11.7,25.4,18.3,41.2,6.12,2511.8,10.61,5859.04,28.16,1762.78,8.16,1291.5,6.12,4847.67,4.49,2682.64,4.49,7545.55,3.67,1637.44,26.94,715.24,14.29,373.57,Gold
2007-02-27,415155,40388,163533,29395,90000,12246,135725,23488,78577,46731,16876,19460,52633,10975,415155,40388,163533,29395,90000,12246,135725,23488,78577,46731,16876,19460,52633,10975,9.7,39.4,7.1,21.7,2.9,32.7,5.7,18.9,11.3,4.1,4.7,12.7,2.6,259,18.0,27.0,11.0,11.0,7.0,80.0,14.0,16.0,69.0,34.0,34.0,31.2,43.8,40.4,62.0,10.9,25.2,17.3,40.6,6.95,2243.78,10.42,6056.78,30.89,1696.56,5.41,1677.71,6.18,4911.06,4.25,2672.27,4.25,8181.82,2.7,1749.43,26.64,677.26,13.13,496.35,Gold
2007-03-06,382550,46621,144155,36543,76320,14171,90236,21355,75415,46185,13368,19207,54172,18559,382550,46621,144155,36543,76320,14171,90236,21355,75415,46185,13368,19207,54172,18559,12.2,37.7,9.6,20.0,3.7,23.6,5.6,19.7,12.1,3.5,5.0,14.2,4.9,241,17.0,21.0,13.0,9.0,8.0,65.0,21.0,13.0,70.0,32.0,32.0,34.2,46.0,42.7,65.0,10.4,25.0,16.7,40.1,7.05,2742.41,8.71,6864.52,26.97,1388.25,8.71,1016.9,5.39,5801.15,5.39,2811.0,3.73,8480.0,3.32,1771.38,29.05,659.79,13.28,417.75,Gold
2007-03-13,394090,53743,148548,38828,74939,20272,86278,18012,79723,42800,14724,20027,52419,17845,394090,53743,148548,38828,74939,20272,86278,18012,79723,42800,14724,20027,52419,17845,13.6,37.7,9.9,19.0,5.1,21.9,4.6,20.2,10.9,3.7,5.1,13.3,4.5,252,17.0,20.0,13.0,9.0,8.0,67.0,22.0,15.0,74.0,33.0,37.0,34.6,46.7,43.6,66.3,10.4,24.8,16.5,38.6,6.75,3161.35,7.94,7427.4,26.59,1287.73,8.73,818.73,5.95,5314.87,5.16,2986.77,3.57,8326.56,3.17,2534.0,29.37,578.38,13.1,446.18,Gold
