Date,TotalOI,PMPUL_OI,PMPUS_OI,SDL_OI,SDS_OI,SDD_OI,MML_OI,MMS_OI,MMD_OI,ORL_OI,ORS_OI,ORD_OI,NRL_OI,NRS_OI,TotalOI_Old,PMPUL_Old,PMPUS_Old,SDL_Old,SDS_Old,SDD_Old,MML_Old,MMS_Old,MMD_Old,ORL_Old,ORS_Old,ORD_Old,NRL_Old,NRS_Old,PMPUL_Concentration,PMPUS_Concentration,SDL_Concentration,SDS_Concentration,SDD_Concentration,MML_Concentration,MMS_Concentration,MMD_Concentration,ORL_Concentration,ORS_Concentration,ORD_Concentration,NRL_Concentration,NRS_Concentration,TotalT,PMPUL_T,PMPUS_T,SDL_T,SDS_T,SDD_T,MML_T,MMS_T,MMD_T,ORL_T,ORS_T,ORD_T,Gross_Long_Top4,Gross_Short_Top4,Gross_Long_Top8,Gross_Short_Top8,Net_Long_Top4,Net_Short_Top4,Net_Long_Top8,Net_Short_Top8,PMPUL_Clustering,PMPUL_PosSize,PMPUS_Clustering,PMPUS_PosSize,MML_Clustering,MML_PosSize,MMS_Clustering,MMS_PosSize,MMD_Clustering,MMD_PosSize,SDL_Clustering,SDL_PosSize,SDS_Clustering,SDS_PosSize,SDD_Clustering,SDD_PosSize,ORL_Clustering,ORL_PosSize,ORS_Clustering,ORS_PosSize,Name
2006-09-26,8451,682,3993,1143,2247,0,3422,671,64,1189,73,0,1951,1403,8451,682,3993,1143,2247,0,3422,671,64,1189,73,0,1951,1403,8.1,47.2,13.5,26.6,0.0,40.5,7.9,0.8,14.1,0.9,0.0,23.1,16.6,46,4.0,11.0,5.0,4.0,0.0,15.0,4.0,,4.0,,0.0,29.3,35.6,43.4,58.5,29.3,35.6,43.4,57.1,8.7,170.5,23.91,363.0,32.61,228.13,8.7,167.75,,,10.87,228.6,8.7,561.75,0.0,0.0,8.7,297.25,,,Platinum
2006-10-03,7682,521,3833,1254,1864,0,3389,863,33,914,101,0,1571,988,7682,521,3833,1254,1864,0,3389,863,33,914,101,0,1571,988,6.8,49.9,16.3,24.3,0.0,44.1,11.2,0.4,11.9,1.3,0.0,20.5,12.9,50,6.0,14.0,5.0,4.0,0.0,17.0,4.0,,,,0.0,27.7,36.0,44.0,57.7,27.7,35.3,44.0,57.0,12.0,86.83,28.0,273.79,34.0,199.35,8.0,215.75,,,10.0,250.8,8.0,466.0,0.0,0.0,,,,,Platinum
2006-10-10,6968,543,3177,1299,926,3,2716,1501,0,696,142,0,1711,1219,6968,543,3177,1299,926,3,2716,1501,0,696,142,0,1711,1219,7.8,45.6,18.6,13.3,0.0,39.0,21.5,0.0,10.0,2.0,0.0,24.6,17.5,49,5.0,12.0,5.0,,,14.0,5.0,0.0,4.0,,0.0,23.7,34.8,40.8,54.9,23.7,34.8,40.8,54.9,10.2,108.6,24.49,264.75,28.57,194.0,10.2,300.2,0.0,0.0,10.2,259.8,,,,,8.16,174.0,,,Platinum
2006-10-17,7288,532,3436,1716,1060,2,2700,1572,2,620,0,0,1716,1216,7288,532,3436,1716,1060,2,2700,1572,2,620,0,0,1716,1216,7.3,47.2,23.5,14.5,0.0,37.0,21.6,0.0,8.5,0.0,0.0,23.5,16.7,53,4.0,16.0,6.0,4.0,,15.0,6.0,,,0.0,0.0,22.0,30.4,39.6,51.1,22.0,30.4,39.6,51.0,7.55,133.0,30.19,214.75,28.3,180.0,11.32,262.0,,,11.32,286.0,7.55,265.0,,,,,0.0,0.0,Platinum
2006-10-24,7046,653,3138,1182,848,2,2530,1426,0,934,242,1,1744,1389,7046,653,3138,1182,848,2,2530,1426,0,934,242,1,1744,1389,9.3,44.6,16.8,12.0,0.0,35.9,20.2,0.0,13.3,3.4,0.0,24.8,19.7,54,5.0,14.0,5.0,4.0,,14.0,5.0,0.0,6.0,,,21.5,31.6,38.9,50.6,21.5,31.6,38.9,50.6,9.26,130.6,25.93,224.14,25.93,180.71,9.26,285.2,0.0,0.0,9.26,236.4,7.41,212.0,,,11.11,155.67,,,Platinum
2006-10-31,7648,853,3227,1537,1169,53,2744,1739,1,612,135,0,1848,1324,7648,853,3227,1537,1169,53,2744,1739,1,612,135,0,1848,1324,11.2,42.2,20.1,15.3,0.7,35.9,22.7,0.0,8.0,1.8,0.0,24.2,17.3,52,6.0,13.0,6.0,4.0,,14.0,6.0,,,,0.0,22.3,30.3,39.3,51.8,22.3,30.3,39.3,51.8,11.54,142.17,25.0,248.23,26.92,196.0,11.54,289.83,,,11.54,256.17,7.69,292.25,,,,,,,Platinum
2006-11-07,9085,995,4251,2013,2069,52,3125,1354,71,987,194,0,1842,1094,9085,995,4251,2013,2069,52,3125,1354,71,987,194,0,1842,1094,11.0,46.8,22.2,22.8,0.6,34.4,14.9,0.8,10.9,2.1,0.0,20.3,12.0,64,6.0,15.0,6.0,4.0,,18.0,6.0,,5.0,,0.0,24.2,36.2,37.8,56.4,24.2,36.2,37.8,56.4,9.38,165.83,23.44,283.4,28.12,173.61,9.38,225.67,,,9.38,335.5,6.25,517.25,,,7.81,197.4,,,Platinum
2006-11-14,8258,702,4352,1403,1576,58,2942,1336,0,1142,0,0,2011,936,8258,702,4352,1403,1576,58,2942,1336,0,1142,0,0,2011,936,8.5,52.7,17.0,19.1,0.7,35.6,16.2,0.0,13.8,0.0,0.0,24.4,11.3,56,5.0,15.0,6.0,,,16.0,6.0,0.0,5.0,0.0,0.0,22.8,36.1,37.5,58.5,22.8,36.1,37.5,58.5,8.93,140.4,26.79,290.13,28.57,183.88,10.71,222.67,0.0,0.0,10.71,233.83,,,,,8.93,228.4,0.0,0.0,Platinum
2006-11-21,7580,480,4118,1227,1456,57,2797,804,0,845,0,0,2174,1145,7580,480,4118,1227,1456,57,2797,804,0,845,0,0,2174,1145,6.3,54.3,16.2,19.2,0.8,36.9,10.6,0.0,11.1,0.0,0.0,28.7,15.1,51,,13.0,,7.0,,17.0,,0.0,5.0,0.0,0.0,23.6,38.7,38.9,59.4,23.6,38.7,38.9,59.4,,,25.49,316.77,33.33,164.53,,,0.0,0.0,,,13.73,208.0,,,9.8,169.0,0.0,0.0,Platinum
2006-11-28,8081,525,4340,1320,1749,59,2748,799,0,567,74,125,2737,935,8081,525,4340,1320,1749,59,2748,799,0,567,74,125,2737,935,6.5,53.7,16.3,21.6,0.7,34.0,9.9,0.0,7.0,0.9,1.5,33.9,11.6,52,4.0,13.0,4.0,6.0,,15.0,,0.0,4.0,,,21.4,35.5,35.6,55.5,21.4,35.5,35.6,55.5,7.69,131.25,25.0,333.85,28.85,183.2,,,0.0,0.0,7.69,330.0,11.54,291.5,,,7.69,141.75,,,Platinum
2006-12-05,8015,756,4273,1435,1857,53,2405,791,0,497,170,0,2869,871,8015,756,4273,1435,1857,53,2405,791,0,497,170,0,2869,871,9.4,53.3,17.9,23.2,0.7,30.0,9.9,0.0,6.2,2.1,0.0,35.8,10.9,51,7.0,14.0,4.0,5.0,,14.0,,0.0,4.0,,0.0,20.9,36.1,35.6,58.5,20.9,36.1,35.6,58.5,13.73,108.0,27.45,305.21,27.45,171.79,,,0.0,0.0,7.84,358.75,9.8,371.4,,,7.84,124.25,,,Platinum
2006-12-12,8144,808,3802,1350,1922,135,2312,757,0,558,225,189,2792,1114,8144,808,3802,1350,1922,135,2312,757,0,558,225,189,2792,1114,9.9,46.7,16.6,23.6,1.7,28.4,9.3,0.0,6.9,2.8,2.3,34.3,13.7,60,8.0,16.0,4.0,7.0,,14.0,,0.0,5.0,,,20.7,34.8,35.3,55.7,20.7,34.8,35.3,55.7,13.33,101.0,26.67,237.62,23.33,165.14,,,0.0,0.0,6.67,337.5,11.67,274.57,,,8.33,111.6,,,Platinum
2006-12-19,8165,768,3776,1435,1843,91,2410,741,11,567,205,278,2605,1220,8165,768,3776,1435,1843,91,2410,741,11,567,205,278,2605,1220,9.4,46.2,17.6,22.6,1.1,29.5,9.1,0.1,6.9,2.5,3.4,31.9,14.9,61,8.0,15.0,5.0,6.0,,16.0,,,6.0,,,20.5,34.2,35.0,54.2,20.5,34.2,35.0,54.2,13.11,96.0,24.59,251.73,26.23,150.62,,,,,8.2,287.0,9.84,307.17,,,9.84,94.5,,,Platinum
2006-12-26,8549,1226,4059,1355,1900,0,2575,781,0,168,250,426,2799,1133,8549,1226,4059,1355,1900,0,2575,781,0,168,250,426,2799,1133,14.3,47.5,15.8,22.2,0.0,30.1,9.1,0.0,2.0,2.9,5.0,32.7,13.3,64,12.0,17.0,4.0,6.0,0.0,18.0,,0.0,,,4.0,19.6,33.6,33.5,53.0,19.6,33.5,33.5,52.9,18.75,102.17,26.56,238.76,28.12,143.06,,,0.0,0.0,6.25,338.75,9.38,316.67,0.0,0.0,,,,,Platinum
2007-01-03,8383,1036,4295,1310,1920,1,3370,805,10,345,338,26,2285,988,8383,1036,4295,1310,1920,1,3370,805,10,345,338,26,2285,988,12.4,51.2,15.6,22.9,0.0,40.2,9.6,0.1,4.1,4.0,0.3,27.3,11.8,64,9.0,17.0,4.0,5.0,,22.0,,,4.0,,,21.0,36.4,35.3,56.7,21.0,36.2,35.3,56.5,14.06,115.11,26.56,252.65,34.38,153.18,,,,,6.25,327.5,7.81,384.0,,,6.25,86.25,,,Platinum
2007-01-09,8058,1074,4051,1284,1472,0,2958,975,4,399,320,6,2333,1230,8058,1074,4051,1284,1472,0,2958,975,4,399,320,6,2333,1230,13.3,50.3,15.9,18.3,0.0,36.7,12.1,0.0,5.0,4.0,0.1,29.0,15.3,59,7.0,15.0,4.0,4.0,0.0,18.0,4.0,,4.0,,,21.9,37.0,36.7,56.5,21.9,37.0,36.7,56.5,11.86,153.43,25.42,270.07,30.51,164.33,6.78,243.75,,,6.78,321.0,6.78,368.0,0.0,0.0,6.78,99.75,,,Platinum
2007-01-16,8504,1230,4257,1310,2083,0,3247,776,7,399,365,6,2305,1010,8504,1230,4257,1310,2083,0,3247,776,7,399,365,6,2305,1010,14.5,50.1,15.4,24.5,0.0,38.2,9.1,0.1,4.7,4.3,0.1,27.1,11.9,59,7.0,15.0,4.0,5.0,0.0,19.0,,,4.0,,,21.2,39.7,35.6,59.0,21.2,39.7,35.6,59.0,11.86,175.71,25.42,283.8,32.2,170.89,,,,,6.78,327.5,8.47,416.6,0.0,0.0,6.78,99.75,,,Platinum
2007-01-23,9102,803,4736,1335,2287,0,3946,725,0,581,393,3,2434,958,9102,803,4736,1335,2287,0,3946,725,0,581,393,3,2434,958,8.8,52.0,14.7,25.1,0.0,43.4,8.0,0.0,6.4,4.3,0.0,26.7,10.5,59,5.0,15.0,4.0,5.0,0.0,22.0,,0.0,,,,22.3,39.2,35.9,57.6,22.3,39.2,35.9,57.6,8.47,160.6,25.42,315.73,37.29,179.36,,,0.0,0.0,6.78,333.75,8.47,457.4,0.0,0.0,,,,,Platinum
2007-01-30,9811,907,5125,1324,2529,0,4416,790,0,771,451,0,2393,916,9811,907,5125,1324,2529,0,4416,790,0,771,451,0,2393,916,9.2,52.2,13.5,25.8,0.0,45.0,8.1,0.0,7.9,4.6,0.0,24.4,9.3,64,4.0,15.0,4.0,6.0,0.0,24.0,4.0,0.0,,4.0,0.0,22.6,37.4,36.5,56.4,22.6,37.4,36.5,56.4,6.25,226.75,23.44,341.67,37.5,184.0,6.25,197.5,0.0,0.0,6.25,331.0,9.38,421.5,0.0,0.0,,,6.25,112.75,Platinum
2007-02-06,10354,1081,4716,1234,3059,5,4264,883,0,854,316,53,2863,1322,10354,1081,4716,1234,3059,5,4264,883,0,854,316,53,2863,1322,10.5,45.6,11.9,29.5,0.0,41.2,8.5,0.0,8.2,3.1,0.5,27.7,12.8,67,5.0,16.0,4.0,6.0,,25.0,,0.0,4.0,4.0,,19.5,38.4,31.9,56.4,19.5,38.2,31.9,56.2,7.46,216.2,23.88,294.75,37.31,170.56,,,0.0,0.0,5.97,308.5,8.96,509.83,,,5.97,213.5,5.97,79.0,Platinum
2007-02-13,10571,1104,4778,1216,3059,5,4705,1124,0,894,280,66,2581,1259,10571,1104,4778,1216,3059,5,4705,1124,0,894,280,66,2581,1259,10.5,45.2,11.5,28.9,0.0,44.5,10.6,0.0,8.5,2.6,0.6,24.4,11.9,69,6.0,14.0,4.0,6.0,,27.0,4.0,0.0,5.0,,,18.9,39.1,31.9,56.6,18.9,38.7,31.9,56.3,8.7,184.0,20.29,341.29,39.13,174.26,5.8,281.0,0.0,0.0,5.8,304.0,8.7,509.83,,,7.25,178.8,,,Platinum
2007-02-20,10908,1249,5093,1209,3185,5,5120,860,0,791,507,257,2277,1001,10908,1249,5093,1209,3185,5,5120,860,0,791,507,257,2277,1001,11.5,46.7,11.1,29.2,0.0,46.9,7.9,0.0,7.3,4.6,2.4,20.9,9.2,73,7.0,15.0,,6.0,,29.0,,0.0,,6.0,,18.4,38.8,31.2,57.4,18.4,38.5,31.2,57.0,9.59,178.43,20.55,339.53,39.73,176.55,,,0.0,0.0,,,8.22,530.83,,,,,8.22,84.5,Platinum
2007-02-27,12289,1135,5744,1299,3437,11,5950,810,0,831,625,396,2667,1266,12289,1135,5744,1299,3437,11,5950,810,0,831,625,396,2667,1266,9.2,46.7,10.6,28.0,0.1,48.4,6.6,0.0,6.8,5.1,3.2,21.7,10.3,75,7.0,16.0,4.0,6.0,,30.0,,0.0,,5.0,,17.5,38.1,29.5,53.1,17.5,37.9,29.5,52.8,9.33,162.14,21.33,359.0,40.0,198.33,,,0.0,0.0,5.33,324.75,8.0,572.83,,,,,6.67,125.0,Platinum
2007-03-06,10978,1196,5418,1240,3174,0,5067,410,102,454,379,210,2709,1285,10978,1196,5418,1240,3174,0,5067,410,102,454,379,210,2709,1285,10.9,49.4,11.3,28.9,0.0,46.2,3.7,0.9,4.1,3.5,1.9,24.7,11.7,67,6.0,14.0,4.0,6.0,0.0,29.0,,,,,,15.8,39.2,28.6,55.8,15.8,38.9,28.6,55.5,8.96,199.33,20.9,387.0,43.28,174.72,,,,,5.97,310.0,8.96,529.0,0.0,0.0,,,,,Platinum
2007-03-13,10704,1236,5256,1086,3364,74,5300,420,152,424,290,198,2234,950,10704,1236,5256,1086,3364,74,5300,420,152,424,290,198,2234,950,11.5,49.1,10.1,31.4,0.7,49.5,3.9,1.4,4.0,2.7,1.8,20.9,8.9,71,7.0,14.0,,6.0,,33.0,,,,,,17.8,42.2,30.4,58.5,17.1,41.9,29.7,58.2,9.86,176.57,19.72,375.43,46.48,160.61,,,,,,,8.45,560.67,,,,,,,Platinum
2007-03-20,11339,1053,5309,1133,3467,30,5818,720,3,474,386,520,2308,904,11339,1053,5309,1133,3467,30,5818,720,3,474,386,520,2308,904,9.3,46.8,10.0,30.6,0.3,51.3,6.3,0.0,4.2,3.4,4.6,20.4,8.0,69,5.0,16.0,,6.0,,29.0,,,,,,18.5,41.5,31.4,56.4,18.2,41.2,31.1,56.2,7.25,210.6,23.19,331.81,42.03,200.62,,,,,,,8.7,577.83,,,,,,,Platinum
2007-03-27,11320,1074,5660,1160,3590,3,6010,720,10,505,242,200,2358,895,11320,1074,5660,1160,3590,3,6010,720,10,505,242,200,2358,895,9.5,50.0,10.2,31.7,0.0,53.1,6.4,0.1,4.5,2.1,1.8,20.8,7.9,72,7.0,18.0,,6.0,,31.0,,,4.0,,,16.7,39.5,29.2,56.2,16.7,39.2,29.1,56.0,9.72,153.43,25.0,314.44,43.06,193.87,,,,,,,8.33,598.33,,,5.56,126.25,,,Platinum
2007-04-03,11787,762,5760,1255,3570,52,6622,1068,0,593,441,128,2375,768,11787,762,5760,1255,3570,52,6622,1068,0,593,441,128,2375,768,6.5,48.9,10.6,30.3,0.4,56.2,9.1,0.0,5.0,3.7,1.1,20.1,6.5,75,4.0,17.0,4.0,6.0,,33.0,4.0,0.0,,5.0,,17.9,38.7,30.4,54.6,17.9,38.4,30.4,54.3,5.33,190.5,22.67,338.82,44.0,200.67,5.33,267.0,0.0,0.0,5.33,313.75,8.0,595.0,,,,,6.67,88.2,Platinum
2007-04-10,12684,735,6356,1247,3748,13,7113,1199,0,954,527,110,2512,731,12684,735,6356,1247,3748,13,7113,1199,0,954,527,110,2512,731,5.8,50.1,9.8,29.5,0.1,56.1,9.5,0.0,7.5,4.2,0.9,19.8,5.8,78,4.0,19.0,4.0,6.0,,33.0,5.0,0.0,,5.0,,19.8,38.0,31.7,53.8,19.8,37.7,31.7,53.5,5.13,183.75,24.36,334.53,42.31,215.55,6.41,239.8,0.0,0.0,5.13,311.75,7.69,624.67,,,,,6.41,105.4,Platinum
2007-04-17,13788,679,6627,1284,5004,3,7827,1025,0,1558,384,0,2437,745,13788,679,6627,1284,5004,3,7827,1025,0,1558,384,0,2437,745,4.9,48.1,9.3,36.3,0.0,56.8,7.4,0.0,11.3,2.8,0.0,17.7,5.4,88,4.0,19.0,4.0,7.0,,40.0,5.0,0.0,6.0,4.0,0.0,19.2,40.2,31.8,58.6,19.2,40.0,31.8,58.4,4.55,169.75,21.59,348.79,45.45,195.68,5.68,205.0,0.0,0.0,4.55,321.0,7.95,714.86,,,6.82,259.67,4.55,96.0,Platinum
2007-04-24,14767,776,7549,1232,5008,2,8316,1025,0,1437,465,0,3004,718,14767,776,7549,1232,5008,2,8316,1025,0,1437,465,0,3004,718,5.3,51.1,8.3,33.9,0.0,56.3,6.9,0.0,9.7,3.1,0.0,20.3,4.9,90,5.0,22.0,4.0,7.0,,36.0,5.0,0.0,7.0,5.0,0.0,20.0,37.4,33.6,56.4,20.0,37.2,33.6,56.2,5.56,155.2,24.44,343.14,40.0,231.0,5.56,205.0,0.0,0.0,4.44,308.0,7.78,715.43,,,7.78,205.29,5.56,93.0,Platinum
2007-05-01,14652,636,7859,1235,5022,0,8524,886,0,1138,218,183,2936,484,14652,636,7859,1235,5022,0,8524,886,0,1138,218,183,2936,484,4.3,53.6,8.4,34.3,0.0,58.2,6.0,0.0,7.8,1.5,1.2,20.0,3.3,86,,20.0,4.0,7.0,0.0,35.0,4.0,0.0,8.0,,,22.4,35.5,35.8,56.5,22.4,35.5,35.8,56.5,,,23.26,392.95,40.7,243.54,4.65,221.5,0.0,0.0,4.65,308.75,8.14,717.43,0.0,0.0,9.3,142.25,,,Platinum
2007-05-08,15130,690,8060,1138,5012,0,9129,695,0,1011,323,166,2996,874,15130,690,8060,1138,5012,0,9129,695,0,1011,323,166,2996,874,4.6,53.3,7.5,33.1,0.0,60.3,4.6,0.0,6.7,2.1,1.1,19.8,5.8,87,5.0,21.0,,7.0,0.0,37.0,,0.0,6.0,4.0,,23.6,36.7,36.8,56.6,23.6,36.7,36.8,56.6,5.75,138.0,24.14,383.81,42.53,246.73,,,0.0,0.0,,,8.05,716.0,0.0,0.0,6.9,168.5,4.6,80.75,Platinum
