Date,TotalOI,PMPUL_OI,PMPUS_OI,SDL_OI,SDS_OI,SDD_OI,MML_OI,MMS_OI,MMD_OI,ORL_OI,ORS_OI,ORD_OI,NRL_OI,NRS_OI,TotalOI_Old,PMPUL_Old,PMPUS_Old,SDL_Old,SDS_Old,SDD_Old,MML_Old,MMS_Old,MMD_Old,ORL_Old,ORS_Old,ORD_Old,NRL_Old,NRS_Old,PMPUL_Concentration,PMPUS_Concentration,SDL_Concentration,SDS_Concentration,SDD_Concentration,MML_Concentration,MMS_Concentration,MMD_Concentration,ORL_Concentration,ORS_Concentration,ORD_Concentration,NRL_Concentration,NRS_Concentration,TotalT,PMPUL_T,PMPUS_T,SDL_T,SDS_T,SDD_T,MML_T,MMS_T,MMD_T,ORL_T,ORS_T,ORD_T,Gross_Long_Top4,Gross_Short_Top4,Gross_Long_Top8,Gross_Short_Top8,Net_Long_Top4,Net_Short_Top4,Net_Long_Top8,Net_Short_Top8,PMPUL_Clustering,PMPUL_PosSize,PMPUS_Clustering,PMPUS_PosSize,MML_Clustering,MML_PosSize,MMS_Clustering,MMS_PosSize,MMD_Clustering,MMD_PosSize,SDL_Clustering,SDL_PosSize,SDS_Clustering,SDS_PosSize,SDD_Clustering,SDD_PosSize,ORL_Clustering,ORL_PosSize,ORS_Clustering,ORS_PosSize,Name
2006-06-13,849467,145893,159345,53294,83568,149889,75507,65944,295142,21029,21433,37432,71281,36714,849467,145893,159345,53294,83568,149889,75507,65944,295142,21029,21433,37432,71281,36714,17.2,18.8,6.3,9.8,17.6,8.9,7.8,34.7,2.5,2.5,4.4,8.4,4.3,230,64.0,47.0,11.0,16.0,25.0,36.0,40.0,45.0,33.0,22.0,39.0,34.6,31.1,45.9,45.5,9.2,8.3,12.0,12.4,27.83,2279.58,20.43,3390.32,15.65,2097.42,17.39,1648.6,19.57,6558.71,4.78,4844.91,6.96,5223.0,10.87,5995.56,14.35,637.24,9.57,974.23,Natural Gas
2006-06-20,865701,147685,161681,51641,91133,150052,71786,48843,312221,16348,23472,38998,76970,39301,865701,147685,161681,51641,91133,150052,71786,48843,312221,16348,23472,38998,76970,39301,17.1,18.7,6.0,10.5,17.3,8.3,5.6,36.1,1.9,2.7,4.5,8.9,4.5,223,64.0,48.0,11.0,15.0,24.0,43.0,31.0,44.0,30.0,19.0,38.0,34.8,31.9,46.7,46.8,8.6,8.9,11.3,12.7,28.7,2307.58,21.52,3368.35,19.28,1669.44,13.9,1575.58,19.73,7095.93,4.93,4694.64,6.73,6075.53,10.76,6252.17,13.45,544.93,8.52,1235.37,Natural Gas
2006-06-27,858036,143260,156440,51550,94877,148295,76342,57290,305757,17750,19485,37631,77451,38261,858036,143260,156440,51550,94877,148295,76342,57290,305757,17750,19485,37631,77451,38261,16.7,18.2,6.0,11.1,17.3,8.9,6.7,35.6,2.1,2.3,4.4,9.0,4.5,226,66.0,50.0,10.0,15.0,22.0,37.0,36.0,39.0,33.0,20.0,42.0,35.7,32.5,47.1,46.5,9.4,8.6,12.1,12.4,29.2,2170.61,22.12,3128.8,16.37,2063.3,15.93,1591.39,17.26,7839.92,4.42,5155.0,6.64,6325.13,9.73,6740.68,14.6,537.88,8.85,974.25,Natural Gas
2006-07-03,849611,142862,151602,52700,95355,149602,77199,57599,303175,18247,20802,34855,70971,36621,849611,142862,151602,52700,95355,149602,77199,57599,303175,18247,20802,34855,70971,36621,16.8,17.8,6.2,11.2,17.6,9.1,6.8,35.7,2.1,2.4,4.1,8.4,4.3,224,66.0,47.0,11.0,14.0,22.0,36.0,34.0,39.0,33.0,23.0,42.0,36.1,32.7,47.4,46.9,9.7,9.0,12.5,12.9,29.46,2164.58,20.98,3225.57,16.07,2144.42,15.18,1694.09,17.41,7773.72,4.91,4790.91,6.25,6811.07,9.82,6800.09,14.73,552.94,10.27,904.43,Natural Gas
2006-07-11,872790,148629,156587,52743,94219,156942,81779,64769,301570,16990,19837,39774,74363,39092,872790,148629,156587,52743,94219,156942,81779,64769,301570,16990,19837,39774,74363,39092,17.0,17.9,6.0,10.8,18.0,9.4,7.4,34.6,1.9,2.3,4.6,8.5,4.5,230,68.0,49.0,11.0,14.0,22.0,37.0,39.0,41.0,29.0,26.0,41.0,35.2,31.8,46.3,45.8,9.2,8.8,11.9,12.5,29.57,2185.72,21.3,3195.65,16.09,2210.24,16.96,1660.74,17.83,7355.37,4.78,4794.82,6.09,6729.93,9.57,7133.73,12.61,585.86,11.3,762.96,Natural Gas
2006-07-18,893278,154575,161165,52306,98500,157921,79699,57770,317457,14761,21645,38977,77582,39843,893278,154575,161165,52306,98500,157921,79699,57770,317457,14761,21645,38977,77582,39843,17.3,18.0,5.9,11.0,17.7,8.9,6.5,35.5,1.7,2.4,4.4,8.7,4.5,234,68.0,49.0,10.0,15.0,22.0,38.0,38.0,43.0,29.0,27.0,46.0,35.2,31.7,46.3,45.6,8.8,8.7,11.6,12.4,29.06,2273.16,20.94,3289.08,16.24,2097.34,16.24,1520.26,18.38,7382.72,4.27,5230.6,6.41,6566.67,9.4,7178.23,12.39,509.0,11.54,801.67,Natural Gas
2006-07-25,892822,152423,160122,51891,102720,157065,83531,49393,321246,11329,23091,41332,74005,37853,892822,152423,160122,51891,102720,157065,83531,49393,321246,11329,23091,41332,74005,37853,17.1,17.9,5.8,11.5,17.6,9.4,5.5,36.0,1.3,2.6,4.6,8.3,4.2,228,68.0,48.0,10.0,17.0,25.0,39.0,33.0,38.0,26.0,28.0,45.0,35.4,31.6,46.4,45.5,9.1,8.8,11.8,12.6,29.82,2241.51,21.05,3335.88,17.11,2141.82,14.47,1496.76,16.67,8453.84,4.39,5189.1,7.46,6042.35,10.96,6282.6,11.4,435.73,12.28,824.68,Natural Gas
2006-08-01,921137,149099,159229,50260,102883,166110,74738,44793,353709,15424,20258,40013,71784,34142,921137,149099,159229,50260,102883,166110,74738,44793,353709,15424,20258,40013,71784,34142,16.2,17.3,5.5,11.2,18.0,8.1,4.9,38.4,1.7,2.2,4.3,7.8,3.7,223,65.0,50.0,10.0,17.0,25.0,38.0,28.0,38.0,29.0,25.0,44.0,37.0,34.1,48.0,47.5,8.4,8.9,10.9,12.3,29.15,2293.83,22.42,3184.58,17.04,1966.79,12.56,1599.75,17.04,9308.13,4.48,5026.0,7.62,6051.94,11.21,6644.4,13.0,531.86,11.21,810.32,Natural Gas
2006-08-08,944677,151256,166054,52411,108646,158502,77178,45388,373530,15622,17847,42402,73776,32308,944677,151256,166054,52411,108646,158502,77178,45388,373530,15622,17847,42402,73776,32308,16.0,17.6,5.5,11.5,16.8,8.2,4.8,39.5,1.7,1.9,4.5,7.8,3.4,223,66.0,50.0,11.0,17.0,25.0,44.0,26.0,35.0,23.0,28.0,41.0,38.4,35.8,49.3,49.5,8.3,9.5,10.7,13.0,29.6,2291.76,22.42,3321.08,19.73,1754.05,11.66,1745.69,15.7,10672.29,4.93,4764.64,7.62,6390.94,11.21,6340.08,10.31,679.22,12.56,637.39,Natural Gas
2006-08-15,947840,143227,160618,53046,109667,161621,80640,47399,369416,16538,18042,47950,75402,33127,947840,143227,160618,53046,109667,161621,80640,47399,369416,16538,18042,47950,75402,33127,15.1,16.9,5.6,11.6,17.1,8.5,5.0,39.0,1.7,1.9,5.1,8.0,3.5,222,64.0,50.0,11.0,17.0,26.0,41.0,25.0,37.0,26.0,27.0,47.0,38.6,35.3,48.9,49.5,8.6,9.9,11.1,13.5,28.83,2237.92,22.52,3212.36,18.47,1966.83,11.26,1895.96,16.67,9984.22,4.95,4822.36,7.66,6451.0,11.71,6216.19,11.71,636.08,12.16,668.22,Natural Gas
