Date,TotalOI,PMPUL_OI,PMPUS_OI,SDL_OI,SDS_OI,SDD_OI,MML_OI,MMS_OI,MMD_OI,ORL_OI,ORS_OI,ORD_OI,NRL_OI,NRS_OI,TotalOI_Old,PMPUL_Old,PMPUS_Old,SDL_Old,SDS_Old,SDD_Old,MML_Old,MMS_Old,MMD_Old,ORL_Old,ORS_Old,ORD_Old,NRL_Old,NRS_Old,PMPUL_Concentration,PMPUS_Concentration,SDL_Concentration,SDS_Concentration,SDD_Concentration,MML_Concentration,MMS_Concentration,MMD_Concentration,ORL_Concentration,ORS_Concentration,ORD_Concentration,NRL_Concentration,NRS_Concentration,TotalT,PMPUL_T,PMPUS_T,SDL_T,SDS_T,SDD_T,MML_T,MMS_T,MMD_T,ORL_T,ORS_T,ORD_T,Gross_Long_Top4,Gross_Short_Top4,Gross_Long_Top8,Gross_Short_Top8,Net_Long_Top4,Net_Short_Top4,Net_Long_Top8,Net_Short_Top8,PMPUL_Clustering,PMPUL_PosSize,PMPUS_Clustering,PMPUS_PosSize,MML_Clustering,MML_PosSize,MMS_Clustering,MMS_PosSize,MMD_Clustering,MMD_PosSize,SDL_Clustering,SDL_PosSize,SDS_Clustering,SDS_PosSize,SDD_Clustering,SDD_PosSize,ORL_Clustering,ORL_PosSize,ORS_Clustering,ORS_PosSize,Name
2006-06-13,490977,62342,226100,193447,4418,9486,70546,37089,42566,15104,44001,58989,38497,68328,416043,27423,194098,196066,2137,6148,66769,48094,23103,15263,46198,48338,32933,47927,12.7,46.1,39.4,0.9,1.9,14.4,7.6,8.7,3.1,9.0,12.0,7.8,13.9,341,43.0,72.0,15.0,4.0,9.0,62.0,42.0,37.0,36.0,75.0,88.0,23.8,22.4,35.1,30.7,23.6,17.7,33.8,22.9,12.61,1449.81,21.11,3140.28,18.18,1137.84,12.32,883.07,10.85,1150.43,4.4,12896.47,1.17,1104.5,2.64,1054.0,10.56,419.56,21.99,586.68,Wheat
2006-06-20,476507,68731,221333,187595,3100,9118,59518,37880,46792,13129,38390,57382,34242,62512,400063,33159,188356,190855,1461,4939,53541,46239,28834,13209,41080,46569,28957,42585,14.4,46.4,39.4,0.7,1.9,12.5,7.9,9.8,2.8,8.1,12.0,7.2,13.1,341,46.0,77.0,15.0,4.0,6.0,58.0,45.0,41.0,32.0,73.0,87.0,24.0,22.8,36.2,30.9,24.0,16.6,34.3,21.4,13.49,1494.15,22.58,2874.45,17.01,1026.17,13.2,841.78,12.02,1141.27,4.4,12506.33,1.17,775.0,1.76,1519.67,9.38,410.28,21.41,525.89,Wheat
2006-06-27,461737,62057,214686,184047,2663,10879,54043,42830,41431,15091,26165,62215,31974,60868,380504,25817,181718,188294,1221,5743,51468,53498,18437,14763,29661,49744,26238,40482,13.4,46.5,39.9,0.6,2.4,11.7,9.3,9.0,3.3,5.7,13.5,6.9,13.2,340,43.0,75.0,14.0,4.0,6.0,52.0,48.0,38.0,38.0,70.0,86.0,24.8,22.1,35.4,30.4,24.7,17.9,35.3,22.7,12.65,1443.19,22.06,2862.48,15.29,1039.29,14.12,892.29,11.18,1090.29,4.12,13146.21,1.18,665.75,1.76,1813.17,11.18,397.13,20.59,373.79,Wheat
2006-07-03,458965,60658,210403,186235,2496,11041,55415,47949,40247,14791,28688,58030,32548,60111,375512,24860,176708,190650,1223,5588,52452,57637,16743,14546,34210,44139,26534,39264,13.2,45.8,40.6,0.5,2.4,12.1,10.4,8.8,3.2,6.3,12.6,7.1,13.1,345,39.0,73.0,15.0,,6.0,50.0,57.0,37.0,35.0,75.0,88.0,24.9,21.5,36.0,29.6,24.9,17.2,35.8,21.9,11.3,1555.33,21.16,2882.23,14.49,1108.3,16.52,841.21,10.72,1087.76,4.35,12415.67,,,1.74,1840.17,10.14,422.6,21.74,382.51,Wheat
2006-07-11,468830,63368,225167,189152,3229,10127,61907,44180,40659,15274,31308,55056,33287,59104,378951,23805,189492,192302,1381,4759,58934,52771,16681,15204,35577,40950,26316,37340,13.5,48.0,40.3,0.7,2.2,13.2,9.4,8.7,3.3,6.7,11.7,7.1,12.6,353,41.0,82.0,14.0,,5.0,61.0,45.0,36.0,37.0,77.0,86.0,24.5,22.3,35.8,30.4,24.4,17.7,35.4,22.6,11.61,1545.56,23.23,2745.94,17.28,1014.87,12.75,981.78,10.2,1129.42,3.97,13510.86,,,1.42,2025.4,10.48,412.81,21.81,406.6,Wheat
2006-07-18,475365,66230,231996,188543,4158,10154,66389,38631,39660,14010,34943,56113,34266,59710,379509,24781,195134,191774,1379,4705,62147,47528,13496,14141,39328,41524,26941,36415,13.9,48.8,39.7,0.9,2.1,14.0,8.1,8.3,2.9,7.4,11.8,7.2,12.6,362,41.0,81.0,13.0,4.0,4.0,59.0,46.0,37.0,25.0,90.0,95.0,24.0,22.3,35.5,30.2,24.0,17.6,34.9,22.7,11.33,1615.37,22.38,2864.15,16.3,1125.24,12.71,839.8,10.22,1071.89,3.59,14503.31,1.1,1039.5,1.1,2538.5,6.91,560.4,24.86,388.26,Wheat
2006-07-25,480324,67578,235665,187161,5205,9941,67041,34740,39550,14289,33398,60021,34743,61804,377921,23688,195357,190523,1494,4361,63008,45231,11607,15061,39594,42366,27307,37911,14.1,49.1,39.0,1.1,2.1,14.0,7.2,8.2,3.0,7.0,12.5,7.2,12.9,367,44.0,88.0,13.0,5.0,4.0,62.0,39.0,40.0,25.0,82.0,101.0,23.6,21.3,35.1,29.1,23.6,16.4,34.3,21.7,11.99,1535.86,23.98,2678.01,16.89,1081.31,10.63,890.77,10.9,988.75,3.54,14397.0,1.36,1041.0,1.09,2485.25,6.81,571.56,22.34,407.29,Wheat
2006-08-01,482088,65561,223675,188646,4743,9560,62126,39023,41145,14926,34516,62982,37142,66444,373481,22723,183754,191244,1445,3226,57966,51929,10938,15242,38520,44432,27710,39237,13.6,46.4,39.1,1.0,2.0,12.9,8.1,8.5,3.1,7.2,13.1,7.7,13.8,366,42.0,86.0,13.0,5.0,5.0,53.0,44.0,38.0,32.0,83.0,104.0,23.8,20.1,35.7,28.2,23.7,15.7,34.5,20.7,11.48,1560.98,23.5,2600.87,14.48,1172.19,12.02,886.89,10.38,1082.76,3.55,14511.23,1.37,948.6,1.37,1912.0,8.74,466.44,22.68,415.86,Wheat
2006-08-08,467379,62972,219109,187560,7582,6370,64542,41314,39397,15832,34189,53766,36940,65652,357508,22142,178355,186975,1352,2718,58016,52409,10537,15871,39373,33545,27704,39219,13.5,46.9,40.1,1.6,1.4,13.8,8.8,8.4,3.4,7.3,11.5,7.9,14.0,377,48.0,88.0,13.0,5.0,5.0,54.0,46.0,42.0,38.0,79.0,106.0,24.5,20.5,36.9,28.9,24.4,16.1,35.6,21.3,12.73,1311.92,23.34,2489.88,14.32,1195.22,12.2,898.13,11.14,938.02,3.45,14427.69,1.33,1516.4,1.33,1274.0,10.08,416.63,20.95,432.77,Wheat
2006-08-15,456086,65376,208085,182729,6029,6760,59312,48073,40594,15975,29970,50522,34818,66053,347368,25278,167139,183336,1024,1881,52632,59127,12080,17045,36065,29489,25627,40563,14.3,45.6,40.1,1.3,1.5,13.0,10.5,8.9,3.5,6.6,11.1,7.6,14.5,386,51.0,85.0,13.0,5.0,7.0,52.0,63.0,41.0,44.0,72.0,105.0,24.5,19.7,37.0,27.5,24.5,15.5,35.7,20.9,13.21,1281.88,22.02,2448.06,13.47,1140.62,16.32,763.06,10.62,990.1,3.37,14056.08,1.3,1205.8,1.81,965.71,11.4,363.07,18.65,416.25,Wheat
2006-08-22,447857,66858,193431,182693,5164,7614,52183,64489,41275,17636,24691,47296,32302,63897,342740,27568,155961,184012,999,2022,44657,74426,12238,20145,30001,26580,25518,40513,14.9,43.2,40.8,1.2,1.7,11.7,14.4,9.2,3.9,5.5,10.6,7.2,14.3,368,51.0,83.0,12.0,5.0,7.0,45.0,73.0,40.0,44.0,63.0,95.0,25.2,19.6,38.1,27.2,25.1,15.1,36.6,20.1,13.86,1310.94,22.55,2330.49,12.23,1159.62,19.84,883.41,10.87,1031.88,3.26,15224.42,1.36,1032.8,1.9,1087.71,11.96,400.82,17.12,391.92,Wheat
2006-08-29,449663,75910,195983,178164,4374,6839,47813,60187,40338,15391,22797,54715,30493,64430,338337,38313,155948,180217,850,508,43031,73315,5783,18866,33747,27164,24455,41022,16.9,43.6,39.6,1.0,1.5,10.6,13.4,9.0,3.4,5.1,12.2,6.8,14.3,372,52.0,86.0,12.0,5.0,5.0,46.0,58.0,33.0,38.0,72.0,100.0,24.5,19.3,36.2,27.4,24.4,15.8,35.8,20.4,13.98,1459.81,23.12,2278.87,12.37,1039.41,15.59,1037.71,8.87,1222.36,3.23,14847.0,1.34,874.8,1.34,1367.8,10.22,405.03,19.35,316.62,Wheat
2006-09-05,446047,68471,202931,180180,6138,8082,47771,48852,41423,13834,22496,56857,29429,59268,329261,32300,158777,180846,858,1513,42731,63931,5197,18280,39181,24069,24325,35735,15.4,45.5,40.4,1.4,1.8,10.7,11.0,9.3,3.1,5.0,12.7,6.6,13.3,348,52.0,86.0,12.0,5.0,6.0,45.0,48.0,32.0,37.0,71.0,96.0,25.4,20.1,36.7,28.3,25.3,16.2,36.5,21.2,14.94,1316.75,24.71,2359.66,12.93,1061.58,13.79,1017.75,9.2,1294.47,3.45,15015.0,1.44,1227.6,1.72,1347.0,10.63,373.89,20.4,316.85,Wheat
2006-09-12,449370,65538,198509,179270,6311,8382,52596,50840,43520,10783,22318,59280,30001,60210,323542,26096,150939,178558,1076,1834,47955,66222,5534,15432,37648,23198,24935,37091,14.6,44.2,39.9,1.4,1.9,11.7,11.3,9.7,2.4,5.0,13.2,6.7,13.4,346,49.0,82.0,13.0,5.0,7.0,49.0,48.0,36.0,31.0,72.0,100.0,24.8,18.3,36.1,26.6,24.8,14.4,35.6,19.2,14.16,1337.51,23.7,2420.84,14.16,1073.39,13.87,1059.17,10.4,1208.89,3.76,13790.0,1.45,1262.2,2.02,1197.43,8.96,347.84,20.81,309.97,Wheat
2006-09-19,452289,70423,195184,178508,6290,8015,47109,55077,44048,11187,21581,60663,32336,61431,323221,29025,147220,175606,996,2917,43798,70850,4815,17237,35645,23119,26704,37659,15.6,43.2,39.5,1.4,1.8,10.4,12.2,9.7,2.5,4.8,13.4,7.1,13.6,353,47.0,83.0,13.0,5.0,7.0,51.0,48.0,36.0,40.0,67.0,101.0,24.5,17.3,36.1,25.9,24.5,13.6,35.0,18.1,13.31,1498.36,23.51,2351.61,14.45,923.71,13.6,1147.44,10.2,1223.56,3.68,13731.38,1.42,1258.0,1.98,1145.0,11.33,279.68,18.98,322.1,Wheat
2006-09-26,463319,72644,203287,175847,5283,9110,49627,50730,48542,11694,21855,63236,32619,61276,322191,25911,149767,172968,1036,2964,47883,66912,5572,16862,37251,23581,26450,35108,15.7,43.9,38.0,1.1,2.0,10.7,10.9,10.5,2.5,4.7,13.6,7.0,13.2,332,46.0,83.0,13.0,5.0,7.0,47.0,45.0,39.0,36.0,56.0,95.0,24.1,16.9,35.2,25.9,24.1,12.3,33.9,17.2,13.86,1579.22,25.0,2449.24,14.16,1055.89,13.55,1127.33,11.75,1244.67,3.92,13526.69,1.51,1056.6,2.11,1301.43,10.84,324.83,16.87,390.27,Wheat
2006-10-03,495828,79098,228999,181518,7394,13245,66533,44583,57197,12414,28105,47304,38519,69001,331385,21085,170882,168962,1584,6248,56997,63592,10984,17029,19997,17518,32562,40580,16.0,46.2,36.6,1.5,2.7,13.4,9.0,11.5,2.5,5.7,9.5,7.8,13.9,345,49.0,88.0,13.0,5.0,8.0,69.0,41.0,47.0,41.0,57.0,75.0,22.6,18.1,33.0,28.3,22.5,11.8,32.3,17.5,14.2,1614.24,25.51,2602.26,20.0,964.25,11.88,1087.39,13.62,1216.96,3.77,13962.92,1.45,1478.8,2.32,1655.62,11.88,302.78,16.52,493.07,Wheat
2006-10-10,469824,78047,236367,185122,7425,9875,67946,40649,46613,10479,29247,29889,41853,69759,321517,22175,181287,171122,2175,4719,55052,52345,15904,12639,17000,8498,31408,39589,16.6,50.3,39.4,1.6,2.1,14.5,8.7,9.9,2.2,6.2,6.4,8.9,14.8,327,49.0,88.0,14.0,6.0,7.0,70.0,37.0,36.0,31.0,64.0,66.0,23.6,20.6,35.6,30.8,23.6,13.5,34.5,19.7,14.98,1592.8,26.91,2685.99,21.41,970.66,11.31,1098.62,11.01,1294.81,4.28,13223.0,1.83,1237.5,2.14,1410.71,9.48,338.03,19.57,456.98,Wheat
2006-10-17,473929,76285,236762,183236,12960,8678,69450,41576,58022,12576,26553,23791,41891,65587,335267,26603,183087,171035,2575,4190,51711,57053,24555,15188,16107,9021,32964,38679,16.1,50.0,38.7,2.7,1.8,14.7,8.8,12.2,2.7,5.6,5.0,8.8,13.8,325,54.0,92.0,14.0,6.0,7.0,69.0,33.0,31.0,36.0,58.0,65.0,23.0,21.7,35.5,32.5,22.9,14.3,33.7,20.8,16.62,1412.69,28.31,2573.5,21.23,1006.52,10.15,1259.88,9.54,1871.68,4.31,13088.29,1.85,2160.0,2.15,1239.71,11.08,349.33,17.85,457.81,Wheat
2006-10-24,469656,74730,238704,181423,14534,6329,66810,40243,58998,18568,23245,25386,37412,62217,332686,25982,182490,169237,4269,1864,51971,60615,22000,22491,15232,10110,29031,36106,15.9,50.8,38.6,3.1,1.3,14.2,8.6,12.6,4.0,4.9,5.4,8.0,13.2,341,53.0,94.0,14.0,6.0,6.0,75.0,31.0,36.0,47.0,51.0,67.0,23.1,21.8,35.6,33.1,23.1,14.6,33.8,21.8,15.54,1410.0,27.57,2539.4,21.99,890.8,9.09,1298.16,10.56,1638.83,4.11,12958.79,1.76,2422.33,1.76,1054.83,13.78,395.06,14.96,455.78,Wheat
2006-10-31,456239,67749,229128,180519,15626,5920,68673,33506,54697,13585,28377,27796,37300,61189,317634,18431,171987,164740,4398,2516,52929,51090,19935,14869,17612,15555,28659,34541,14.8,50.2,39.6,3.4,1.3,15.1,7.3,12.0,3.0,6.2,6.1,8.2,13.4,341,49.0,94.0,14.0,6.0,7.0,73.0,33.0,37.0,34.0,60.0,73.0,23.7,22.5,36.2,31.9,23.7,15.4,34.6,22.5,14.37,1382.63,27.57,2437.53,21.41,940.73,9.68,1015.33,10.85,1478.3,4.11,12894.21,1.76,2604.33,2.05,845.71,9.97,399.56,17.6,472.95,Wheat
2006-11-07,457491,64213,225807,181072,15504,4027,67236,32438,53169,14854,30198,33411,39509,62937,313472,14910,165666,159723,4323,1849,51293,46474,20250,15874,20648,19481,30092,34781,14.0,49.4,39.6,3.4,0.9,14.7,7.1,11.6,3.2,6.6,7.3,8.6,13.8,344,49.0,92.0,15.0,6.0,8.0,74.0,31.0,34.0,43.0,55.0,77.0,23.5,21.7,35.5,30.9,23.5,15.0,34.5,22.0,14.24,1310.47,26.74,2454.42,21.51,908.59,9.01,1046.39,9.88,1563.79,4.36,12071.47,1.74,2584.0,2.33,503.38,12.5,345.44,15.99,549.05,Wheat
2006-11-14,432131,57528,217747,179920,16261,3259,64613,32373,46283,16616,27956,25985,37927,62267,285257,11235,156207,155206,4929,1162,47270,42753,15450,17153,21112,9212,28569,34432,13.3,50.4,41.6,3.8,0.8,15.0,7.5,10.7,3.8,6.5,6.0,8.8,14.4,343,55.0,90.0,15.0,6.0,7.0,73.0,29.0,35.0,44.0,59.0,73.0,24.5,22.1,38.4,32.1,24.5,16.0,36.4,23.2,16.03,1045.96,26.24,2419.41,21.28,885.11,8.45,1116.31,10.2,1322.37,4.37,11994.67,1.75,2710.17,2.04,465.57,12.83,377.64,17.2,473.83,Wheat
2006-11-21,421762,54489,217013,179483,15582,4740,63759,31312,45612,11865,24679,24863,36951,57961,273139,10020,152651,155715,4597,2227,44454,44273,12776,12419,17526,8596,26932,30493,12.9,51.5,42.6,3.7,1.1,15.1,7.4,10.8,2.8,5.9,5.9,8.8,13.7,322,49.0,89.0,16.0,6.0,8.0,69.0,29.0,32.0,38.0,59.0,71.0,25.3,21.4,39.9,32.1,25.2,15.3,37.3,22.6,15.22,1112.02,27.64,2438.35,21.43,924.04,9.01,1079.72,9.94,1425.38,4.97,11217.69,1.86,2597.0,2.48,592.5,11.8,312.24,18.32,418.29,Wheat
2006-11-28,416399,51977,216657,177053,12361,3660,65524,32813,42947,11453,24244,25138,38647,58579,262573,9112,148362,156901,2194,207,42497,48456,8071,10795,17275,8268,26722,29740,12.5,52.0,42.5,3.0,0.9,15.7,7.9,10.3,2.8,5.8,6.0,9.3,14.1,331,47.0,88.0,16.0,6.0,6.0,70.0,34.0,30.0,37.0,58.0,68.0,25.8,21.7,38.8,32.3,25.8,16.2,37.2,22.8,14.2,1105.89,26.59,2462.01,21.15,936.06,10.27,965.09,9.06,1431.57,4.83,11065.81,1.81,2060.17,1.81,610.0,11.18,309.54,17.52,418.0,Wheat
2006-12-05,424124,50404,224040,179532,11330,4141,69099,31626,46406,14962,25605,22916,36664,58060,264122,7381,151476,159525,2266,14,46113,49068,8358,14482,20187,4487,23762,28266,11.9,52.8,42.3,2.7,1.0,16.3,7.5,10.9,3.5,6.0,5.4,8.6,13.7,336,45.0,89.0,15.0,6.0,5.0,76.0,34.0,33.0,38.0,61.0,59.0,25.9,22.1,38.6,32.3,25.9,16.9,37.1,23.7,13.39,1120.09,26.49,2517.3,22.62,909.2,10.12,930.18,9.82,1406.24,4.46,11968.8,1.79,1888.33,1.49,828.2,11.31,393.74,18.15,419.75,Wheat
2006-12-12,417081,54819,216987,179623,12817,3097,60127,34826,47054,13471,21219,22394,36496,58687,255817,9294,143371,158798,1470,0,37532,52353,8901,12785,15960,4992,23515,28770,13.1,52.0,43.1,3.1,0.7,14.4,8.3,11.3,3.2,5.1,5.4,8.8,14.1,317,49.0,89.0,15.0,6.0,4.0,65.0,37.0,36.0,37.0,52.0,56.0,26.4,21.6,39.3,31.5,26.4,15.5,37.7,22.1,15.46,1118.76,28.08,2438.06,20.5,925.03,11.67,941.24,11.36,1307.06,4.73,11974.87,1.89,2136.17,1.26,774.25,11.67,364.08,16.4,408.06,Wheat
2006-12-19,425677,60586,222302,184555,13256,2962,58920,36511,47002,13640,22145,25771,32241,55728,261510,12185,146773,161627,1338,37,36723,52875,8784,13569,17191,7313,21272,27199,14.2,52.2,43.4,3.1,0.7,13.8,8.6,11.0,3.2,5.2,6.1,7.6,13.1,332,52.0,95.0,15.0,6.0,4.0,66.0,40.0,37.0,38.0,55.0,60.0,25.8,21.5,39.1,31.2,25.8,14.9,37.4,21.5,15.66,1165.12,28.61,2340.02,19.88,892.73,12.05,912.77,11.14,1270.32,4.52,12303.67,1.81,2209.33,1.2,740.5,11.45,358.95,16.57,402.64,Wheat
2006-12-26,439130,60015,229983,186066,12367,4212,61971,32442,49202,14551,21913,29451,33662,59560,271319,11551,153607,164139,1157,216,40232,50218,9612,15044,18841,8172,22353,29496,13.7,52.4,42.4,2.8,1.0,14.1,7.4,11.2,3.3,5.0,6.7,7.7,13.6,339,50.0,93.0,15.0,6.0,5.0,75.0,33.0,37.0,36.0,61.0,64.0,25.1,21.7,38.0,31.2,25.1,15.4,36.6,21.8,14.75,1200.3,27.43,2472.94,22.12,826.28,9.73,983.09,10.91,1329.78,4.42,12404.4,1.77,2061.17,1.47,842.4,10.62,404.19,17.99,359.23,Wheat
2007-01-03,449743,62546,226023,187390,11046,5263,61788,38997,51278,13605,22494,34224,33649,60418,277368,11881,148388,165755,550,400,42088,57430,10082,14448,19848,10669,22045,30001,13.9,50.3,41.7,2.5,1.2,13.7,8.7,11.4,3.0,5.0,7.6,7.5,13.4,348,50.0,94.0,15.0,6.0,6.0,63.0,44.0,36.0,40.0,60.0,68.0,24.6,20.2,37.3,29.3,24.6,13.9,36.0,19.7,14.37,1250.92,27.01,2404.5,18.1,980.76,12.64,886.3,10.34,1424.39,4.31,12492.67,1.72,1841.0,1.72,877.17,11.49,340.12,17.24,374.9,Wheat
2007-01-09,456434,67148,221898,184453,10809,7220,55119,40482,55108,14336,22107,39009,34041,59801,281657,13779,143480,164312,1792,693,37117,59871,12807,16457,18595,15701,20791,28718,14.7,48.6,40.4,2.4,1.6,12.1,8.9,12.1,3.1,4.8,8.5,7.5,13.1,352,53.0,90.0,15.0,6.0,8.0,56.0,52.0,48.0,46.0,56.0,75.0,24.1,19.1,36.7,28.2,24.1,12.4,35.2,18.1,15.06,1266.94,25.57,2465.53,15.91,984.27,14.77,778.5,13.64,1148.08,4.26,12296.87,1.7,1801.5,2.27,902.5,13.07,311.65,15.91,394.77,Wheat
2007-01-16,447758,72121,213969,173549,8981,4850,52845,39997,56373,12940,21083,42284,32796,60221,268754,13260,133744,150893,883,1071,33596,57396,14309,17998,15951,18028,19599,27372,16.1,47.8,38.8,2.0,1.1,11.8,8.9,12.6,2.9,4.7,9.4,7.3,13.4,351,53.0,95.0,16.0,5.0,8.0,55.0,51.0,50.0,40.0,58.0,75.0,22.0,18.5,34.6,27.6,21.9,11.2,32.8,16.4,15.1,1360.77,27.07,2252.31,15.67,960.82,14.53,784.25,14.25,1127.46,4.56,10846.81,1.42,1796.2,2.28,606.25,11.4,323.5,16.52,363.5,Wheat
2007-01-23,457273,70368,215595,172569,9280,5104,58166,40752,55999,13978,20848,47506,33583,62189,274600,12629,134712,149468,515,1560,35987,56083,14430,18493,16886,22760,19273,27654,15.4,47.1,37.7,2.0,1.1,12.7,8.9,12.2,3.1,4.6,10.4,7.3,13.6,346,53.0,93.0,16.0,5.0,7.0,55.0,46.0,45.0,41.0,57.0,71.0,21.2,18.5,33.5,26.8,21.1,11.9,31.6,16.8,15.32,1327.7,26.88,2318.23,15.9,1057.56,13.29,885.91,13.01,1244.42,4.62,10785.56,1.45,1856.0,2.02,729.14,11.85,340.93,16.47,365.75,Wheat
