Date,TotalOI,PMPUL_OI,PMPUS_OI,SDL_OI,SDS_OI,SDD_OI,MML_OI,MMS_OI,MMD_OI,ORL_OI,ORS_OI,ORD_OI,NRL_OI,NRS_OI,TotalOI_Old,PMPUL_Old,PMPUS_Old,SDL_Old,SDS_Old,SDD_Old,MML_Old,MMS_Old,MMD_Old,ORL_Old,ORS_Old,ORD_Old,NRL_Old,NRS_Old,PMPUL_Concentration,PMPUS_Concentration,SDL_Concentration,SDS_Concentration,SDD_Concentration,MML_Concentration,MMS_Concentration,MMD_Concentration,ORL_Concentration,ORS_Concentration,ORD_Concentration,NRL_Concentration,NRS_Concentration,TotalT,PMPUL_T,PMPUS_T,SDL_T,SDS_T,SDD_T,MML_T,MMS_T,MMD_T,ORL_T,ORS_T,ORD_T,Gross_Long_Top4,Gross_Short_Top4,Gross_Long_Top8,Gross_Short_Top8,Net_Long_Top4,Net_Short_Top4,Net_Long_Top8,Net_Short_Top8,PMPUL_Clustering,PMPUL_PosSize,PMPUS_Clustering,PMPUS_PosSize,MML_Clustering,MML_PosSize,MMS_Clustering,MMS_PosSize,MMD_Clustering,MMD_PosSize,SDL_Clustering,SDL_PosSize,SDS_Clustering,SDS_PosSize,SDD_Clustering,SDD_PosSize,ORL_Clustering,ORL_PosSize,ORS_Clustering,ORS_PosSize,Name
2006-06-13,170425,49728,100130,39355,600,9602,16133,11207,14195,5982,4748,5246,30184,24697,170425,49728,100130,39355,600,9602,16133,11207,14195,5982,4748,5246,30184,24697,29.2,58.8,23.1,0.4,5.6,9.5,6.6,8.3,3.5,2.8,3.1,17.7,14.5,125,43.0,51.0,14.0,,9.0,23.0,15.0,12.0,8.0,6.0,15.0,21.9,27.0,35.1,38.0,17.2,18.0,25.2,23.5,34.4,1156.47,40.8,1963.33,18.4,701.43,12.0,747.13,9.6,1182.92,11.2,2811.07,,,7.2,1066.89,6.4,747.75,4.8,791.33,Heating Oil
2006-06-20,169533,49326,100596,39607,245,9172,16709,12227,15305,6478,3413,3953,28983,24622,169533,49326,100596,39607,245,9172,16709,12227,15305,6478,3413,3953,28983,24622,29.1,59.3,23.4,0.1,5.4,9.9,7.2,9.0,3.8,2.0,2.3,17.1,14.5,129,49.0,54.0,13.0,,10.0,23.0,17.0,13.0,10.0,5.0,16.0,21.9,25.4,34.0,36.5,17.6,18.0,25.7,23.7,37.98,1006.65,41.86,1862.89,17.83,726.48,13.18,719.24,10.08,1177.31,10.08,3046.69,,,7.75,917.2,7.75,647.8,3.88,682.6,Heating Oil
2006-06-27,173397,46597,104031,39556,235,8906,18336,8048,17095,7085,3883,7866,27956,23333,173397,46597,104031,39556,235,8906,18336,8048,17095,7085,3883,7866,27956,23333,26.9,60.0,22.8,0.1,5.1,10.6,4.6,9.9,4.1,2.2,4.5,16.1,13.5,135,48.0,56.0,13.0,,9.0,24.0,14.0,13.0,11.0,6.0,18.0,22.6,26.6,34.5,38.5,17.4,18.6,25.6,24.6,35.56,970.77,41.48,1857.7,17.78,764.0,10.37,574.86,9.63,1315.0,9.63,3042.77,,,6.67,989.56,8.15,644.09,4.44,647.17,Heating Oil
2006-07-03,168365,45091,102786,39012,0,8764,20936,8566,15618,6031,4171,5649,27264,22811,168365,45091,102786,39012,0,8764,20936,8566,15618,6031,4171,5649,27264,22811,26.8,61.0,23.2,0.0,5.2,12.4,5.1,9.3,3.6,2.5,3.4,16.2,13.5,129,44.0,50.0,13.0,0.0,8.0,27.0,12.0,11.0,10.0,9.0,18.0,24.1,27.6,36.5,39.8,17.8,18.5,26.8,25.3,34.11,1024.8,38.76,2055.72,20.93,775.41,9.3,713.83,8.53,1419.82,10.08,3000.92,0.0,0.0,6.2,1095.5,7.75,603.1,6.98,463.44,Heating Oil
2006-07-11,172286,46854,102489,39082,480,9049,17974,8142,17792,6026,3807,4363,31146,26164,172286,46854,102489,39082,480,9049,17974,8142,17792,6026,3807,4363,31146,26164,27.2,59.5,22.7,0.3,5.3,10.4,4.7,10.3,3.5,2.2,2.5,18.1,15.2,128,46.0,55.0,14.0,,10.0,23.0,13.0,14.0,9.0,6.0,15.0,23.9,26.3,37.4,37.2,17.6,16.4,25.9,22.4,35.94,1018.57,42.97,1863.44,17.97,781.48,10.16,626.31,10.94,1270.86,10.94,2791.57,,,7.81,904.9,7.03,669.56,4.69,634.5,Heating Oil
2006-07-18,189061,53732,116374,38196,1497,11002,24139,7828,18725,6252,3130,6258,30757,24247,189061,53732,116374,38196,1497,11002,24139,7828,18725,6252,3130,6258,30757,24247,28.4,61.6,20.2,0.8,5.8,12.8,4.1,9.9,3.3,1.7,3.3,16.3,12.8,141,49.0,55.0,15.0,4.0,12.0,33.0,11.0,18.0,10.0,6.0,16.0,22.5,27.1,36.6,38.2,15.3,15.9,23.2,21.4,34.75,1096.57,39.01,2115.89,23.4,731.48,7.8,711.64,12.77,1040.28,10.64,2546.4,2.84,374.25,8.51,916.83,7.09,625.2,4.26,521.67,Heating Oil
2006-07-25,183228,56297,107303,39026,1516,11602,15780,8709,16192,6246,3196,8273,29812,26437,183228,56297,107303,39026,1516,11602,15780,8709,16192,6246,3196,8273,29812,26437,30.7,58.6,21.3,0.8,6.3,8.6,4.8,8.8,3.4,1.7,4.5,16.3,14.4,140,47.0,58.0,15.0,4.0,14.0,27.0,12.0,16.0,9.0,10.0,19.0,22.8,26.4,37.6,35.6,16.3,14.2,24.0,19.4,33.57,1197.81,41.43,1850.05,19.29,584.44,8.57,725.75,11.43,1012.0,10.71,2601.73,2.86,379.0,10.0,828.71,6.43,694.0,7.14,319.6,Heating Oil
2006-08-01,179526,51746,109624,38942,2349,10415,16371,4514,15784,7079,3500,9949,29240,23391,179526,51746,109624,38942,2349,10415,16371,4514,15784,7079,3500,9949,29240,23391,28.8,61.1,21.7,1.3,5.8,9.1,2.5,8.8,3.9,1.9,5.5,16.3,13.0,149,49.0,61.0,13.0,5.0,13.0,29.0,9.0,13.0,12.0,11.0,26.0,24.0,28.0,38.8,37.6,17.1,14.1,25.0,19.8,32.89,1056.04,40.94,1797.11,19.46,564.52,6.04,501.56,8.72,1214.15,8.72,2995.54,3.36,469.8,8.72,801.15,8.05,589.92,7.38,318.18,Heating Oil
2006-08-08,181615,50340,112491,40125,2652,10309,19091,4882,18500,6813,3347,5363,31074,24071,181615,50340,112491,40125,2652,10309,19091,4882,18500,6813,3347,5363,31074,24071,27.7,61.9,22.1,1.5,5.7,10.5,2.7,10.2,3.8,1.8,3.0,17.1,13.3,138,49.0,59.0,12.0,6.0,14.0,27.0,10.0,14.0,10.0,9.0,19.0,23.8,27.4,37.6,37.4,17.5,15.7,26.0,21.5,35.51,1027.35,42.75,1906.63,19.57,707.07,7.25,488.2,10.14,1321.43,8.7,3343.75,4.35,442.0,10.14,736.36,7.25,681.3,6.52,371.89,Heating Oil
2006-08-15,185373,56216,108692,41219,1848,11729,14300,7506,17164,7500,3897,6350,30895,28187,185373,56216,108692,41219,1848,11729,14300,7506,17164,7500,3897,6350,30895,28187,30.3,58.6,22.2,1.0,6.3,7.7,4.0,9.3,4.0,2.1,3.4,16.7,15.2,140,48.0,58.0,13.0,6.0,16.0,24.0,12.0,16.0,13.0,10.0,20.0,23.8,25.1,38.4,35.1,17.1,12.9,24.6,18.5,34.29,1171.17,41.43,1874.0,17.14,595.83,8.57,625.5,11.43,1072.75,9.29,3170.69,4.29,308.0,11.43,733.06,9.29,576.92,7.14,389.7,Heating Oil
2006-08-22,186095,58416,112313,42811,820,12267,16127,7372,15754,7856,3037,7090,25774,27442,186095,58416,112313,42811,820,12267,16127,7372,15754,7856,3037,7090,25774,27442,31.4,60.4,23.0,0.4,6.6,8.7,4.0,8.5,4.2,1.6,3.8,13.8,14.7,143,50.0,59.0,14.0,,14.0,24.0,17.0,16.0,16.0,6.0,21.0,24.9,24.1,40.4,34.2,17.3,11.5,24.6,17.4,34.97,1168.32,41.26,1903.61,16.78,671.96,11.89,433.65,11.19,984.62,9.79,3057.93,,,9.79,876.21,11.19,491.0,4.2,506.17,Heating Oil
2006-08-29,193116,62195,115055,46059,820,11738,14121,10605,16981,7941,3632,7358,26723,26927,193116,62195,115055,46059,820,11738,14121,10605,16981,7941,3632,7358,26723,26927,32.2,59.6,23.9,0.4,6.1,7.3,5.5,8.8,4.1,1.9,3.8,13.8,13.9,147,50.0,58.0,15.0,,13.0,22.0,17.0,12.0,17.0,7.0,19.0,24.7,22.2,40.6,32.4,17.5,10.5,24.7,17.0,34.01,1243.9,39.46,1983.71,14.97,641.86,11.56,623.82,8.16,1415.08,10.2,3070.6,,,8.84,902.92,11.56,467.12,4.76,518.86,Heating Oil
2006-09-05,192578,59858,111468,46802,1290,11193,14288,11568,18420,7510,3201,6769,27738,28669,192578,59858,111468,46802,1290,11193,14288,11568,18420,7510,3201,6769,27738,28669,31.1,57.9,24.3,0.7,5.8,7.4,6.0,9.6,3.9,1.7,3.5,14.4,14.9,143,45.0,58.0,14.0,4.0,14.0,19.0,20.0,19.0,15.0,6.0,18.0,24.4,21.0,40.1,31.4,18.4,11.0,25.9,18.0,31.47,1330.18,40.56,1921.86,13.29,752.0,13.99,578.4,13.29,969.47,9.79,3343.0,2.8,322.5,9.79,799.5,10.49,500.67,4.2,533.5,Heating Oil
2006-09-12,205106,66857,116039,46380,997,10828,17326,14077,17599,7640,3534,9209,29267,32823,205106,66857,116039,46380,997,10828,17326,14077,17599,7640,3534,9209,29267,32823,32.6,56.6,22.6,0.5,5.3,8.4,6.9,8.6,3.7,1.7,4.5,14.3,16.0,149,52.0,63.0,14.0,,13.0,19.0,20.0,13.0,15.0,9.0,23.0,23.0,20.1,36.7,32.5,16.9,11.3,25.0,18.1,34.9,1285.71,42.28,1841.89,12.75,911.89,13.42,703.85,8.72,1353.77,9.4,3312.86,,,8.72,832.92,10.07,509.33,6.04,392.67,Heating Oil
2006-09-19,215800,71345,118162,50906,472,9228,14103,17494,19130,7589,3104,13931,29568,34279,215800,71345,118162,50906,472,9228,14103,17494,19130,7589,3104,13931,29568,34279,33.1,54.8,23.6,0.2,4.3,6.5,8.1,8.9,3.5,1.4,6.5,13.7,15.9,150,52.0,64.0,14.0,,13.0,14.0,26.0,14.0,16.0,8.0,24.0,23.8,19.0,36.5,29.9,17.2,9.3,24.4,14.8,34.67,1372.02,42.67,1846.28,9.33,1007.36,17.33,672.85,9.33,1366.43,9.33,3636.14,,,8.67,709.85,10.67,474.31,5.33,388.0,Heating Oil
2006-09-26,217580,70940,118201,52271,663,9290,13486,18110,19382,8402,4027,14908,28901,32999,217580,70940,118201,52271,663,9290,13486,18110,19382,8402,4027,14908,28901,32999,32.6,54.3,24.0,0.3,4.3,6.2,8.3,8.9,3.9,1.9,6.9,13.3,15.2,148,49.0,59.0,14.0,,12.0,15.0,24.0,15.0,14.0,11.0,26.0,25.4,20.2,38.4,31.3,17.8,10.4,25.4,15.6,33.11,1447.76,39.86,2003.41,10.14,899.07,16.22,754.58,10.14,1292.13,9.46,3733.64,,,8.11,774.17,9.46,600.14,7.43,366.09,Heating Oil
2006-10-03,221674,72332,117332,55743,1034,9203,13652,24031,20166,7662,3988,14455,28461,31465,221674,72332,117332,55743,1034,9203,13652,24031,20166,7662,3988,14455,28461,31465,32.6,52.9,25.1,0.5,4.2,6.2,10.8,9.1,3.5,1.8,6.5,12.8,14.2,152,48.0,58.0,15.0,,13.0,15.0,28.0,16.0,8.0,14.0,24.0,26.7,20.5,39.9,31.2,18.1,11.5,26.4,17.0,31.58,1506.92,38.16,2022.97,9.87,910.13,18.42,858.25,10.53,1260.38,9.87,3716.2,,,8.55,707.92,5.26,957.75,9.21,284.86,Heating Oil
2006-10-10,219578,73405,118891,56167,1339,9867,12905,22280,17608,7698,3675,11679,30249,34239,219578,73405,118891,56167,1339,9867,12905,22280,17608,7698,3675,11679,30249,34239,33.4,54.1,25.6,0.6,4.5,5.9,10.1,8.0,3.5,1.7,5.3,13.8,15.6,141,47.0,56.0,15.0,,13.0,15.0,25.0,15.0,11.0,10.0,19.0,27.8,21.7,41.2,32.8,18.4,10.7,26.8,16.9,33.33,1561.81,39.72,2123.05,10.64,860.33,17.73,891.2,10.64,1173.87,10.64,3744.47,,,9.22,759.0,7.8,699.82,7.09,367.5,Heating Oil
2006-10-17,217289,74308,122496,55142,1502,10104,13445,21494,15907,7681,3866,9921,30781,31999,217289,74308,122496,55142,1502,10104,13445,21494,15907,7681,3866,9921,30781,31999,34.2,56.4,25.4,0.7,4.7,6.2,9.9,7.3,3.5,1.8,4.6,14.2,14.7,140,47.0,57.0,13.0,4.0,13.0,14.0,25.0,15.0,11.0,9.0,20.0,28.9,23.3,42.5,34.7,18.8,11.6,27.3,17.6,33.57,1581.02,40.71,2149.05,10.0,960.36,17.86,859.76,10.71,1060.47,9.29,4241.69,2.86,375.5,9.29,777.23,7.86,698.27,6.43,429.56,Heating Oil
2006-10-24,222286,77638,121744,55391,1218,10416,11555,25936,18795,9788,3856,9638,29065,30683,222286,77638,121744,55391,1218,10416,11555,25936,18795,9788,3856,9638,29065,30683,34.9,54.8,24.9,0.5,4.7,5.2,11.7,8.5,4.4,1.7,4.3,13.1,13.8,143,50.0,57.0,15.0,,15.0,13.0,25.0,16.0,16.0,7.0,19.0,29.5,23.2,42.6,34.4,18.3,11.0,26.1,16.8,34.97,1552.76,39.86,2135.86,9.09,888.85,17.48,1037.44,11.19,1174.69,10.49,3692.73,,,10.49,694.4,11.19,611.75,4.9,550.86,Heating Oil
2006-10-31,228837,78466,124955,57612,989,9828,12144,26470,18595,9672,4070,10697,31823,33233,228837,78466,124955,57612,989,9828,12144,26470,18595,9672,4070,10697,31823,33233,34.3,54.6,25.2,0.4,4.3,5.3,11.6,8.1,4.2,1.8,4.7,13.9,14.5,142,46.0,52.0,17.0,,12.0,14.0,25.0,13.0,14.0,9.0,20.0,30.7,24.5,43.9,35.5,18.3,12.4,25.6,18.3,32.39,1705.78,36.62,2402.98,9.86,867.43,17.61,1058.8,9.15,1430.38,11.97,3388.94,,,8.45,819.0,9.86,690.86,6.34,452.22,Heating Oil
2006-11-07,227431,77987,128190,56271,338,9665,14076,23746,17554,8367,3860,11838,31673,32240,227431,77987,128190,56271,338,9665,14076,23746,17554,8367,3860,11838,31673,32240,34.3,56.4,24.7,0.1,4.2,6.2,10.4,7.7,3.7,1.7,5.2,13.9,14.2,143,46.0,54.0,16.0,,13.0,15.0,27.0,15.0,12.0,10.0,21.0,30.6,24.8,44.0,35.5,18.1,12.0,25.2,18.7,32.17,1695.37,37.76,2373.89,10.49,938.4,18.88,879.48,10.49,1170.27,11.19,3516.94,,,9.09,743.46,8.39,697.25,6.99,386.0,Heating Oil
2006-11-14,225564,71264,121422,55718,318,11067,13826,24848,19381,9069,3588,13837,31402,31103,225564,71264,121422,55718,318,11067,13826,24848,19381,9069,3588,13837,31402,31103,31.6,53.8,24.7,0.1,4.9,6.1,11.0,8.6,4.0,1.6,6.1,13.9,13.8,145,50.0,57.0,15.0,,12.0,13.0,27.0,14.0,12.0,10.0,22.0,27.9,22.6,41.6,33.7,18.4,12.1,25.6,18.0,34.48,1425.28,39.31,2130.21,8.97,1063.54,18.62,920.3,9.66,1384.36,10.34,3714.53,,,8.28,922.25,8.28,755.75,6.9,358.8,Heating Oil
2006-11-21,231247,78130,126610,55551,240,10239,14704,22781,19310,7796,5610,14253,31264,32204,231247,78130,126610,55551,240,10239,14704,22781,19310,7796,5610,14253,31264,32204,33.8,54.8,24.0,0.1,4.4,6.4,9.9,8.4,3.4,2.4,6.2,13.5,13.9,153,56.0,61.0,14.0,,12.0,14.0,27.0,18.0,12.0,14.0,23.0,28.3,23.1,41.6,33.6,17.7,10.7,25.2,16.5,36.6,1395.18,39.87,2075.57,9.15,1050.29,17.65,843.74,11.76,1072.78,9.15,3967.93,,,7.84,853.25,7.84,649.67,9.15,400.71,Heating Oil
2006-11-28,228776,81714,128818,54481,537,10320,14135,24596,18460,8661,4448,10161,30844,31436,228776,81714,128818,54481,537,10320,14135,24596,18460,8661,4448,10161,30844,31436,35.7,56.3,23.8,0.2,4.5,6.2,10.8,8.1,3.8,1.9,4.4,13.5,13.7,149,53.0,59.0,13.0,,11.0,16.0,26.0,18.0,13.0,13.0,23.0,30.5,24.0,43.9,34.2,17.8,10.2,25.6,15.9,35.57,1541.77,39.6,2183.36,10.74,883.44,17.45,946.0,12.08,1025.56,8.72,4190.85,,,7.38,938.18,8.72,666.23,8.72,342.15,Heating Oil
2006-12-05,217467,71532,127055,52423,344,10520,17849,21146,16617,9635,5432,8609,30282,27744,217467,71532,127055,52423,344,10520,17849,21146,16617,9635,5432,8609,30282,27744,32.9,58.4,24.1,0.2,4.8,8.2,9.7,7.6,4.4,2.5,4.0,13.9,12.8,151,51.0,57.0,14.0,,12.0,17.0,27.0,18.0,15.0,12.0,20.0,30.6,26.3,44.1,35.4,18.4,10.9,27.4,16.8,33.77,1402.59,37.75,2229.04,11.26,1049.94,17.88,783.19,11.92,923.17,9.27,3744.5,,,7.95,876.67,9.93,642.33,7.95,452.67,Heating Oil
2006-12-12,215150,68041,119386,53172,734,11242,18287,27826,16099,11160,4155,6406,30743,29302,215150,68041,119386,53172,734,11242,18287,27826,16099,11160,4155,6406,30743,29302,31.6,55.5,24.7,0.3,5.2,8.5,12.9,7.5,5.2,1.9,3.0,14.3,13.6,150,49.0,57.0,14.0,,11.0,14.0,29.0,14.0,13.0,11.0,17.0,27.7,23.2,41.2,33.1,19.1,11.9,27.6,18.7,32.67,1388.59,38.0,2094.49,9.33,1306.21,19.33,959.52,9.33,1149.93,9.33,3798.0,,,7.33,1022.0,8.67,858.46,7.33,377.73,Heating Oil
2006-12-19,215345,70958,122011,53556,888,12564,17455,26718,12399,10583,3402,5985,31845,31378,215345,70958,122011,53556,888,12564,17455,26718,12399,10583,3402,5985,31845,31378,33.0,56.7,24.9,0.4,5.8,8.1,12.4,5.8,4.9,1.6,2.8,14.8,14.6,143,51.0,54.0,13.0,,12.0,13.0,27.0,12.0,13.0,8.0,15.0,28.6,24.0,42.0,34.5,19.4,11.9,28.2,18.4,35.66,1391.33,37.76,2259.46,9.09,1342.69,18.88,989.56,8.39,1033.25,9.09,4119.69,,,8.39,1047.0,9.09,814.08,5.59,425.25,Heating Oil
2006-12-26,219631,72263,125553,57224,901,12569,17386,29519,11267,12344,3538,5819,30759,30465,219631,72263,125553,57224,901,12569,17386,29519,11267,12344,3538,5819,30759,30465,32.9,57.2,26.1,0.4,5.7,7.9,13.4,5.1,5.6,1.6,2.6,14.0,13.9,139,47.0,53.0,13.0,,12.0,13.0,29.0,13.0,13.0,9.0,19.0,31.1,25.0,44.7,35.1,20.4,12.2,29.3,18.9,33.81,1537.51,38.13,2368.92,9.35,1337.38,20.86,1017.9,9.35,866.69,9.35,4401.85,,,8.63,1047.42,9.35,949.54,6.47,393.11,Heating Oil
2007-01-03,219119,69083,119440,61867,0,12195,16452,34924,11205,13529,4171,4683,30105,32501,219119,69083,119440,61867,0,12195,16452,34924,11205,13529,4171,4683,30105,32501,31.5,54.5,28.2,0.0,5.6,7.5,15.9,5.1,6.2,1.9,2.1,13.7,14.8,143,44.0,51.0,15.0,0.0,12.0,15.0,32.0,14.0,15.0,9.0,19.0,32.4,23.4,45.7,33.3,21.2,12.3,29.6,18.7,30.77,1570.07,35.66,2341.96,10.49,1096.8,22.38,1091.38,9.79,800.36,10.49,4124.47,0.0,0.0,8.39,1016.25,10.49,901.93,6.29,463.44,Heating Oil
2007-01-09,221033,68402,117627,63515,110,11870,14938,33428,11807,12255,4164,4433,33813,37594,221033,68402,117627,63515,110,11870,14938,33428,11807,12255,4164,4433,33813,37594,30.9,53.3,28.7,0.0,5.4,6.8,15.1,5.3,5.5,1.9,2.0,15.3,17.0,142,48.0,52.0,13.0,,11.0,16.0,30.0,12.0,11.0,11.0,15.0,31.2,21.6,43.9,31.0,21.1,11.3,28.9,17.9,33.8,1425.04,36.62,2262.06,11.27,933.62,21.13,1114.27,8.45,983.92,9.15,4885.77,,,7.75,1079.09,7.75,1114.09,7.75,378.55,Heating Oil
2007-01-16,224592,68928,118618,64068,0,10400,13661,31685,14400,11952,4765,7336,33847,37388,224592,68928,118618,64068,0,10400,13661,31685,14400,11952,4765,7336,33847,37388,30.7,52.8,28.5,0.0,4.6,6.1,14.1,6.4,5.3,2.1,3.3,15.1,16.6,147,51.0,58.0,12.0,0.0,10.0,16.0,32.0,16.0,12.0,11.0,19.0,28.7,20.1,40.0,30.3,20.7,11.5,28.1,17.9,34.69,1351.53,39.46,2045.14,10.88,853.81,21.77,990.16,10.88,900.0,8.16,5339.0,0.0,0.0,6.8,1040.0,8.16,996.0,7.48,433.18,Heating Oil
2007-01-23,219197,61022,108438,65319,0,12574,13918,33879,13970,10619,4859,7798,33977,37679,219197,61022,108438,65319,0,12574,13918,33879,13970,10619,4859,7798,33977,37679,27.8,49.5,29.8,0.0,5.7,6.3,15.5,6.4,4.8,2.2,3.6,15.5,17.2,143,52.0,55.0,13.0,0.0,12.0,17.0,29.0,17.0,12.0,12.0,19.0,27.3,19.0,39.6,29.2,21.7,10.8,29.8,17.0,36.36,1173.5,38.46,1971.6,11.89,818.71,20.28,1168.24,11.89,821.76,9.09,5024.54,0.0,0.0,8.39,1047.83,8.39,884.92,8.39,404.92,Heating Oil
2007-01-30,213808,59078,107881,63428,142,14558,14427,30713,11640,10520,3535,9283,30874,36056,213808,59078,107881,63428,142,14558,14427,30713,11640,10520,3535,9283,30874,36056,27.6,50.5,29.7,0.1,6.8,6.7,14.4,5.4,4.9,1.7,4.3,14.4,16.9,147,47.0,55.0,14.0,,11.0,16.0,29.0,17.0,12.0,11.0,22.0,26.8,19.1,39.6,29.1,21.2,10.2,29.9,16.4,31.97,1256.98,37.41,1961.47,10.88,901.69,19.73,1059.07,11.56,684.71,9.52,4530.57,,,7.48,1323.45,8.16,876.67,7.48,321.36,Heating Oil
2007-02-06,217665,63803,116231,64643,367,17726,13746,26563,11372,9087,4230,6793,30495,34383,217665,63803,116231,64643,367,17726,13746,26563,11372,9087,4230,6793,30495,34383,29.3,53.4,29.7,0.2,8.1,6.3,12.2,5.2,4.2,1.9,3.1,14.0,15.8,143,45.0,53.0,15.0,,13.0,16.0,28.0,17.0,12.0,12.0,22.0,28.4,21.4,42.2,30.4,21.4,9.5,30.1,15.8,31.47,1417.84,37.06,2193.04,11.19,859.12,19.58,948.68,11.89,668.94,10.49,4309.53,,,9.09,1363.54,8.39,757.25,8.39,352.5,Heating Oil
2007-02-13,226880,75074,127896,62895,1552,14889,12794,23126,15798,9062,4119,8482,27886,31018,226880,75074,127896,62895,1552,14889,12794,23126,15798,9062,4119,8482,27886,31018,33.1,56.4,27.7,0.7,6.6,5.6,10.2,7.0,4.0,1.8,3.7,12.3,13.7,152,48.0,57.0,13.0,4.0,13.0,17.0,30.0,18.0,14.0,10.0,22.0,26.7,22.5,39.0,31.9,19.9,8.8,27.9,14.3,31.58,1564.04,37.5,2243.79,11.18,752.59,19.74,770.87,11.84,877.67,8.55,4838.08,2.63,388.0,8.55,1145.31,9.21,647.29,6.58,411.9,Heating Oil
2007-02-20,222756,75221,124859,60670,2701,18128,11558,22832,15782,10708,3946,5891,24798,28617,222756,75221,124859,60670,2701,18128,11558,22832,15782,10708,3946,5891,24798,28617,33.8,56.1,27.2,1.2,8.1,5.2,10.2,7.1,4.8,1.8,2.6,11.1,12.8,153,50.0,59.0,14.0,6.0,17.0,15.0,29.0,16.0,13.0,9.0,19.0,26.6,21.5,38.4,32.1,20.0,9.5,27.7,14.7,32.68,1504.42,38.56,2116.25,9.8,770.53,18.95,787.31,10.46,986.38,9.15,4333.57,3.92,450.17,11.11,1066.35,8.5,823.69,5.88,438.44,Heating Oil
