Date,TotalOI,PMPUL_OI,PMPUS_OI,SDL_OI,SDS_OI,SDD_OI,MML_OI,MMS_OI,MMD_OI,ORL_OI,ORS_OI,ORD_OI,NRL_OI,NRS_OI,TotalOI_Old,PMPUL_Old,PMPUS_Old,SDL_Old,SDS_Old,SDD_Old,MML_Old,MMS_Old,MMD_Old,ORL_Old,ORS_Old,ORD_Old,NRL_Old,NRS_Old,PMPUL_Concentration,PMPUS_Concentration,SDL_Concentration,SDS_Concentration,SDD_Concentration,MML_Concentration,MMS_Concentration,MMD_Concentration,ORL_Concentration,ORS_Concentration,ORD_Concentration,NRL_Concentration,NRS_Concentration,TotalT,PMPUL_T,PMPUS_T,SDL_T,SDS_T,SDD_T,MML_T,MMS_T,MMD_T,ORL_T,ORS_T,ORD_T,Gross_Long_Top4,Gross_Short_Top4,Gross_Long_Top8,Gross_Short_Top8,Net_Long_Top4,Net_Short_Top4,Net_Long_Top8,Net_Short_Top8,PMPUL_Clustering,PMPUL_PosSize,PMPUS_Clustering,PMPUS_PosSize,MML_Clustering,MML_PosSize,MMS_Clustering,MMS_PosSize,MMD_Clustering,MMD_PosSize,SDL_Clustering,SDL_PosSize,SDS_Clustering,SDS_PosSize,SDD_Clustering,SDD_PosSize,ORL_Clustering,ORL_PosSize,ORS_Clustering,ORS_PosSize,Name
2006-06-13,112993,13724,36671,5804,26735,6039,22510,5526,9483,10570,3086,15750,29113,9703,112993,13724,36671,5804,26735,6039,22510,5526,9483,10570,3086,15750,29113,9703,12.1,32.5,5.1,23.7,5.3,19.9,4.9,8.4,9.4,2.7,13.9,25.8,8.6,155,16.0,23.0,6.0,7.0,8.0,36.0,8.0,9.0,44.0,21.0,38.0,19.2,39.7,27.9,52.7,10.0,31.2,14.3,39.3,10.32,857.75,14.84,1594.39,23.23,625.28,5.16,690.75,5.81,1053.67,3.87,967.33,4.52,3819.29,5.16,754.88,28.39,240.23,13.55,146.95,Silver
2006-06-20,112485,15658,37859,7101,25408,5219,21474,6645,9863,10802,3158,15359,27009,8974,112485,15658,37859,7101,25408,5219,21474,6645,9863,10802,3158,15359,27009,8974,13.9,33.7,6.3,22.6,4.6,19.1,5.9,8.8,9.6,2.8,13.7,24.0,8.0,159,17.0,24.0,6.0,6.0,8.0,35.0,11.0,11.0,43.0,25.0,34.0,19.6,39.3,28.6,53.7,9.8,30.1,14.3,38.6,10.69,921.06,15.09,1577.46,22.01,613.54,6.92,604.09,6.92,896.64,3.77,1183.5,3.77,4234.67,5.03,652.38,27.04,251.21,15.72,126.32,Silver
2006-06-27,109024,17758,35630,4581,24679,8890,19656,6574,9826,11090,4332,10645,26578,8448,109024,17758,35630,4581,24679,8890,19656,6574,9826,11090,4332,10645,26578,8448,16.3,32.7,4.2,22.6,8.2,18.0,6.0,9.0,10.2,4.0,9.8,24.4,7.7,143,18.0,20.0,5.0,7.0,9.0,36.0,9.0,9.0,43.0,14.0,31.0,22.0,41.5,32.2,55.2,9.7,30.5,13.4,38.9,12.59,986.56,13.99,1781.5,25.17,546.0,6.29,730.44,6.29,1091.78,3.5,916.2,4.9,3525.57,6.29,987.78,30.07,257.91,9.79,309.43,Silver
2006-07-03,97874,12822,36061,6055,24560,5741,19806,2750,9643,11414,4469,6542,25851,8108,97874,12822,36061,6055,24560,5741,19806,2750,9643,11414,4469,6542,25851,8108,13.1,36.8,6.2,25.1,5.9,20.2,2.8,9.9,11.7,4.6,6.7,26.4,8.3,136,16.0,21.0,7.0,5.0,8.0,31.0,8.0,9.0,44.0,13.0,22.0,21.9,45.9,31.3,60.6,10.8,36.4,15.2,45.4,11.76,801.38,15.44,1717.19,22.79,638.9,5.88,343.75,6.62,1071.44,5.15,865.0,3.68,4912.0,5.88,717.62,32.35,259.41,9.56,343.77,Silver
2006-07-11,99551,12352,36895,5695,23014,5419,20590,2449,11051,11265,5015,7110,26069,8598,99551,12352,36895,5695,23014,5419,20590,2449,11051,11265,5015,7110,26069,8598,12.4,37.1,5.7,23.1,5.4,20.7,2.5,11.1,11.3,5.0,7.1,26.2,8.6,140,16.0,21.0,7.0,5.0,8.0,33.0,8.0,9.0,46.0,13.0,24.0,21.0,43.5,30.3,57.9,10.7,34.7,15.1,44.8,11.43,772.0,15.0,1756.9,23.57,623.94,5.71,306.12,6.43,1227.89,5.0,813.57,3.57,4602.8,5.71,677.38,32.86,244.89,9.29,385.77,Silver
2006-07-18,99954,11289,37072,8365,23306,3355,19700,3558,11734,11564,4519,7325,26622,9085,99954,11289,37072,8365,23306,3355,19700,3558,11734,11564,4519,7325,26622,9085,11.3,37.1,8.4,23.3,3.4,19.7,3.6,11.7,11.6,4.5,7.3,26.6,9.1,142,12.0,19.0,7.0,5.0,8.0,31.0,13.0,9.0,48.0,11.0,26.0,22.0,43.6,31.9,58.1,11.9,35.0,16.9,45.3,8.45,940.75,13.38,1951.16,21.83,635.48,9.15,273.69,6.34,1303.78,4.93,1195.0,3.52,4661.2,5.63,419.38,33.8,240.92,7.75,410.82,Silver
2006-07-25,97539,10069,36075,8153,23797,2582,19444,3111,12415,11698,4209,7185,25993,8165,97539,10069,36075,8153,23797,2582,19444,3111,12415,11698,4209,7185,25993,8165,10.3,37.0,8.4,24.4,2.6,19.9,3.2,12.7,12.0,4.3,7.4,26.6,8.4,139,10.0,20.0,6.0,6.0,8.0,33.0,8.0,10.0,46.0,9.0,25.0,22.9,44.1,31.9,59.1,12.7,35.2,17.5,46.2,7.19,1006.9,14.39,1803.75,23.74,589.21,5.76,388.88,7.19,1241.5,4.32,1358.83,4.32,3966.17,5.76,322.75,33.09,254.3,6.47,467.67,Silver
2006-08-01,98685,9959,36632,7392,25060,1101,22550,3522,13448,9678,4367,8003,26554,6552,98685,9959,36632,7392,25060,1101,22550,3522,13448,9678,4367,8003,26554,6552,10.1,37.1,7.5,25.4,1.1,22.9,3.6,13.6,9.8,4.4,8.1,26.9,6.6,141,11.0,20.0,5.0,7.0,5.0,40.0,7.0,7.0,42.0,11.0,27.0,22.4,44.7,31.3,60.4,12.2,35.3,17.6,46.4,7.8,905.36,14.18,1831.6,28.37,563.75,4.96,503.14,4.96,1921.14,3.55,1478.4,4.96,3580.0,3.55,220.2,29.79,230.43,7.8,397.0,Silver
2006-08-08,108463,8954,38324,8183,26709,1199,27393,4254,15499,10171,4740,8820,28244,8918,108463,8954,38324,8183,26709,1199,27393,4254,15499,10171,4740,8820,28244,8918,8.3,35.3,7.5,24.6,1.1,25.3,3.9,14.3,9.4,4.4,8.1,26.0,8.2,144,10.0,20.0,6.0,6.0,5.0,43.0,6.0,7.0,41.0,14.0,27.0,23.7,44.7,32.4,60.2,11.2,33.2,17.5,44.5,6.94,895.4,13.89,1916.2,29.86,637.05,4.17,709.0,4.86,2214.14,4.17,1363.83,4.17,4451.5,3.47,239.8,28.47,248.07,9.72,338.57,Silver
2006-08-15,111358,10492,38792,7755,26550,3113,27232,4063,16189,9487,4915,10277,26813,7459,111358,10492,38792,7755,26550,3113,27232,4063,16189,9487,4915,10277,26813,7459,9.4,34.8,7.0,23.8,2.8,24.5,3.6,14.5,8.5,4.4,9.2,24.1,6.7,142,11.0,19.0,6.0,6.0,5.0,37.0,7.0,7.0,40.0,12.0,31.0,24.3,43.5,33.4,59.6,10.9,32.2,17.1,42.6,7.75,953.82,13.38,2041.68,26.06,736.0,4.93,580.43,4.93,2312.71,4.23,1292.5,4.23,4425.0,3.52,622.6,28.17,237.18,8.45,409.58,Silver
2006-08-22,114877,10301,40125,7363,26793,4930,28373,3626,16772,10541,5735,9344,27253,7552,114877,10301,40125,7363,26793,4930,28373,3626,16772,10541,5735,9344,27253,7552,9.0,34.9,6.4,23.3,4.3,24.7,3.2,14.6,9.2,5.0,8.1,23.7,6.6,145,11.0,20.0,6.0,7.0,7.0,40.0,6.0,5.0,43.0,12.0,30.0,24.4,43.4,33.9,59.9,10.7,32.1,16.7,43.3,7.59,936.45,13.79,2006.25,27.59,709.33,4.14,604.33,3.45,3354.4,4.14,1227.17,4.83,3827.57,4.83,704.29,29.66,245.14,8.28,477.92,Silver
2006-08-29,112346,10384,39208,6887,26823,3991,28009,4504,17279,10852,4896,7103,27841,8542,112346,10384,39208,6887,26823,3991,28009,4504,17279,10852,4896,7103,27841,8542,9.2,34.9,6.1,23.9,3.6,24.9,4.0,15.4,9.7,4.4,6.3,24.8,7.6,134,8.0,18.0,5.0,8.0,6.0,36.0,8.0,9.0,39.0,13.0,24.0,24.0,44.5,33.8,60.4,11.0,33.0,17.0,42.2,5.97,1298.0,13.43,2178.22,26.87,778.03,5.97,563.0,6.72,1919.89,3.73,1377.4,5.97,3352.88,4.48,665.17,29.1,278.26,9.7,376.62,Silver
2006-09-05,108132,8572,39644,8053,27529,3191,29842,5535,14451,11078,5565,5634,27311,6583,108132,8572,39644,8053,27529,3191,29842,5535,14451,11078,5565,5634,27311,6583,7.9,36.7,7.4,25.5,3.0,27.6,5.1,13.4,10.2,5.1,5.2,25.3,6.1,144,10.0,21.0,7.0,7.0,7.0,41.0,5.0,5.0,41.0,13.0,21.0,24.6,45.4,32.5,60.2,12.0,33.9,18.3,44.7,6.94,857.2,14.58,1887.81,28.47,727.85,3.47,1107.0,3.47,2890.2,4.86,1150.43,4.86,3932.71,4.86,455.86,28.47,270.2,9.03,428.08,Silver
2006-09-12,101450,11161,35912,10333,25690,2668,21900,5882,12909,11026,4671,6129,25324,7589,101450,11161,35912,10333,25690,2668,21900,5882,12909,11026,4671,6129,25324,7589,11.0,35.4,10.2,25.3,2.6,21.6,5.8,12.7,10.9,4.6,6.0,25.0,7.5,137,13.0,21.0,7.0,6.0,6.0,33.0,7.0,7.0,46.0,8.0,26.0,26.6,46.4,34.5,61.2,13.1,33.8,18.9,45.5,9.49,858.54,15.33,1710.1,24.09,663.64,5.11,840.29,5.11,1844.14,5.11,1476.14,4.38,4281.67,4.38,444.67,33.58,239.7,5.84,583.88,Silver
