Date,TotalOI,PMPUL_OI,PMPUS_OI,SDL_OI,SDS_OI,SDD_OI,MML_OI,MMS_OI,MMD_OI,ORL_OI,ORS_OI,ORD_OI,NRL_OI,NRS_OI,TotalOI_Old,PMPUL_Old,PMPUS_Old,SDL_Old,SDS_Old,SDD_Old,MML_Old,MMS_Old,MMD_Old,ORL_Old,ORS_Old,ORD_Old,NRL_Old,NRS_Old,PMPUL_Concentration,PMPUS_Concentration,SDL_Concentration,SDS_Concentration,SDD_Concentration,MML_Concentration,MMS_Concentration,MMD_Concentration,ORL_Concentration,ORS_Concentration,ORD_Concentration,NRL_Concentration,NRS_Concentration,TotalT,PMPUL_T,PMPUS_T,SDL_T,SDS_T,SDD_T,MML_T,MMS_T,MMD_T,ORL_T,ORS_T,ORD_T,Gross_Long_Top4,Gross_Short_Top4,Gross_Long_Top8,Gross_Short_Top8,Net_Long_Top4,Net_Short_Top4,Net_Long_Top8,Net_Short_Top8,PMPUL_Clustering,PMPUL_PosSize,PMPUS_Clustering,PMPUS_PosSize,MML_Clustering,MML_PosSize,MMS_Clustering,MMS_PosSize,MMD_Clustering,MMD_PosSize,SDL_Clustering,SDL_PosSize,SDS_Clustering,SDS_PosSize,SDD_Clustering,SDD_PosSize,ORL_Clustering,ORL_PosSize,ORS_Clustering,ORS_PosSize,Name
2006-06-13,1320155,209662,699163,369306,987,8015,206785,43977,100938,114262,49436,131054,180133,286585,630792,77600,324322,269135,3320,886,80536,98232,7100,89172,82684,26736,79627,87512,15.9,53.0,28.0,0.1,0.6,15.7,3.3,7.6,8.7,3.7,9.9,13.6,21.7,731,205.0,289.0,13.0,,7.0,103.0,30.0,46.0,116.0,88.0,142.0,17.3,17.2,26.3,23.1,17.3,15.8,25.8,20.4,28.04,1022.74,39.53,2419.25,14.09,2007.62,4.1,1465.9,6.29,2194.3,1.78,28408.15,,,0.96,1145.0,15.87,985.02,12.04,561.77,Corn
2006-06-20,1321520,224476,666688,365808,6396,6929,181559,63207,116365,117004,48192,136968,172411,276775,587232,84197,294860,264828,3281,692,48743,94314,13024,90767,92653,19233,65748,69175,17.0,50.4,27.7,0.5,0.5,13.7,4.8,8.8,8.9,3.6,10.4,13.0,20.9,717,220.0,290.0,13.0,,8.0,82.0,44.0,55.0,107.0,86.0,142.0,17.3,15.7,26.1,21.4,17.2,14.9,25.5,18.6,30.68,1020.35,40.45,2298.92,11.44,2214.13,6.14,1436.52,7.67,2115.73,1.81,28139.08,,,1.12,866.12,14.92,1093.5,11.99,560.37,Corn
2006-06-27,1329400,234769,645735,365562,14955,7488,175000,86829,116399,107220,41608,152194,170768,264192,533752,83153,264087,257685,2784,586,36204,85979,4993,76228,98809,15034,59869,61480,17.7,48.6,27.5,1.1,0.6,13.2,6.5,8.8,8.1,3.1,11.4,12.8,19.9,713,212.0,273.0,13.0,,7.0,85.0,48.0,51.0,109.0,74.0,147.0,17.3,15.5,25.9,20.8,17.3,14.4,25.3,18.4,29.73,1107.4,38.29,2365.33,11.92,2058.82,6.73,1808.94,7.15,2282.33,1.82,28120.15,,,0.98,1069.71,15.29,983.67,10.38,562.27,Corn
2006-07-03,1327482,220552,648405,367809,10016,8367,188379,100270,111608,114993,41721,147161,168613,259934,499670,67487,249776,252868,2768,439,36874,82664,4909,73218,88523,16941,46934,53650,16.6,48.8,27.7,0.8,0.6,14.2,7.6,8.4,8.7,3.1,11.1,12.7,19.6,733,184.0,278.0,13.0,,9.0,86.0,56.0,47.0,117.0,74.0,150.0,17.4,15.9,26.1,21.3,17.3,14.7,25.3,18.4,25.1,1198.65,37.93,2332.39,11.73,2190.45,7.64,1790.54,6.41,2374.64,1.77,28293.0,,,1.23,929.67,15.96,982.85,10.1,563.8,Corn
2006-07-11,1333225,216968,673110,374780,1898,10024,197118,70423,123139,105437,49807,145728,160031,259096,464157,59507,231776,252841,702,437,34626,79599,4767,70977,98100,2503,38499,46273,16.3,50.5,28.1,0.1,0.8,14.8,5.3,9.2,7.9,3.7,10.9,12.0,19.4,748,199.0,293.0,13.0,,9.0,89.0,52.0,48.0,103.0,93.0,135.0,17.3,15.5,26.5,21.3,17.3,14.1,25.8,17.8,26.6,1090.29,39.17,2297.3,11.9,2214.81,6.95,1354.29,6.42,2565.4,1.74,28829.23,,,1.2,1113.78,13.77,1023.66,12.43,535.56,Corn
2006-07-18,1355524,214759,692443,387292,132,8786,204355,37435,128375,86867,56827,162596,162494,268930,428458,48159,207355,242252,676,0,38933,64696,3909,56106,104513,61,39038,47248,15.8,51.1,28.6,0.0,0.6,15.1,2.8,9.5,6.4,4.2,12.0,12.0,19.8,731,197.0,294.0,13.0,,6.0,89.0,30.0,52.0,90.0,103.0,134.0,17.7,15.7,26.8,21.5,17.6,14.2,26.3,18.0,26.95,1090.15,40.22,2355.25,12.18,2296.12,4.1,1247.83,7.11,2468.75,1.78,29791.69,,,0.82,1464.33,12.31,965.19,14.09,551.72,Corn
2006-07-25,1393192,224659,692935,381170,532,8881,191108,54089,131908,106806,47552,181385,167275,275910,416993,46534,182792,234394,560,0,36844,72306,0,61368,117777,68,37785,43490,16.1,49.8,27.4,0.0,0.6,13.7,3.9,9.5,7.7,3.4,13.0,12.0,19.8,745,212.0,293.0,13.0,,6.0,82.0,43.0,53.0,112.0,90.0,143.0,16.7,15.8,25.6,21.5,16.7,14.4,25.0,17.8,28.46,1059.71,39.33,2364.97,11.01,2330.59,5.77,1257.88,7.11,2488.83,1.74,29320.77,,,0.81,1480.17,15.03,953.62,12.08,528.36,Corn
2006-08-01,1399222,213984,684728,386537,1939,5935,198921,66427,134199,108755,51605,178090,172801,276299,364646,45064,147780,203447,2550,0,24627,63434,1719,54562,113105,51,35176,36007,15.3,48.9,27.6,0.1,0.4,14.2,4.7,9.6,7.8,3.7,12.7,12.3,19.7,749,218.0,289.0,15.0,,7.0,82.0,46.0,59.0,103.0,99.0,151.0,16.8,15.3,25.4,21.1,16.8,14.6,25.2,18.1,29.11,981.58,38.58,2369.3,10.95,2425.87,6.14,1444.07,7.88,2274.56,2.0,25769.13,,,0.93,847.86,13.75,1055.87,13.22,521.26,Corn
2006-08-08,1366163,204653,670462,391300,2548,5072,197286,68608,129151,107713,52202,160936,170052,277184,266089,45182,108734,123433,1895,0,19748,39419,2121,42864,84418,161,32580,29341,15.0,49.1,28.6,0.2,0.4,14.4,5.0,9.5,7.9,3.8,11.8,12.4,20.3,753,229.0,303.0,15.0,,6.0,85.0,49.0,57.0,105.0,96.0,140.0,17.3,14.5,26.1,20.2,17.3,13.9,25.8,17.7,30.41,893.68,40.24,2212.75,11.29,2321.01,6.51,1400.16,7.57,2265.81,1.99,26086.67,,,0.8,845.33,13.94,1025.84,12.75,543.77,Corn
2006-08-15,1342389,237444,642524,380013,3506,6778,176331,111047,130633,112680,41418,136006,162504,270477,158285,45130,82769,21938,540,0,15975,24877,2130,41153,25866,36,31923,22067,17.7,47.9,28.3,0.3,0.5,13.1,8.3,9.7,8.4,3.1,10.1,12.1,20.1,735,229.0,290.0,14.0,,6.0,81.0,61.0,59.0,118.0,81.0,134.0,17.2,14.4,26.1,20.0,17.2,13.4,25.7,17.4,31.16,1036.87,39.46,2215.6,11.02,2176.93,8.3,1820.44,8.03,2214.12,1.9,27143.79,,,0.82,1129.67,16.05,954.92,11.02,511.33,Corn
