Date,TotalOI,PMPUL_OI,PMPUS_OI,SDL_OI,SDS_OI,SDD_OI,MML_OI,MMS_OI,MMD_OI,ORL_OI,ORS_OI,ORD_OI,NRL_OI,NRS_OI,TotalOI_Old,PMPUL_Old,PMPUS_Old,SDL_Old,SDS_Old,SDD_Old,MML_Old,MMS_Old,MMD_Old,ORL_Old,ORS_Old,ORD_Old,NRL_Old,NRS_Old,PMPUL_Concentration,PMPUS_Concentration,SDL_Concentration,SDS_Concentration,SDD_Concentration,MML_Concentration,MMS_Concentration,MMD_Concentration,ORL_Concentration,ORS_Concentration,ORD_Concentration,NRL_Concentration,NRS_Concentration,TotalT,PMPUL_T,PMPUS_T,SDL_T,SDS_T,SDD_T,MML_T,MMS_T,MMD_T,ORL_T,ORS_T,ORD_T,Gross_Long_Top4,Gross_Short_Top4,Gross_Long_Top8,Gross_Short_Top8,Net_Long_Top4,Net_Short_Top4,Net_Long_Top8,Net_Short_Top8,PMPUL_Clustering,PMPUL_PosSize,PMPUS_Clustering,PMPUS_PosSize,MML_Clustering,MML_PosSize,MMS_Clustering,MMS_PosSize,MMD_Clustering,MMD_PosSize,SDL_Clustering,SDL_PosSize,SDS_Clustering,SDS_PosSize,SDD_Clustering,SDD_PosSize,ORL_Clustering,ORL_PosSize,ORS_Clustering,ORS_PosSize,Name
2006-06-13,245689,37694,168970,60927,2102,2876,55102,14087,10902,24435,4528,23939,29814,18285,111634,16381,65068,10094,3378,0,44491,16534,1173,14166,9959,3478,21851,12044,15.3,68.8,24.8,0.9,1.2,22.4,5.7,4.4,9.9,1.8,9.7,12.1,7.4,194,34.0,43.0,10.0,,,52.0,19.0,11.0,27.0,17.0,34.0,19.4,40.7,28.6,53.6,18.7,38.4,25.7,47.7,17.53,1108.65,22.16,3929.53,26.8,1059.65,9.79,741.42,5.67,991.09,5.15,6092.7,,,,,13.92,905.0,8.76,266.35,Soybean Oil
2006-06-20,237737,52531,156173,59223,1517,3460,40086,18818,12404,25598,6720,20266,24169,18379,87264,27811,43324,3844,3227,0,20354,16775,2432,15059,6381,4937,12827,10188,22.1,65.7,24.9,0.6,1.5,16.9,7.9,5.2,10.8,2.8,8.5,10.2,7.7,175,36.0,39.0,10.0,,5.0,33.0,24.0,11.0,23.0,21.0,32.0,21.0,40.7,31.3,52.9,19.0,35.5,26.5,44.2,20.57,1459.19,22.29,4004.44,18.86,1214.73,13.71,784.08,6.29,1127.64,5.71,5922.3,,,2.86,692.0,13.14,1112.96,12.0,320.0,Soybean Oil
2006-06-27,228705,50808,157355,60183,456,2264,40330,13805,10261,19299,5219,20405,25155,18940,63258,25297,32913,3599,1195,0,8839,10481,206,9935,5332,4562,10820,8569,22.2,68.8,26.3,0.2,1.0,17.6,6.0,4.5,8.4,2.3,8.9,11.0,8.3,160,35.0,41.0,12.0,,,36.0,17.0,13.0,21.0,14.0,26.0,21.8,41.5,31.8,55.8,19.9,35.1,27.2,43.5,21.88,1451.66,25.62,3837.93,22.5,1120.28,10.62,812.06,8.12,789.31,7.5,5015.25,,,,,13.12,919.0,8.75,372.79,Soybean Oil
2006-07-03,245547,47017,175097,60598,556,2320,53582,12233,10462,20053,4650,24805,26710,15424,58440,18907,34644,3529,1295,56,9047,7977,907,13818,3444,3805,8371,6312,19.1,71.3,24.7,0.2,0.9,21.8,5.0,4.3,8.2,1.9,10.1,10.9,6.3,177,33.0,41.0,12.0,,4.0,49.0,13.0,12.0,27.0,12.0,30.0,19.4,41.7,28.6,58.0,18.6,35.6,25.2,47.8,18.64,1424.76,23.16,4270.66,27.68,1093.51,7.34,941.0,6.78,871.83,6.78,5049.83,,,2.26,580.0,15.25,742.7,6.78,387.5,Soybean Oil
2006-07-11,275591,43905,198397,63834,556,2715,76984,12348,10536,18896,6246,29441,29280,15352,53695,12900,34467,3638,1296,0,12457,5357,793,13212,5026,2188,8507,4568,15.9,72.0,23.2,0.2,1.0,27.9,4.5,3.8,6.9,2.3,10.7,10.6,5.6,200,35.0,45.0,12.0,,4.0,64.0,12.0,10.0,25.0,18.0,33.0,17.3,43.7,25.2,58.3,16.7,38.1,23.4,51.2,17.5,1254.43,22.5,4408.82,32.0,1202.88,6.0,1029.0,5.0,1053.6,6.0,5319.5,,,2.0,678.75,12.5,755.84,9.0,347.0,Soybean Oil
2006-07-18,287418,58989,214920,64037,446,2735,79422,12856,10943,19632,5436,25021,26639,15061,52683,20121,32985,3670,1186,0,9885,3277,2227,6182,4903,3599,6999,4506,20.5,74.8,22.3,0.2,1.0,27.6,4.5,3.8,6.8,1.9,8.7,9.3,5.2,197,36.0,40.0,11.0,,4.0,67.0,14.0,9.0,27.0,16.0,32.0,18.7,46.6,28.0,62.8,16.1,38.6,23.0,50.2,18.27,1638.58,20.3,5373.0,34.01,1185.4,7.11,918.29,4.57,1215.89,5.58,5821.55,,,2.03,683.75,13.71,727.11,8.12,339.75,Soybean Oil
2006-07-25,283028,62863,212400,63644,606,2736,72906,11636,9524,17869,4720,23904,29582,17502,43362,18381,25228,3408,1197,0,9024,2639,1348,3115,6780,1508,6578,4662,22.2,75.0,22.5,0.2,1.0,25.8,4.1,3.4,6.3,1.7,8.4,10.5,6.2,194,38.0,40.0,11.0,,4.0,64.0,16.0,9.0,24.0,13.0,29.0,18.7,48.4,28.2,63.0,16.5,40.2,23.9,53.2,19.59,1654.29,20.62,5310.0,32.99,1139.16,8.25,727.25,4.64,1058.22,5.67,5785.82,,,2.06,684.0,12.37,744.54,6.7,363.08,Soybean Oil
2006-08-01,284759,60713,210251,63226,656,2494,68945,9048,11239,16714,4071,28026,33402,18974,33696,16639,20333,32,1048,0,3532,1629,1470,5844,5513,360,5819,3343,21.3,73.8,22.2,0.2,0.9,24.2,3.2,3.9,5.9,1.4,9.8,11.7,6.7,193,37.0,40.0,11.0,,4.0,65.0,10.0,7.0,24.0,15.0,35.0,19.7,47.6,29.1,62.0,16.7,39.7,24.0,52.8,19.17,1640.89,20.73,5256.27,33.68,1060.69,5.18,904.8,3.63,1605.57,5.7,5747.82,,,2.07,623.5,12.44,696.42,7.77,271.4,Soybean Oil
2006-08-08,276631,56543,204138,63031,856,2538,68456,6717,11364,15019,4408,28048,31632,18562,26088,12524,15485,16,949,0,3044,301,1466,4000,5592,82,4956,2213,20.4,73.8,22.8,0.3,0.9,24.7,2.4,4.1,5.4,1.6,10.1,11.4,6.7,193,37.0,40.0,11.0,,4.0,63.0,12.0,6.0,20.0,19.0,33.0,17.9,45.3,27.5,60.4,17.0,39.1,24.3,52.5,19.17,1528.19,20.73,5103.45,32.64,1086.6,6.22,559.75,3.11,1894.0,5.7,5730.09,,,2.07,634.5,10.36,750.95,9.84,232.0,Soybean Oil
2006-08-15,263369,63873,184466,62418,450,2542,49962,11237,12648,16618,3453,27952,27356,20621,19880,10277,9894,0,547,0,3851,133,0,2221,7613,0,3531,1693,24.3,70.0,23.7,0.2,1.0,19.0,4.3,4.8,6.3,1.3,10.6,10.4,7.8,178,39.0,40.0,11.0,,5.0,39.0,21.0,7.0,25.0,16.0,31.0,18.8,42.0,28.2,57.1,17.5,36.8,25.4,47.7,21.91,1637.77,22.47,4611.65,21.91,1281.08,11.8,535.1,3.93,1806.86,6.18,5674.36,,,2.81,508.4,14.04,664.72,8.99,215.81,Soybean Oil
2006-08-22,262325,63537,176694,62700,0,2494,45778,13816,14037,20352,4287,30707,22720,20290,15139,5233,4616,0,544,0,3857,273,0,2674,7403,214,3161,2089,24.2,67.4,23.9,0.0,1.0,17.5,5.3,5.4,7.8,1.6,11.7,8.7,7.7,176,38.0,42.0,10.0,0.0,,38.0,21.0,6.0,25.0,13.0,36.0,20.2,39.5,30.1,53.8,17.9,35.3,26.1,45.0,21.59,1672.03,23.86,4207.0,21.59,1204.68,11.93,657.9,3.41,2339.5,5.68,6270.0,0.0,0.0,,,14.2,814.08,7.39,329.77,Soybean Oil
2006-08-29,262623,66641,166105,64204,932,2493,39975,23944,15244,23769,7286,26480,23817,20139,9709,5260,5165,0,0,0,521,891,0,2256,2427,9,1663,1217,25.4,63.2,24.4,0.4,0.9,15.2,9.1,5.8,9.1,2.8,10.1,9.1,7.7,184,40.0,45.0,10.0,,,31.0,29.0,6.0,28.0,13.0,32.0,19.0,35.8,29.0,50.5,17.9,31.8,26.1,40.6,21.74,1666.03,24.46,3691.22,16.85,1289.52,15.76,825.66,3.26,2540.67,5.43,6420.4,,,,,15.22,848.89,7.07,560.46,Soybean Oil
2006-09-05,254328,61547,159683,66056,1425,2493,38249,25250,16085,24352,7919,21613,23933,19860,231541,56004,151797,63289,1425,993,40746,27688,7481,27644,9939,13131,22253,19087,24.2,62.8,26.0,0.6,1.0,15.0,9.9,6.3,9.6,3.1,8.5,9.4,7.8,185,41.0,46.0,9.0,,,30.0,34.0,8.0,29.0,15.0,28.0,19.9,34.5,30.4,50.3,19.3,30.6,27.1,40.5,22.16,1501.15,24.86,3471.37,16.22,1274.97,18.38,742.65,4.32,2010.62,4.86,7339.56,,,,,15.68,839.72,8.11,527.93,Soybean Oil
2006-09-12,259131,62843,150856,67962,3062,2493,33738,33457,16309,25460,6878,26356,23970,19720,236286,58378,142564,65014,3062,993,33893,33553,10047,29283,10550,16376,22302,19141,24.3,58.2,26.2,1.2,1.0,13.0,12.9,6.3,9.8,2.7,10.2,9.3,7.6,191,44.0,47.0,10.0,,,25.0,39.0,8.0,27.0,14.0,30.0,20.2,30.1,31.1,46.0,19.6,27.5,28.1,37.5,23.04,1428.25,24.61,3209.7,13.09,1349.52,20.42,857.87,4.19,2038.62,5.24,6796.2,,,,,14.14,942.96,7.33,491.29,Soybean Oil
2006-09-19,264603,61614,148552,68762,3359,2494,34087,38449,15731,29454,6998,28907,23554,20113,241661,57264,140451,65775,3359,994,34141,37845,9570,32794,10869,19144,21979,19429,23.3,56.1,26.0,1.3,0.9,12.9,14.5,5.9,11.1,2.6,10.9,8.9,7.6,200,44.0,45.0,10.0,,,26.0,44.0,8.0,29.0,10.0,29.0,20.0,29.7,30.6,43.7,19.7,27.2,28.0,35.7,22.0,1400.32,22.5,3301.16,13.0,1311.04,22.0,873.84,4.0,1966.38,5.0,6876.2,,,,,14.5,1015.66,5.0,699.8,Soybean Oil
2006-09-26,258736,71266,137217,65540,4222,2826,27975,39868,13303,25900,8511,26884,25042,25905,235206,66889,129085,63004,4852,696,28082,39021,6989,28927,12572,16966,23653,25025,27.5,53.0,25.3,1.6,1.1,10.8,15.4,5.1,10.0,3.3,10.4,9.7,10.0,196,48.0,46.0,10.0,,,25.0,43.0,7.0,29.0,15.0,29.0,19.8,27.7,30.7,41.3,19.8,24.9,28.2,33.9,24.49,1484.71,23.47,2982.98,12.76,1119.0,21.94,927.16,3.57,1900.43,5.1,6554.0,,,,,14.8,893.1,7.65,567.4,Soybean Oil
2006-10-03,254395,68553,130538,66772,5002,2742,26566,44951,14541,24520,8112,25078,25623,23431,230107,64651,122107,63627,5633,696,26675,45154,7177,27802,11459,15376,24103,22505,26.9,51.3,26.2,2.0,1.1,10.4,17.7,5.7,9.6,3.2,9.9,10.1,9.2,200,43.0,43.0,11.0,,,26.0,50.0,8.0,22.0,15.0,26.0,20.5,28.4,31.4,40.8,20.5,27.0,29.1,36.3,21.5,1594.26,21.5,3035.77,13.0,1021.77,25.0,899.02,4.0,1817.62,5.5,6070.18,,,,,11.0,1114.55,7.5,540.8,Soybean Oil
2006-10-10,253913,74587,141417,64838,5127,1423,24870,39463,14417,25618,6516,23593,24567,21957,230391,71004,133663,61407,5101,528,25082,41285,5434,29091,8920,14549,23296,20911,29.4,55.7,25.5,2.0,0.6,9.8,15.5,5.7,10.1,2.6,9.3,9.7,8.6,183,41.0,42.0,10.0,4.0,4.0,23.0,40.0,8.0,26.0,10.0,27.0,21.9,33.3,33.4,45.3,20.2,27.7,28.6,36.5,22.4,1819.2,22.95,3367.07,12.57,1081.3,21.86,986.58,4.37,1802.12,5.46,6483.8,2.19,1281.75,2.19,355.75,14.21,985.31,5.46,651.6,Soybean Oil
2006-10-17,259780,75967,159232,62909,4875,170,27308,28188,16902,27029,6064,22756,26739,21593,237269,72139,151513,59805,4549,67,29376,31404,6525,29346,8270,14609,25402,20332,29.2,61.3,24.2,1.9,0.1,10.5,10.9,6.5,10.4,2.3,8.8,10.3,8.3,181,40.0,40.0,10.0,4.0,4.0,26.0,30.0,11.0,26.0,15.0,31.0,22.9,37.6,34.4,49.4,19.7,30.9,27.4,38.9,22.1,1899.17,22.1,3980.8,14.36,1050.31,16.57,939.6,6.08,1536.55,5.52,6290.9,2.21,1218.75,2.21,42.5,14.36,1039.58,8.29,404.27,Soybean Oil
2006-10-24,253243,59983,174386,60018,2444,3316,30538,8461,14954,28997,6920,24179,31258,18583,230709,56207,166228,58151,3341,2387,31273,10764,5490,31019,9006,16209,29973,17284,23.7,68.9,23.7,1.0,1.3,12.1,3.3,5.9,11.5,2.7,9.5,12.3,7.3,178,39.0,46.0,10.0,,5.0,35.0,19.0,6.0,31.0,14.0,30.0,21.1,42.5,31.1,55.1,20.3,40.4,27.8,48.7,21.91,1538.03,25.84,3791.0,19.66,872.51,10.67,445.32,3.37,2492.33,5.62,6001.8,,,2.81,663.2,17.42,935.39,7.87,494.29,Soybean Oil
2006-10-31,261414,61866,183494,60741,1765,4145,39590,11248,12423,25696,4566,22884,34069,20889,237963,57783,175004,60390,4333,1545,35914,9284,7226,27237,6293,14917,32951,19361,23.7,70.2,23.2,0.7,1.6,15.1,4.3,4.8,9.8,1.7,8.8,13.0,8.0,173,41.0,44.0,10.0,,4.0,40.0,12.0,7.0,31.0,10.0,26.0,21.1,42.3,30.4,54.7,18.5,39.2,25.3,48.3,23.7,1508.93,25.43,4170.32,23.12,989.75,6.94,937.33,4.05,1774.71,5.78,6074.1,,,2.31,1036.25,17.92,828.9,5.78,456.6,Soybean Oil
2006-11-07,267084,49701,188241,65804,3181,4302,48934,10108,12874,24544,2530,24918,36007,20930,242244,45433,178603,65286,5340,2111,43547,7393,8578,25891,4214,16547,34851,19458,18.6,70.5,24.6,1.2,1.6,18.3,3.8,4.8,9.2,0.9,9.3,13.5,7.8,174,40.0,44.0,12.0,,6.0,44.0,11.0,8.0,32.0,7.0,27.0,19.8,42.8,28.4,55.2,18.2,40.5,24.7,49.5,22.99,1242.53,25.29,4278.2,25.29,1112.14,6.32,918.91,4.6,1609.25,6.9,5483.67,,,3.45,717.0,18.39,767.0,4.02,361.43,Soybean Oil
2006-11-14,280304,49099,201003,65893,4941,5097,61375,7221,13873,24237,3585,24074,36656,20510,255492,45735,191217,65587,7194,2812,57400,6608,7725,24639,4637,16234,35360,19065,17.5,71.7,23.5,1.8,1.8,21.9,2.6,4.9,8.6,1.3,8.6,13.1,7.3,189,39.0,44.0,11.0,4.0,7.0,56.0,10.0,10.0,28.0,14.0,34.0,18.3,43.2,27.2,55.2,17.3,40.7,24.4,48.9,20.63,1258.95,23.28,4568.25,29.63,1095.98,5.29,722.1,5.29,1387.3,5.82,5990.27,2.12,1235.25,3.7,728.14,14.81,865.61,7.41,256.07,Soybean Oil
2006-11-21,286622,50888,209460,71835,1276,3429,61544,6882,15107,22199,2544,29068,32552,18856,262009,47767,199779,69952,1366,3307,57871,7031,8380,22664,3803,20892,31176,17451,17.8,73.1,25.1,0.4,1.2,21.5,2.4,5.3,7.7,0.9,10.1,11.4,6.6,192,38.0,46.0,14.0,,6.0,58.0,9.0,10.0,32.0,9.0,36.0,18.1,44.2,26.9,55.9,17.0,41.3,24.4,49.2,19.79,1339.16,23.96,4553.48,30.21,1061.1,4.69,764.67,5.21,1510.7,7.29,5131.07,,,3.12,571.5,16.67,693.72,4.69,282.67,Soybean Oil
