Date,TotalOI,PMPUL_OI,PMPUS_OI,SDL_OI,SDS_OI,SDD_OI,MML_OI,MMS_OI,MMD_OI,ORL_OI,ORS_OI,ORD_OI,NRL_OI,NRS_OI,TotalOI_Old,PMPUL_Old,PMPUS_Old,SDL_Old,SDS_Old,SDD_Old,MML_Old,MMS_Old,MMD_Old,ORL_Old,ORS_Old,ORD_Old,NRL_Old,NRS_Old,PMPUL_Concentration,PMPUS_Concentration,SDL_Concentration,SDS_Concentration,SDD_Concentration,MML_Concentration,MMS_Concentration,MMD_Concentration,ORL_Concentration,ORS_Concentration,ORD_Concentration,NRL_Concentration,NRS_Concentration,TotalT,PMPUL_T,PMPUS_T,SDL_T,SDS_T,SDD_T,MML_T,MMS_T,MMD_T,ORL_T,ORS_T,ORD_T,Gross_Long_Top4,Gross_Short_Top4,Gross_Long_Top8,Gross_Short_Top8,Net_Long_Top4,Net_Short_Top4,Net_Long_Top8,Net_Short_Top8,PMPUL_Clustering,PMPUL_PosSize,PMPUS_Clustering,PMPUS_PosSize,MML_Clustering,MML_PosSize,MMS_Clustering,MMS_PosSize,MMD_Clustering,MMD_PosSize,SDL_Clustering,SDL_PosSize,SDS_Clustering,SDS_PosSize,SDD_Clustering,SDD_PosSize,ORL_Clustering,ORL_PosSize,ORS_Clustering,ORS_PosSize,Name
2014-12-09,109980,40203,70689,8576,2619,1991,24079,4850,20647,5079,1062,2456,6949,5666,112104,37797,73089,9763,2632,1809,25154,4159,20825,4982,769,2339,9435,6482,36.6,64.3,7.8,2.4,1.8,21.9,4.4,18.8,4.6,1.0,2.2,6.3,5.2,141,45,47,14,3,7,35,13,13,12,4,8,,,,,,,,,31.91,893.4,33.33,1504.02,24.82,687.97,9.22,373.08,9.22,1588.23,9.93,612.57,2.13,873.0,4.96,284.43,8.51,423.25,2.84,265.5,Coffee
2014-12-16,111116,46916,67120,6272,3626,1546,19728,6464,20697,5196,1674,3686,7075,6303,109980,40203,70689,8576,2619,1991,24079,4850,20647,5079,1062,2456,6949,5666,42.2,60.4,5.6,3.3,1.4,17.8,5.8,18.6,4.7,1.5,3.3,6.4,5.7,141,44,47,14,5,8,25,17,15,10,7,8,,,,,,,,,31.21,1066.27,33.33,1428.09,17.73,789.12,12.06,380.24,10.64,1379.8,9.93,448.0,3.55,725.2,5.67,193.25,7.09,519.6,4.96,239.14,Coffee
2014-12-23,105847,49780,64806,6533,5144,974,17668,5526,20107,5019,1990,2210,3556,5090,111116,46916,67120,6272,3626,1546,19728,6464,20697,5196,1674,3686,7075,6303,47.0,61.2,6.2,4.9,0.9,16.7,5.2,19.0,4.7,1.9,2.1,3.4,4.8,137,44,50,13,6,7,23,15,14,9,7,5,,,,,,,,,32.12,1131.36,36.5,1296.12,16.79,768.17,10.95,368.4,10.22,1436.21,9.49,502.54,4.38,857.33,5.11,139.14,6.57,557.67,5.11,284.29,Coffee
2014-12-30,105704,51010,63151,6406,6041,1187,16995,6045,20047,4808,1860,2366,2885,5007,105847,49780,64806,6533,5144,974,17668,5526,20107,5019,1990,2210,3556,5090,48.3,59.7,6.1,5.7,1.1,16.1,5.7,19.0,4.5,1.8,2.2,2.7,4.7,140,47,51,12,6,8,22,16,14,10,6,7,,,,,,,,,33.57,1085.32,36.43,1238.25,15.71,772.5,11.43,377.81,10.0,1431.93,8.57,533.83,4.29,1006.83,5.71,148.38,7.14,480.8,4.29,310.0,Coffee
2015-01-06,109025.0,50929,61729,6740,7171,988,17864,7729,20691,4853,2445,2353,4607,5919,105704,51010,63151,6406,6041,1187,16995,6045,20047,4808,1860,2366,2885,5007,46.7,56.6,6.2,6.6,0.9,16.4,7.1,19.0,4.5,2.2,2.2,4.2,5.4,144,48,50,13,6,7,21,18,15,9,7,7,,,,,,,,,33.33,1061.02,34.72,1234.58,14.58,850.67,12.5,429.39,10.42,1379.4,9.03,518.46,4.17,1195.17,4.86,141.14,6.25,539.22,4.86,349.29,Coffee
2015-01-13,110188.0,51826,63871,5337,8274,899,19746,6211,21121,4934,2157,2889,3436,4766,109025,50929,61729,6740,7171,988,17864,7729,20691,4853,2445,2353,4607,5919,47.0,58.0,4.8,7.5,0.8,17.9,5.6,19.2,4.5,2.0,2.6,3.1,4.3,146,48,51,12,7,7,25,18,16,9,6,7,,,,,,,,,32.88,1079.71,34.93,1252.37,17.12,789.84,12.33,345.06,10.96,1320.06,8.22,444.75,4.79,1182.0,4.79,128.43,6.16,548.22,4.11,359.5,Coffee
2015-01-20,110942.0,53469,63857,5611,9585,1180,18506,5217,21713,4722,2004,2813,2928,4573,110188,51826,63871,5337,8274,899,19746,6211,21121,4934,2157,2889,3436,4766,48.2,57.6,5.1,8.6,1.1,16.7,4.7,19.6,4.3,1.8,2.5,2.6,4.1,144,48,50,12,7,7,22,20,16,9,6,8,,,,,,,,,33.33,1113.94,34.72,1277.14,15.28,841.18,13.89,260.85,11.11,1357.06,8.33,467.58,4.86,1369.29,4.86,168.57,6.25,524.67,4.17,334.0,Coffee
2015-01-27,111781.0,55273,64576,5680,10832,1180,18325,5254,21281,4720,1937,2555,2767,4166,110942,53469,63857,5611,9585,1180,18506,5217,21713,4722,2004,2813,2928,4573,49.4,57.8,5.1,9.7,1.1,16.4,4.7,19.0,4.2,1.7,2.3,2.5,3.7,152,48,49,13,7,7,27,20,17,11,7,8,,,,,,,,,31.58,1151.52,32.24,1317.88,17.76,678.7,13.16,262.7,11.18,1251.82,8.55,436.92,4.61,1547.43,4.61,168.57,7.24,429.09,4.61,276.71,Coffee
2015-02-03,114231.0,56599,64071,5336,12566,1073,21422,7214,18961,4957,2114,2293,3590,5939,111781,55273,64576,5680,10832,1180,18325,5254,21281,4720,1937,2555,2767,4166,49.5,56.1,4.7,11.0,0.9,18.8,6.3,16.6,4.3,1.9,2.0,3.1,5.2,159,50,54,14,7,8,28,21,16,11,5,10,,,,,,,,,31.45,1131.98,33.96,1186.5,17.61,765.07,13.21,343.52,10.06,1185.06,8.81,381.14,4.4,1795.14,5.03,134.12,6.92,450.64,3.14,422.8,Coffee
2015-02-10,112225.0,55249,61930,4798,14021,877,22481,7515,18031,5270,1825,2303,3216,5723,114231,56599,64071,5336,12566,1073,21422,7214,18961,4957,2114,2293,3590,5939,49.2,55.2,4.3,12.5,0.8,20.0,6.7,16.1,4.7,1.6,2.1,2.9,5.1,151,53,54,14,6,7,28,20,16,10,3,9,,,,,,,,,35.1,1042.43,35.76,1146.85,18.54,802.89,13.25,375.75,10.6,1126.94,9.27,342.71,3.97,2336.83,4.64,125.29,6.62,527.0,1.99,608.33,Coffee
2015-02-17,111161.0,52245,65739,5123,12385,784,25047,5115,16966,5345,2086,1774,3877,6312,112225,55249,61930,4798,14021,877,22481,7515,18031,5270,1825,2303,3216,5723,47.0,59.1,4.6,11.1,0.7,22.5,4.6,15.3,4.8,1.9,1.6,3.5,5.7,143,50,50,12,7,6,30,12,16,13,2,7,,,,,,,,,34.97,1044.9,34.97,1314.78,20.98,834.9,8.39,426.25,11.19,1060.38,8.39,426.92,4.9,1769.29,4.2,130.67,9.09,411.15,1.4,1043.0,Coffee
2015-02-24,109897.0,56596,66435,5303,13249,760,30325,8198,9597,1949,2585,2175,3192,6898,111161,52245,65739,5123,12385,784,25047,5115,16966,5345,2086,1774,3877,6312,51.5,60.5,4.8,12.1,0.7,27.6,7.5,8.7,1.8,2.4,2.0,2.9,6.3,146,54,53,12,8,7,24,19,14,9,5,9,,,,,,,,,36.99,1048.07,36.3,1253.49,16.44,1263.54,13.01,431.47,9.59,685.5,8.22,441.92,5.48,1656.12,4.79,108.57,6.16,216.56,3.42,517.0,Coffee
2015-03-03,120545.0,61466,63331,5472,18739,798,34067,13502,11453,1918,3537,2356,3015,6829,109897,56596,66435,5303,13249,760,30325,8198,9597,1949,2585,2175,3192,6898,51.0,52.5,4.5,15.5,0.7,28.3,11.2,9.5,1.6,2.9,2.0,2.5,5.7,154,52,55,11,8,7,23,23,15,10,8,10,,,,,,,,,33.77,1182.04,35.71,1151.47,14.94,1481.17,14.94,587.04,9.74,763.53,7.14,497.45,5.19,2342.38,4.55,114.0,6.49,191.8,5.19,442.12,Coffee
2015-03-10,126066.0,63852,63436,5487,20506,1253,37450,19588,11650,1898,1650,2047,2429,5936,120545,61466,63331,5472,18739,798,34067,13502,11453,1918,3537,2356,3015,6829,50.6,50.3,4.4,16.3,1.0,29.7,15.5,9.2,1.5,1.3,1.6,1.9,4.7,160,53,55,11,9,8,23,27,15,10,6,9,,,,,,,,,33.12,1204.75,34.38,1153.38,14.37,1628.26,16.88,725.48,9.38,776.67,6.88,498.82,5.62,2278.44,5.0,156.62,6.25,189.8,3.75,275.0,Coffee
2015-03-17,130387.0,70040,63233,4597,21754,1345,35981,23033,11442,1789,1190,2275,2918,6115,126066,63852,63436,5011,20506,1253,37450,19588,11650,1898,1650,2047,2905,5936,53.7,48.5,3.5,16.7,1.0,27.6,17.7,8.8,1.4,0.9,1.7,2.2,4.7,155,57,55,9,9,7,20,29,14,9,5,10,,,,,,,,,36.77,1228.77,35.48,1149.69,12.9,1799.05,18.71,794.24,9.03,817.29,5.81,510.78,5.81,2417.11,4.52,192.14,5.81,198.78,3.23,238.0,Coffee
2015-03-24,132449.0,72107,64618,4560,22048,1104,35253,23376,11675,1950,1349,1963,3837,6316,130387,70040,63233,4597,21754,1345,35981,23033,11442,1789,1190,2275,2918,6115,54.4,48.8,3.4,16.6,0.8,26.6,17.6,8.8,1.5,1.0,1.5,2.9,4.8,150,56,52,9,9,6,18,33,15,9,4,7,,,,,,,,,37.33,1287.62,34.67,1242.65,12.0,1958.5,22.0,708.36,10.0,778.33,6.0,506.67,6.0,2449.78,4.0,184.0,6.0,216.67,2.67,337.25,Coffee
2015-03-31,133834.0,71382,62717,4461,23522,1382,35228,23308,12487,2180,1505,2759,3955,6154,132449,72107,64618,4560,22048,1104,35253,23376,11675,1950,1349,1963,3837,6316,53.3,46.9,3.3,17.6,1.0,26.3,17.4,9.3,1.6,1.1,2.1,3.0,4.6,144,56,49,9,9,8,13,31,15,7,5,9,,,,,,,,,38.89,1274.68,34.03,1279.94,9.03,2709.85,21.53,751.87,10.42,832.47,6.25,495.67,6.25,2613.56,5.56,172.75,4.86,311.43,3.47,301.0,Coffee
2015-04-07,133917.0,70364,62870,4698,22926,1850,34334,23224,11975,3083,1580,3512,4101,5980,133834,71382,62717,4461,23522,1382,35228,23308,12487,2180,1505,2759,3955,6154,52.5,46.9,3.5,17.1,1.4,25.6,17.3,8.9,2.3,1.2,2.6,3.1,4.5,148,55,51,10,9,10,15,32,14,8,5,10,,,,,,,,,37.16,1279.35,34.46,1232.75,10.14,2288.93,21.62,725.75,9.46,855.36,6.76,469.8,6.08,2547.33,6.76,185.0,5.41,385.38,3.38,316.0,Coffee
2015-04-14,132227.0,70331,64439,4709,22995,1303,35515,22267,9901,2984,1652,3515,3969,6155,133917,70364,62870,4698,22926,1850,34334,23224,11975,3083,1580,3512,4101,5980,53.2,48.7,3.6,17.4,1.0,26.9,16.8,7.5,2.3,1.2,2.7,3.0,4.7,152,54,52,10,11,11,16,33,15,8,6,10,,,,,,,,,35.53,1302.43,34.21,1239.21,10.53,2219.69,21.71,674.76,9.87,660.07,6.58,470.9,7.24,2090.45,7.24,118.45,5.26,373.0,3.95,275.33,Coffee
2015-04-21,134242.0,71440,65569,4223,23987,1523,39031,23091,9812,1762,1608,2431,4020,6221,132227,70331,64439,4709,22995,1303,35515,22267,9901,2984,1652,3515,3969,6155,53.2,48.8,3.1,17.9,1.1,29.1,17.2,7.3,1.3,1.2,1.8,3.0,4.6,149,54,53,9,11,11,17,30,14,8,6,10,,,,,,,,,36.24,1322.96,35.57,1237.15,11.41,2295.94,20.13,769.7,9.4,700.86,6.04,469.22,7.38,2180.64,7.38,138.45,5.37,220.25,4.03,268.0,Coffee
2015-04-28,134149.0,70663,63806,3903,25105,1037,41909,25518,8411,1924,1670,2587,3715,6015,134242,71440,65569,4223,23987,1523,39031,23091,9812,1762,1608,2431,4020,6221,52.7,47.6,2.9,18.7,0.8,31.2,19.0,6.3,1.4,1.2,1.9,2.8,4.5,152,50,49,8,11,9,17,35,13,7,7,8,,,,,,,,,32.89,1413.26,32.24,1302.16,11.18,2465.24,23.03,729.09,8.55,647.0,5.26,487.88,7.24,2282.27,5.92,115.22,4.61,274.86,4.61,238.57,Coffee
2015-05-05,126970.0,61671,55028,4064,26570,814,44532,26299,8545,1879,1601,2062,3403,6051,134149,70663,63806,3903,25105,1037,41909,25518,8411,1924,1670,2587,3715,6015,48.6,43.3,3.2,20.9,0.6,35.1,20.7,6.7,1.5,1.3,1.6,2.7,4.8,155,49,50,8,11,7,18,34,15,8,5,8,,,,,,,,,31.61,1258.59,32.26,1100.56,11.61,2474.0,21.94,773.5,9.68,569.67,5.16,508.0,7.1,2415.45,4.52,116.29,5.16,234.88,3.23,320.2,Coffee
2015-05-12,128701.0,64435,53071,4067,27494,821,42637,27043,8398,1666,2246,2857,3820,6771,126970,61671,55028,4064,26570,814,44532,26299,8545,1879,1601,2062,3403,6051,50.1,41.2,3.2,21.4,0.6,33.1,21.0,6.5,1.3,1.7,2.2,3.0,5.3,162,54,54,8,11,7,16,37,14,7,8,11,,,,,,,,,33.33,1193.24,33.33,982.8,9.88,2664.81,22.84,730.89,8.64,599.86,4.94,508.38,6.79,2499.45,4.32,117.29,4.32,238.0,4.94,280.75,Coffee
2015-05-19,129065.0,65744,51787,4033,28411,820,40952,27656,8339,2330,2307,3016,3831,6729,128701,64435,53071,4067,27494,821,42637,27043,8398,1666,2246,2857,3820,6771,50.9,40.1,3.1,22.0,0.6,31.7,21.4,6.5,1.8,1.8,2.3,3.0,5.2,159,52,55,8,11,7,16,35,14,8,6,9,,,,,,,,,32.7,1264.31,34.59,941.58,10.06,2559.5,22.01,790.17,8.81,595.64,5.03,504.12,6.92,2582.82,4.4,117.14,5.03,291.25,3.77,384.5,Coffee
2015-05-26,134832.0,74994,54830,3236,28252,1016,37984,29106,8083,2131,3518,3803,3585,6224,129065,65744,51787,4033,28411,820,40952,27656,8339,2330,2307,3016,3831,6729,55.6,40.7,2.4,21.0,0.8,28.2,21.6,6.0,1.6,2.6,2.8,2.7,4.6,164,53,53,10,11,8,15,38,13,8,8,11,,,,,,,,,32.32,1414.98,32.32,1034.53,9.15,2532.27,23.17,765.95,7.93,621.77,6.1,323.6,6.71,2568.36,4.88,127.0,4.88,266.38,4.88,439.75,Coffee
2015-06-02,134182.0,77207,56147,3334,29460,830,33805,25243,9130,2732,3183,2869,4275,7320,134832,74994,54830,3236,28252,1016,37984,29106,8083,2131,3518,3803,3585,6224,57.5,41.8,2.5,22.0,0.6,25.2,18.8,6.8,2.0,2.4,2.1,3.2,5.5,155,53,51,10,11,10,14,34,9,7,9,12,,,,,,,,,34.19,1456.74,32.9,1100.92,9.03,2414.64,21.94,742.44,5.81,1014.44,6.45,333.4,7.1,2678.18,6.45,83.0,4.52,390.29,5.81,353.67,Coffee
2015-06-09,135684.0,79142,55767,3602,35029,1176,33476,21482,8947,2327,3059,3924,3090,6300,134182,77207,56147,3334,29460,830,33805,25243,9130,2732,3183,2869,4275,7320,58.3,41.1,2.7,25.8,0.9,24.7,15.8,6.6,1.7,2.3,2.9,2.3,4.6,157,56,50,10,12,9,15,33,12,8,8,14,,,,,,,,,35.67,1413.25,31.85,1115.34,9.55,2231.73,21.02,650.97,7.64,745.58,6.37,360.2,7.64,2919.08,5.73,130.67,5.1,290.88,5.1,382.38,Coffee
2015-06-16,135895.0,75213,57267,4205,33983,2083,34200,19517,9297,2218,3062,4505,4174,6181,135684,79142,55767,3602,35029,1176,33476,21482,8947,2327,3059,3924,3090,6300,55.3,42.1,3.1,25.0,1.5,25.2,14.4,6.8,1.6,2.3,3.3,3.1,4.5,153,53,49,9,13,10,16,30,13,6,9,13,,,,,,,,,34.64,1419.11,32.03,1168.71,10.46,2137.5,19.61,650.57,8.5,715.15,5.88,467.22,8.5,2614.08,6.54,208.3,3.92,369.67,5.88,340.22,Coffee
2015-06-23,129493.0,68003,61138,4329,28412,2832,36111,15154,7375,1337,2799,5496,4010,6287,135895,75213,57267,4205,33983,2083,34200,19517,9297,2218,3062,4505,4174,6181,52.5,47.2,3.3,21.9,2.2,27.9,11.7,5.7,1.0,2.2,4.2,3.1,4.9,144,51,48,11,12,9,19,24,13,5,8,10,,,,,,,,,35.42,1333.39,33.33,1273.71,13.19,1900.58,16.67,631.42,9.03,567.31,7.64,393.55,8.33,2367.67,6.25,314.67,3.47,267.4,5.56,349.88,Coffee
2015-06-30,117302.0,53238,53445,4096,26497,2563,36832,11887,7511,2288,3867,6584,4190,4948,129493,68003,61138,4329,28412,2832,36111,15154,7375,1337,2799,5496,4010,6287,45.4,45.6,3.5,22.6,2.2,31.4,10.1,6.4,2.0,3.3,5.6,3.6,4.2,143,48,48,10,12,7,21,24,13,3,9,8,,,,,,,,,33.57,1109.12,33.57,1113.44,14.69,1753.9,16.78,495.29,9.09,577.77,6.99,409.6,8.39,2208.08,4.9,366.14,2.1,762.67,6.29,429.67,Coffee
2015-07-07,114873.0,54036,54920,3589,19212,3191,34011,14515,8652,1743,2818,5876,3775,5689,117302,53238,53445,4096,26497,2563,36832,11887,7511,2288,3867,6584,4190,4948,47.0,47.8,3.1,16.7,2.8,29.6,12.6,7.5,1.5,2.5,5.1,3.3,5.0,157,50,51,10,12,8,18,33,13,6,8,13,,,,,,,,,31.85,1080.72,32.48,1076.86,11.46,1889.5,21.02,439.85,8.28,665.54,6.37,358.9,7.64,1601.0,5.1,398.88,3.82,290.5,5.1,352.25,Coffee
2015-07-14,114576.0,56287,55040,4175,17806,3108,31851,16545,7809,1688,3191,5815,3843,5262,114873,54036,54920,3589,19212,3191,34011,14515,8652,1743,2818,5876,3775,5689,49.1,48.0,3.6,15.5,2.7,27.8,14.4,6.8,1.5,2.8,5.1,3.4,4.6,153,50,47,9,11,9,18,33,14,7,10,14,,,,,,,,,32.68,1125.74,30.72,1171.06,11.76,1769.5,21.57,501.36,9.15,557.79,5.88,463.89,7.19,1618.73,5.88,345.33,4.58,241.14,6.54,319.1,Coffee
2015-07-21,116434.0,56882,50311,4613,18004,3730,28424,19620,9241,2380,3394,6442,4722,5692,114576,56287,55040,4175,17806,3108,31851,16545,7809,1688,3191,5815,3843,5262,48.9,43.2,4.0,15.5,3.2,24.4,16.9,7.9,2.0,2.9,5.5,4.1,4.9,159,50,49,9,12,9,17,36,12,10,7,13,,,,,,,,,31.45,1137.64,30.82,1026.76,10.69,1672.0,22.64,545.0,7.55,770.08,5.66,512.56,7.55,1500.33,5.66,414.44,6.29,238.0,4.4,484.86,Coffee
2015-07-28,118174.0,56706,48521,4296,18054,3860,28063,21565,8978,2953,3792,7158,6160,6246,116434,56882,50311,4613,18004,3730,28424,19620,9241,2380,3394,6442,4722,5692,48.0,41.1,3.6,15.3,3.3,23.7,18.2,7.6,2.5,3.2,6.1,5.2,5.3,160,52,49,9,10,7,16,37,15,8,9,14,,,,,,,,,32.5,1090.5,30.63,990.22,10.0,1753.94,23.12,582.84,9.38,598.53,5.62,477.33,6.25,1805.4,4.38,551.43,5.0,369.12,5.62,421.33,Coffee
2015-08-04,118238.0,58728,45188,4263,19717,3413,27556,22443,8906,2314,4255,8010,5048,6306,118174,56706,48521,4296,18054,3860,28063,21565,8978,2953,3792,7158,6160,6246,49.7,38.2,3.6,16.7,2.9,23.3,19.0,7.5,2.0,3.6,6.8,4.3,5.3,161,52,51,9,10,7,16,37,15,7,8,13,,,,,,,,,32.3,1129.38,31.68,886.04,9.94,1722.25,22.98,606.57,9.32,593.73,5.59,473.67,6.21,1971.7,4.35,487.57,4.35,330.57,4.97,531.88,Coffee
2015-08-11,122866.0,57845,45325,8336,18765,4455,19860,20197,14968,2761,3527,8423,6218,7206,118238,58728,45188,4263,19717,3413,27556,22443,8906,2314,4255,8010,5048,6306,47.1,36.9,6.8,15.3,3.6,16.2,16.4,12.2,2.2,2.9,6.9,5.1,5.9,160,52,50,14,8,12,15,34,16,8,6,15,,,,,,,,,32.5,1112.4,31.25,906.5,9.38,1324.0,21.25,594.03,10.0,935.5,8.75,595.43,5.0,2345.62,7.5,371.25,5.0,345.12,3.75,587.83,Coffee
2015-08-18,121279.0,61408,49871,8490,18013,3889,19098,17790,14069,2065,4000,7777,4483,5870,122866,57845,45325,8336,18765,4455,19860,20197,14968,2761,3527,8423,6218,7206,50.6,41.1,7.0,14.9,3.2,15.7,14.7,11.6,1.7,3.3,6.4,3.7,4.8,161,52,50,16,7,12,15,34,21,7,6,14,,,,,,,,,32.3,1180.92,31.06,997.42,9.32,1273.2,21.12,523.24,13.04,669.95,9.94,530.62,4.35,2573.29,7.45,324.08,4.35,295.0,3.73,666.67,Coffee
