Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2022-07-15,202412,751.5,751.5,751.5,751.5,0,0,43195,157035
2022-07-18,202412,782.5,782.5,782.5,782.5,0,0,31895,156873
2022-07-19,202412,778.25,778.25,778.25,778.25,0,0,30879,158686
2022-07-20,202412,774.25,774.25,774.25,774.25,0,0,27718,160273
2022-07-21,202412,760.5,760.5,760.5,760.5,0,0,35571,160587
2022-07-22,202412,732.75,732.75,732.75,732.75,0,0,49685,163559
2022-07-25,202412,748.75,748.75,748.75,748.75,0,0,41496,164700
2022-07-26,202412,777.0,777.0,777.0,777.0,0,0,32429,163884
2022-07-27,202412,766.5,766.5,766.5,766.5,0,0,41943,166492
2022-07-28,202412,778.25,778.25,778.25,778.25,0,0,28537,167166
2022-07-29,202412,775.75,775.75,775.75,775.75,0,0,39276,168580
2022-08-01,202412,771.75,771.75,771.75,771.75,0,0,35697,168697
2022-08-02,202412,757.25,757.25,757.25,757.25,0,0,40881,167999
2022-08-03,202412,750.5,750.5,750.5,750.5,0,0,50317,168724
2022-08-04,202412,769.5,769.5,769.5,769.5,0,0,51341,165080
2022-08-05,202412,778.0,778.0,778.0,778.0,0,0,56094,164852
2022-08-08,202412,777.5,777.5,777.5,777.5,0,0,46831,161409
2022-08-09,202412,779.25,779.25,779.25,779.25,0,0,50663,162643
2022-08-10,202412,793.0,793.0,793.0,793.0,0,0,66123,163049
2022-08-11,202412,806.75,806.75,806.75,806.75,0,0,66919,163553
2022-08-12,202412,806.75,806.75,806.75,806.75,0,0,48019,160322
2022-08-15,202412,774.25,774.25,774.25,774.25,0,0,36548,159331
2022-08-16,202412,762.25,762.25,762.25,762.25,0,0,30440,156392
2022-08-17,202412,751.0,751.0,751.0,751.0,0,0,41313,155862
2022-08-18,202412,740.0,740.0,740.0,740.0,0,0,47103,156513
2022-08-19,202412,755.25,755.25,755.25,755.25,0,0,42208,157536
2022-08-22,202412,775.0,775.0,775.0,775.0,0,0,39235,155966
2022-08-23,202412,775.0,775.0,775.0,775.0,1,1,53389,157509
2022-08-24,202412,773.5,773.5,773.5,773.5,0,1,46864,157537
2022-08-25,202412,751.75,751.75,751.75,751.75,0,1,42057,153674
2022-08-26,202412,775.0,775.0,775.0,772.0,1,2,31428,153074
2022-08-29,202412,794.75,794.75,794.75,794.75,0,2,36964,149418
2022-08-30,202412,784.0,784.0,784.0,784.0,0,2,33651,145155
2022-08-31,202412,784.0,784.0,784.0,788.75,1,3,26539,146996
2022-09-01,202412,745.25,745.25,745.25,745.25,0,3,27683,145533
2022-09-02,202412,757.75,757.75,757.75,757.75,0,3,23561,145877
2022-09-06,202412,765.5,765.5,765.5,765.5,0,3,23832,146259
2022-09-07,202412,770.0,770.0,770.0,770.0,0,3,42495,148654
2022-09-08,202412,775.0,775.0,775.0,775.0,0,3,28128,148528
2022-09-09,202412,793.25,793.25,793.25,793.25,0,3,27419,150756
2022-09-12,202412,794.0,794.0,794.0,794.0,0,3,29784,149275
2022-09-13,202412,796.5,796.5,796.5,796.5,0,3,25804,149786
2022-09-14,202412,800.5,800.5,800.5,800.5,0,3,27544,149975
2022-09-15,202412,775.75,775.75,775.75,775.75,0,3,25737,148312
2022-09-16,202412,794.25,794.25,794.25,794.25,0,3,31261,149627
2022-09-19,202412,777.5,777.5,777.5,777.5,0,3,28523,152064
2022-09-20,202412,811.75,811.75,811.75,811.75,0,3,34971,154904
2022-09-21,202412,812.75,812.75,812.75,812.75,0,3,35081,155288
2022-09-22,202412,817.5,817.5,817.5,817.5,0,3,32612,157453
2022-09-23,202412,795.0,795.0,795.0,795.0,0,3,24741,156832
2022-09-26,202412,775.25,775.25,775.25,775.25,0,3,25383,155519
2022-09-27,202412,783.25,783.25,783.25,783.25,0,3,25793,153947
2022-09-28,202412,800.5,800.5,800.5,800.5,0,3,26681,153829
2022-09-29,202412,797.5,797.5,797.5,797.5,0,3,27742,151598
2022-09-30,202412,810.25,810.25,810.25,810.25,0,3,53997,153003
2022-10-03,202412,810.25,810.25,810.25,810.25,0,3,37311,153341
2022-10-04,202412,808.75,808.75,808.75,808.75,0,3,35899,153441
2022-10-05,202412,806.5,806.5,806.5,806.5,0,3,31677,153127
2022-10-06,202412,787.0,787.0,787.0,787.0,0,3,31161,153746
2022-10-07,202412,791.0,791.0,791.0,791.0,0,3,29364,154089
2022-10-10,202412,824.75,824.75,824.75,824.75,0,3,45733,157263
2022-10-11,202412,802.0,802.0,802.0,802.0,0,3,33569,156583
2022-10-12,202412,796.5,796.5,796.5,796.5,0,3,37936,155629
2022-10-13,202412,808.25,808.25,808.25,808.25,0,3,33370,156180
2022-10-14,202412,791.75,791.75,791.75,791.75,0,3,32330,156423
2022-10-17,202412,793.75,793.75,793.75,793.75,0,3,33626,156768
2022-10-18,202412,789.25,789.25,789.25,789.25,0,3,35606,157624
2022-10-19,202412,784.75,784.75,784.75,784.75,0,3,27484,158697
2022-10-20,202412,800.0,800.0,800.0,800.0,0,3,23893,157764
2022-10-21,202412,801.0,801.0,801.0,801.0,0,3,25487,158138
2022-10-24,202412,795.25,795.25,795.25,795.25,0,3,26503,158973
2022-10-25,202412,797.0,797.0,797.0,797.0,0,3,29638,158382
2022-10-26,202412,795.0,795.0,795.0,795.0,0,3,24848,158382
