Date,NumericDeliveryMonth,Open,High,Low,Close,Volume,OI,TotalVolume,TotalOI
2012-12-14,201405,92.5,92.5,92.5,92.5,0,0,32475,241922
2012-12-17,201405,92.5,92.5,92.5,92.5,0,0,18903,226063
2012-12-18,201405,92.5,92.5,92.5,92.5,0,0,28071,226858
2012-12-19,201405,92.5,92.5,92.5,92.5,0,0,31685,233930
2012-12-20,201405,92.5,92.5,92.5,92.5,0,0,28288,237139
2012-12-21,201405,92.5,92.5,92.5,92.5,0,0,25064,240011
2012-12-24,201405,92.5,92.5,92.5,92.5,0,0,19893,243122
2012-12-26,201405,92.5,92.5,92.5,92.5,0,0,16975,244144
2012-12-27,201405,92.5,92.5,92.5,92.5,0,0,25568,244878
2012-12-28,201405,92.5,92.5,92.5,92.5,0,0,26533,247061
2012-12-31,201405,92.5,92.5,92.5,92.5,0,0,34918,248085
2013-01-02,201405,92.5,92.5,92.5,92.5,0,0,45110,251538
2013-01-03,201405,92.5,92.5,92.5,92.5,0,0,57456,253388
2013-01-04,201405,92.5,92.5,92.5,92.5,0,0,50561,255446
2013-01-07,201405,92.5,92.5,92.5,92.5,0,0,42332,255724
2013-01-08,201405,92.5,92.5,92.5,92.5,0,0,58462,253641
2013-01-09,201405,92.5,92.5,92.5,92.5,1,1,74733,251270
2013-01-10,201405,92.5,92.5,92.5,92.5,0,1,58055,250916
2013-01-11,201405,92.5,92.5,92.5,92.5,0,1,52432,249870
2013-01-14,201405,92.075,92.075,92.075,92.5,2,1,64506,249000
2013-01-15,201405,92.1,92.1,92.05,92.5,3,4,40181,245815
2013-01-16,201405,92.2,92.35,91.95,92.5,22,19,32620,242925
2013-01-17,201405,92.05,92.05,91.9,91.9,1,20,54950,238778
2013-01-18,201405,91.9,91.9,91.9,91.9,0,20,41309,237751
2013-01-22,201405,91.9,91.9,91.9,91.9,0,20,21718,239008
2013-01-23,201405,91.9,91.9,91.9,91.9,0,20,48913,236705
2013-01-24,201405,92.15,92.15,92.15,91.9,1,20,61290,237204
2013-01-25,201405,91.9,91.9,91.9,91.9,0,20,36968,236504
2013-01-28,201405,92.1,92.1,91.9,91.9,3,20,34706,234017
2013-01-29,201405,91.9,91.9,91.9,91.9,0,20,42438,235811
2013-01-30,201405,91.9,91.9,91.9,91.9,0,20,41137,235314
2013-01-31,201405,91.9,91.9,91.9,91.9,0,20,39148,238153
2013-02-01,201405,91.9,91.9,91.9,91.9,0,20,42476,239630
2013-02-04,201405,92.45,92.45,92.3,91.9,2,22,45542,236190
2013-02-05,201405,91.725,91.725,90.55,91.9,25,46,43519,235353
2013-02-06,201405,91.35,91.35,91.35,91.35,0,46,53991,231256
2013-02-07,201405,90.75,90.75,90.75,90.75,0,46,53725,229196
2013-02-08,201405,90.625,90.625,90.625,90.75,1,45,43365,228839
2013-02-11,201405,90.25,90.25,90.25,90.25,0,45,39870,227740
2013-02-12,201405,90.0,90.0,89.6,89.6,3,43,45142,229653
2013-02-13,201405,89.3,89.3,89.25,89.6,3,45,31365,229356
2013-02-14,201405,88.55,88.55,88.2,88.2,1,46,39587,230316
2013-02-15,201405,88.2,88.2,88.2,88.2,0,46,33777,221362
2013-02-19,201405,88.2,88.2,88.2,88.2,0,46,40121,219994
2013-02-20,201405,88.2,88.2,88.2,88.2,0,46,46849,219182
2013-02-21,201405,88.2,88.2,88.2,88.2,0,46,43427,220243
2013-02-22,201405,88.2,88.2,88.2,88.2,0,46,32952,220130
2013-02-25,201405,87.25,87.6,87.2,88.0,2,48,34044,221994
2013-02-26,201405,87.5,87.5,87.5,87.5,2,46,43735,225067
2013-02-27,201405,87.5,87.5,87.5,87.5,0,46,48951,225431
2013-02-28,201405,87.5,87.5,87.5,87.5,0,46,45531,224684
2013-03-01,201405,87.5,87.5,87.5,87.5,0,46,48446,228658
2013-03-04,201405,87.5,87.5,87.5,87.5,0,46,43384,229239
2013-03-05,201405,87.475,87.475,87.475,87.5,1,47,52614,231967
2013-03-06,201405,87.5,87.5,87.5,87.5,0,47,59240,234349
2013-03-07,201405,88.6,88.65,88.6,87.5,12,56,79183,234114
2013-03-08,201405,89.0,89.0,89.0,87.5,5,61,69938,232911
2013-03-11,201405,88.75,88.75,88.75,87.5,2,62,60665,234670
2013-03-12,201405,87.5,87.5,87.5,87.5,0,62,62632,234091
2013-03-13,201405,88.75,88.75,88.65,87.5,9,61,60281,235341
2013-03-14,201405,87.5,87.5,87.5,87.5,4,61,47792,235377
2013-03-15,201405,87.5,87.5,87.5,87.5,0,61,39876,240314
2013-03-18,201405,87.35,87.675,87.35,87.5,5,64,35377,242532
2013-03-19,201405,87.5,87.6,86.5,86.5,13,71,46390,244049
2013-03-20,201405,86.0,86.0,85.75,85.75,1,72,63019,241970
2013-03-21,201405,85.75,85.75,85.75,85.75,0,72,44671,239979
2013-03-22,201405,85.75,85.75,85.75,85.75,0,72,35979,236459
2013-03-25,201405,88.75,88.75,88.75,86.0,5,76,33044,235620
2013-03-26,201405,88.65,88.65,88.65,88.0,1,77,40593,236396
2013-03-27,201405,88.5,88.5,88.1,88.1,0,77,45826,234118
2013-03-28,201405,88.05,88.05,87.5,87.5,12,86,48535,234522
2013-04-01,201405,87.675,87.675,87.2,87.2,4,89,43103,233387
2013-04-02,201405,87.2,87.2,87.2,87.2,2,90,47003,233290
2013-04-03,201405,88.1,88.1,88.0,88.0,3,92,50798,232283
2013-04-04,201405,88.0,88.0,87.9,87.9,24,111,47099,228768
2013-04-05,201405,86.975,86.975,86.9,86.9,1,110,44990,227742
2013-04-08,201405,87.7,87.7,87.7,87.7,0,110,37647,228220
2013-04-09,201405,87.675,87.675,87.675,87.7,7,116,35372,227576
